"PROFICIENCIA_MT_SAEB","TX_RESP_Q22d_num"
-0.480909137300811,-2.02330970798702
-0.400439747929592,-0.968736163218028
-0.146421827891998,-0.968736163218028
1.43128407938833,0.0858373815509647
NA,NA
0.549066885105359,1.14041092631996
-0.524904161537772,1.14041092631996
-0.282047251623026,-0.968736163218028
NA,NA
-1.14534055939338,1.14041092631996
0.562450815816453,0.0858373815509647
0.509409937021271,-0.968736163218028
-0.375909861436066,1.14041092631996
-1.36129629610282,1.14041092631996
-0.836287143399345,0.0858373815509647
0.580794052686701,-0.968736163218028
-1.13622051140539,0.0858373815509647
-0.273058172249462,1.14041092631996
-0.411957728397182,1.14041092631996
0.219309375740357,NA
NA,1.14041092631996
NA,NA
0.972874748082488,0.0858373815509647
NA,NA
-1.16589514616048,1.14041092631996
NA,NA
-0.530831196364874,0.0858373815509647
NA,NA
0.461772239331482,1.14041092631996
-0.257005082099186,-0.968736163218028
0.0401977271536602,1.14041092631996
NA,NA
-0.277604873359549,0.0858373815509647
NA,NA
NA,NA
-0.683275801990964,0.0858373815509647
NA,NA
-0.983898766615347,1.14041092631996
-0.162744942313504,0.0858373815509647
-0.298632303273389,0.0858373815509647
-0.851503432024088,1.14041092631996
-1.25725433943097,1.14041092631996
-1.05474397421865,1.14041092631996
-0.477326722681664,-0.968736163218028
NA,NA
-0.290248217613342,1.14041092631996
-1.04995389460515,0.0858373815509647
0.104767016627493,-0.968736163218028
-0.936556619220278,0.0858373815509647
-0.126254340886481,1.14041092631996
1.0961685934112,-0.968736163218028
-0.588833703751891,-0.968736163218028
0.021161410016049,1.14041092631996
-0.43376400269955,1.14041092631996
2.84608323653279,-0.968736163218028
-0.076386755310402,-0.968736163218028
1.90213856020182,0.0858373815509647
-0.718172799878394,1.14041092631996
-1.61625648099289,0.0858373815509647
1.41753042568876,-0.968736163218028
-0.736997008409768,-0.968736163218028
-0.690342135200358,1.14041092631996
0.588911576988535,-2.02330970798702
0.44746690419003,-0.968736163218028
-1.31755510131634,0.0858373815509647
-0.0358617358036051,0.0858373815509647
-0.875026170702098,-0.968736163218028
0.408358153898794,1.14041092631996
0.396043952269577,1.14041092631996
-0.700631590251476,1.14041092631996
0.354691420967973,0.0858373815509647
-0.0244527023119818,0.0858373815509647
-1.05097727871343,0.0858373815509647
-1.70093878398426,NA
NA,-2.02330970798702
2.90686380886294,-0.968736163218028
NA,NA
3.05861881787069,-2.02330970798702
0.744189882262085,0.0858373815509647
-1.19228403633547,0.0858373815509647
NA,NA
0.144187532770208,-0.968736163218028
-0.825991882266523,1.14041092631996
-0.520348191432965,NA
NA,NA
-0.78222982705792,-2.02330970798702
1.18762746466294,0.0858373815509647
0.935359601330845,-0.968736163218028
1.07576005033495,-0.968736163218028
1.33042930905966,-2.02330970798702
0.879051536681009,0.0858373815509647
NA,NA
0.415682919952016,0.0858373815509647
1.45147124486363,-0.968736163218028
-0.0741105224505124,-0.968736163218028
1.49720937924405,1.14041092631996
0.825793925150233,-0.968736163218028
-1.46123314565015,1.14041092631996
1.27156453633164,0.0858373815509647
0.00956231029265679,0.0858373815509647
0.538349749928752,1.14041092631996
1.06351075240478,0.0858373815509647
-0.161165252633993,-0.968736163218028
-0.883632774443435,1.14041092631996
