"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",94,20,21.28
"TX_RESP_Q21e_num",94,20,21.28
"TX_RESP_Q21c_num",94,19,20.21
"TX_RESP_Q21d_num",94,19,20.21
"TX_RESP_Q20_num",94,19,20.21
"TX_RESP_Q21a_num",94,17,18.09
"TX_RESP_Q19_num",94,17,18.09
"TX_RESP_Q10a_num",94,14,14.89
"TX_RESP_Q10c_num",94,14,14.89
"TX_RESP_Q10f_num",94,14,14.89
"TX_RESP_Q10d_num",94,13,13.83
"TX_RESP_Q10e_num",94,12,12.77
"TX_RESP_Q22b_num",94,12,12.77
"TX_RESP_Q22c_num",94,12,12.77
"TX_RESP_Q22g_num",94,12,12.77
"TX_RESP_Q23d_num",94,12,12.77
"TX_RESP_Q23f_num",94,12,12.77
"TX_RESP_Q10b_num",94,11,11.7
"TX_RESP_Q22a_num",94,11,11.7
"TX_RESP_Q22d_num",94,11,11.7
"TX_RESP_Q22e_num",94,11,11.7
"TX_RESP_Q22f_num",94,11,11.7
"TX_RESP_Q22h_num",94,11,11.7
"TX_RESP_Q23a_num",94,11,11.7
"TX_RESP_Q23c_num",94,11,11.7
"TX_RESP_Q23e_num",94,11,11.7
"TX_RESP_Q23g_num",94,11,11.7
"TX_RESP_Q23h_num",94,11,11.7
"TX_RESP_Q23i_num",94,11,11.7
"TX_RESP_Q23b_num",94,10,10.64
"TX_RESP_Q01",94,0,0
"TX_RESP_Q02",94,0,0
"TX_RESP_Q03",94,0,0
"TX_RESP_Q04",94,0,0
"TX_RESP_Q05a",94,0,0
"TX_RESP_Q05b",94,0,0
"TX_RESP_Q05c",94,0,0
"TX_RESP_Q06",94,0,0
"TX_RESP_Q07a",94,0,0
"TX_RESP_Q07b",94,0,0
"TX_RESP_Q07c",94,0,0
"TX_RESP_Q07d",94,0,0
"TX_RESP_Q07e",94,0,0
"TX_RESP_Q08",94,0,0
"TX_RESP_Q09",94,0,0
"TX_RESP_Q10a",94,0,0
"TX_RESP_Q10b",94,0,0
"TX_RESP_Q10c",94,0,0
"TX_RESP_Q10d",94,0,0
"TX_RESP_Q10e",94,0,0
"TX_RESP_Q10f",94,0,0
"TX_RESP_Q11a",94,0,0
"TX_RESP_Q11b",94,0,0
"TX_RESP_Q11c",94,0,0
"TX_RESP_Q12a",94,0,0
"TX_RESP_Q12b",94,0,0
"TX_RESP_Q12c",94,0,0
"TX_RESP_Q12d",94,0,0
"TX_RESP_Q12e",94,0,0
"TX_RESP_Q12f",94,0,0
"TX_RESP_Q12g",94,0,0
"TX_RESP_Q13a",94,0,0
"TX_RESP_Q13b",94,0,0
"TX_RESP_Q13c",94,0,0
"TX_RESP_Q13d",94,0,0
"TX_RESP_Q13e",94,0,0
"TX_RESP_Q13f",94,0,0
"TX_RESP_Q13g",94,0,0
"TX_RESP_Q13h",94,0,0
"TX_RESP_Q13i",94,0,0
"TX_RESP_Q14",94,0,0
"TX_RESP_Q15a",94,0,0
"TX_RESP_Q15b",94,0,0
"TX_RESP_Q16",94,0,0
"TX_RESP_Q17",94,0,0
"TX_RESP_Q18",94,0,0
"TX_RESP_Q19",94,0,0
"TX_RESP_Q20",94,0,0
"TX_RESP_Q21a",94,0,0
"TX_RESP_Q21b",94,0,0
"TX_RESP_Q21c",94,0,0
"TX_RESP_Q21d",94,0,0
"TX_RESP_Q21e",94,0,0
"TX_RESP_Q22a",94,0,0
"TX_RESP_Q22b",94,0,0
"TX_RESP_Q22c",94,0,0
"TX_RESP_Q22d",94,0,0
"TX_RESP_Q22e",94,0,0
"TX_RESP_Q22f",94,0,0
"TX_RESP_Q22g",94,0,0
"TX_RESP_Q22h",94,0,0
"TX_RESP_Q23a",94,0,0
"TX_RESP_Q23b",94,0,0
"TX_RESP_Q23c",94,0,0
"TX_RESP_Q23d",94,0,0
"TX_RESP_Q23e",94,0,0
"TX_RESP_Q23f",94,0,0
"TX_RESP_Q23g",94,0,0
"TX_RESP_Q23h",94,0,0
"TX_RESP_Q23i",94,0,0
"TX_RESP_Q24",94,0,0
"TX_RESP_Q25",94,0,0
