"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num"
0.15200112630271,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,-1.25356634105602,0.172293811326145,-0.841398802637662,0,0.989685940523338,-0.242616727070045,1.13863528360153
-1.18458742406208,0.30182330673527,-1.00755961316297,0.671159448309872,0.668624575923897,0,-1.14862540884097,-0.841398802637662,-1.25356634105602,-0.432987598978961,-1.6376629077228,1.13863528360153
-0.620723443914814,0.30182330673527,0.537365127020251,-1.04402580848202,0.668624575923897,-1.25356634105602,-1.14862540884097,-0.841398802637662,-1.25356634105602,-0.432987598978961,-0.242616727070045,-0.60727215125415
-0.865872892343858,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,1.25356634105602,0.172293811326145,0.44874602807342,0,-0.432987598978961,-0.242616727070045,-0.60727215125415
-0.600796990629746,0.30182330673527,0.537365127020251,0.671159448309872,NA,0,-1.14862540884097,-0.841398802637662,1.25356634105602,0.989685940523338,1.15242945358271,1.13863528360153
-0.551846768811096,-3.16914472072033,-2.55248435334619,-1.04402580848202,-1.00293686388585,-1.25356634105602,-1.14862540884097,-0.841398802637662,-1.25356634105602,-1.85566113848126,-0.242616727070045,-2.35317958610983
-0.705116286661196,0.30182330673527,0.537365127020251,-1.04402580848202,0.668624575923897,0,0.172293811326145,0.44874602807342,-1.25356634105602,-0.432987598978961,-0.242616727070045,-0.60727215125415
-0.186609810343833,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,0,1.49321303149326,0.44874602807342,1.25356634105602,-0.432987598978961,-0.242616727070045,-0.60727215125415
0.435410170690205,0.30182330673527,0.537365127020251,-1.04402580848202,-1.00293686388585,1.25356634105602,1.49321303149326,1.7388908587845,1.25356634105602,0.989685940523338,1.15242945358271,1.13863528360153
0.196321704801545,0.30182330673527,0.537365127020251,0.671159448309872,-1.00293686388585,0,0.172293811326145,0.44874602807342,0,0.989685940523338,-0.242616727070045,-0.60727215125415
1.59452835948958,0.30182330673527,0.537365127020251,0.671159448309872,-1.00293686388585,1.25356634105602,0.172293811326145,0.44874602807342,1.25356634105602,0.989685940523338,1.15242945358271,1.13863528360153
-1.25636332164267,-3.16914472072033,-2.55248435334619,-2.75921106527392,0.668624575923897,-1.25356634105602,-1.14862540884097,-0.841398802637662,-1.25356634105602,-0.432987598978961,-0.242616727070045,-0.60727215125415
0.95979740950472,0.30182330673527,-1.00755961316297,0.671159448309872,-2.67449830369559,0,-1.14862540884097,-0.841398802637662,-1.25356634105602,0.989685940523338,-0.242616727070045,1.13863528360153
0.455497240152789,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,-1.25356634105602,0.172293811326145,0.44874602807342,0,-0.432987598978961,-0.242616727070045,-0.60727215125415
1.47084161241788,0.30182330673527,0.537365127020251,0.671159448309872,-1.00293686388585,0,0.172293811326145,0.44874602807342,0,-1.85566113848126,-0.242616727070045,-0.60727215125415
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.3431617648305,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,1.25356634105602,1.49321303149326,1.7388908587845,1.25356634105602,0.989685940523338,1.15242945358271,1.13863528360153
-1.10532572376527,0.30182330673527,-1.00755961316297,-1.04402580848202,0.668624575923897,-1.25356634105602,-1.14862540884097,-2.13154363334874,0,-1.85566113848126,-3.03270908837556,-0.60727215125415
-0.770560859953681,0.30182330673527,-1.00755961316297,0.671159448309872,NA,1.25356634105602,0.172293811326145,0.44874602807342,0,-0.432987598978961,-0.242616727070045,-0.60727215125415
-1.08193195648109,0.30182330673527,0.537365127020251,-1.04402580848202,NA,0,1.49321303149326,-0.841398802637662,1.25356634105602,0.989685940523338,1.15242945358271,-0.60727215125415
-0.140876164642295,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,1.25356634105602,1.49321303149326,1.7388908587845,1.25356634105602,0.989685940523338,1.15242945358271,1.13863528360153
0.0814920029531283,0.30182330673527,0.537365127020251,-1.04402580848202,-1.00293686388585,0,-1.14862540884097,-0.841398802637662,0,-0.432987598978961,-0.242616727070045,-0.60727215125415
1.44663030084579,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,1.25356634105602,0.172293811326145,0.44874602807342,0,0.989685940523338,1.15242945358271,1.13863528360153
-0.06507004873723,0.30182330673527,0.537365127020251,0.671159448309872,0.668624575923897,-1.25356634105602,0.172293811326145,0.44874602807342,-1.25356634105602,-0.432987598978961,-0.242616727070045,-0.60727215125415
