"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.72041983106943,0.30182330673527,0.714244305217922,0.857779664702573,1.22540315946459
-0.568327563763844,0.30182330673527,0.714244305217922,-1.11511356411334,-0.525172782627683
0.364985078370836,0.30182330673527,-1.3392080722836,-1.11511356411334,-0.525172782627683
0.753083392840314,0.30182330673527,-1.3392080722836,0.857779664702573,-0.525172782627683
0.0226545898821037,0.30182330673527,-1.3392080722836,0.857779664702573,NA
-1.80369065479588,-3.16914472072033,0.714244305217922,-1.11511356411334,1.22540315946459
0.198785540297707,0.30182330673527,-1.3392080722836,-1.11511356411334,-0.525172782627683
0.581331271813711,0.30182330673527,0.714244305217922,-1.11511356411334,-0.525172782627683
-0.398047490021205,0.30182330673527,0.714244305217922,0.857779664702573,-0.525172782627683
-0.404078308106291,0.30182330673527,0.714244305217922,0.857779664702573,-0.525172782627683
-0.522021531989524,0.30182330673527,0.714244305217922,0.857779664702573,-0.525172782627683
-1.12624881545309,-3.16914472072033,0.714244305217922,0.857779664702573,-0.525172782627683
1.3291895265813,0.30182330673527,0.714244305217922,-1.11511356411334,-0.525172782627683
1.12810357136196,0.30182330673527,-1.3392080722836,-1.11511356411334,-0.525172782627683
1.05579687360978,0.30182330673527,-1.3392080722836,-1.11511356411334,-0.525172782627683
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.8925790256415,0.30182330673527,0.714244305217922,0.857779664702573,-0.525172782627683
1.19909226815765,0.30182330673527,0.714244305217922,-1.11511356411334,1.22540315946459
-1.50221413513843,0.30182330673527,0.714244305217922,0.857779664702573,NA
-0.206706531961053,0.30182330673527,0.714244305217922,0.857779664702573,NA
-0.801837313578661,0.30182330673527,0.714244305217922,0.857779664702573,2.97597910155687
-0.262207967148981,0.30182330673527,-1.3392080722836,0.857779664702573,1.22540315946459
0.508779777232835,0.30182330673527,0.714244305217922,0.857779664702573,-0.525172782627683
0.281419227236706,0.30182330673527,-1.3392080722836,-1.11511356411334,-0.525172782627683
