"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",279,73,26.16
"TX_RESP_Q21c_num",279,73,26.16
"TX_RESP_Q21d_num",279,72,25.81
"TX_RESP_Q19_num",279,72,25.81
"TX_RESP_Q20_num",279,72,25.81
"TX_RESP_Q21a_num",279,71,25.45
"TX_RESP_Q21e_num",279,71,25.45
"TX_RESP_Q23g_num",279,66,23.66
"TX_RESP_Q22e_num",279,65,23.3
"TX_RESP_Q22h_num",279,65,23.3
"TX_RESP_Q22b_num",279,64,22.94
"TX_RESP_Q22c_num",279,64,22.94
"TX_RESP_Q22f_num",279,64,22.94
"TX_RESP_Q22g_num",279,64,22.94
"TX_RESP_Q23b_num",279,64,22.94
"TX_RESP_Q23c_num",279,64,22.94
"TX_RESP_Q23i_num",279,64,22.94
"TX_RESP_Q10d_num",279,63,22.58
"TX_RESP_Q10f_num",279,63,22.58
"TX_RESP_Q22d_num",279,63,22.58
"TX_RESP_Q23a_num",279,63,22.58
"TX_RESP_Q23d_num",279,63,22.58
"TX_RESP_Q23e_num",279,63,22.58
"TX_RESP_Q23f_num",279,63,22.58
"TX_RESP_Q23h_num",279,63,22.58
"TX_RESP_Q10a_num",279,62,22.22
"TX_RESP_Q10b_num",279,62,22.22
"TX_RESP_Q10c_num",279,62,22.22
"TX_RESP_Q10e_num",279,62,22.22
"TX_RESP_Q22a_num",279,62,22.22
"TX_RESP_Q01",279,0,0
"TX_RESP_Q02",279,0,0
"TX_RESP_Q03",279,0,0
"TX_RESP_Q04",279,0,0
"TX_RESP_Q05a",279,0,0
"TX_RESP_Q05b",279,0,0
"TX_RESP_Q05c",279,0,0
"TX_RESP_Q06",279,0,0
"TX_RESP_Q07a",279,0,0
"TX_RESP_Q07b",279,0,0
"TX_RESP_Q07c",279,0,0
"TX_RESP_Q07d",279,0,0
"TX_RESP_Q07e",279,0,0
"TX_RESP_Q08",279,0,0
"TX_RESP_Q09",279,0,0
"TX_RESP_Q10a",279,0,0
"TX_RESP_Q10b",279,0,0
"TX_RESP_Q10c",279,0,0
"TX_RESP_Q10d",279,0,0
"TX_RESP_Q10e",279,0,0
"TX_RESP_Q10f",279,0,0
"TX_RESP_Q11a",279,0,0
"TX_RESP_Q11b",279,0,0
"TX_RESP_Q11c",279,0,0
"TX_RESP_Q12a",279,0,0
"TX_RESP_Q12b",279,0,0
"TX_RESP_Q12c",279,0,0
"TX_RESP_Q12d",279,0,0
"TX_RESP_Q12e",279,0,0
"TX_RESP_Q12f",279,0,0
"TX_RESP_Q12g",279,0,0
"TX_RESP_Q13a",279,0,0
"TX_RESP_Q13b",279,0,0
"TX_RESP_Q13c",279,0,0
"TX_RESP_Q13d",279,0,0
"TX_RESP_Q13e",279,0,0
"TX_RESP_Q13f",279,0,0
"TX_RESP_Q13g",279,0,0
"TX_RESP_Q13h",279,0,0
"TX_RESP_Q13i",279,0,0
"TX_RESP_Q14",279,0,0
"TX_RESP_Q15a",279,0,0
"TX_RESP_Q15b",279,0,0
"TX_RESP_Q16",279,0,0
"TX_RESP_Q17",279,0,0
"TX_RESP_Q18",279,0,0
"TX_RESP_Q19",279,0,0
"TX_RESP_Q20",279,0,0
"TX_RESP_Q21a",279,0,0
"TX_RESP_Q21b",279,0,0
"TX_RESP_Q21c",279,0,0
"TX_RESP_Q21d",279,0,0
"TX_RESP_Q21e",279,0,0
"TX_RESP_Q22a",279,0,0
"TX_RESP_Q22b",279,0,0
"TX_RESP_Q22c",279,0,0
"TX_RESP_Q22d",279,0,0
"TX_RESP_Q22e",279,0,0
"TX_RESP_Q22f",279,0,0
"TX_RESP_Q22g",279,0,0
"TX_RESP_Q22h",279,0,0
"TX_RESP_Q23a",279,0,0
"TX_RESP_Q23b",279,0,0
"TX_RESP_Q23c",279,0,0
"TX_RESP_Q23d",279,0,0
"TX_RESP_Q23e",279,0,0
"TX_RESP_Q23f",279,0,0
"TX_RESP_Q23g",279,0,0
"TX_RESP_Q23h",279,0,0
"TX_RESP_Q23i",279,0,0
"TX_RESP_Q24",279,0,0
"TX_RESP_Q25",279,0,0
