"PROFICIENCIA_LP_SAEB","TX_RESP_Q22d_num","TX_RESP_Q22g_num"
NA,NA,NA
1.10505720384181,-0.631894097806702,-1.56663365574487
0.375125099963547,-0.631894097806702,-0.0959163462700937
-0.371725605815229,-0.631894097806702,-0.0959163462700937
-0.0521134622111288,-0.631894097806702,-0.0959163462700937
NA,NA,NA
-1.18921535466685,0.821462327148712,-0.0959163462700937
-0.60732928051517,0.821462327148712,-0.0959163462700937
0.158042433706109,-0.631894097806702,-0.0959163462700937
-1.29549096156768,0.821462327148712,1.37480096320468
1.35652351083817,-0.631894097806702,-0.0959163462700937
0.208826194393459,-0.631894097806702,-0.0959163462700937
-0.390495671961308,0.821462327148712,1.37480096320468
1.32095300565649,2.27481875210413,1.37480096320468
1.1893528802404,-0.631894097806702,-0.0959163462700937
-0.622120674065081,-0.631894097806702,1.37480096320468
NA,NA,NA
NA,NA,NA
-0.709538544109406,0.821462327148712,-0.0959163462700937
0.282869541203938,-0.631894097806702,-1.56663365574487
0.134151300168501,-0.631894097806702,-0.0959163462700937
2.24856999104982,-0.631894097806702,-1.56663365574487
NA,NA,NA
-0.260106537155582,0.821462327148712,1.37480096320468
1.54300047278002,-0.631894097806702,-1.56663365574487
-1.83575655956253,0.821462327148712,1.37480096320468
1.265961835084,-0.631894097806702,1.37480096320468
0.847411322681143,-0.631894097806702,-0.0959163462700937
0.345300889731358,0.821462327148712,-0.0959163462700937
0.374565977182259,0.821462327148712,-0.0959163462700937
0.204261712614538,-0.631894097806702,-0.0959163462700937
-1.55795550267854,-0.631894097806702,-0.0959163462700937
-0.800517007481981,-0.631894097806702,-0.0959163462700937
0.653941485622426,-0.631894097806702,-1.56663365574487
0.231261062304976,-0.631894097806702,-0.0959163462700937
-0.292200290901253,0.821462327148712,-1.56663365574487
-0.485892499262078,0.821462327148712,1.37480096320468
NA,NA,NA
-1.49733876025534,2.27481875210413,1.37480096320468
1.11559162045666,-0.631894097806702,-0.0959163462700937
0.319315577166308,0.821462327148712,-0.0959163462700937
-0.100955527708631,-0.631894097806702,-0.0959163462700937
1.41003046079876,-0.631894097806702,-1.56663365574487
1.02218222657747,-0.631894097806702,-0.0959163462700937
-1.72464580111508,-0.631894097806702,-1.56663365574487
-0.578801217500277,2.27481875210413,-0.0959163462700937
-0.756843016192075,0.821462327148712,1.37480096320468
-0.625537686711283,-0.631894097806702,1.37480096320468
-0.0814916381895933,-0.631894097806702,-0.0959163462700937
0.295188071768519,-2.08525052276212,-0.0959163462700937
-2.3312655102619,-0.631894097806702,-1.56663365574487
0.159853234057304,2.27481875210413,1.37480096320468
