"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
0.246010241293553,0.803900450552137,0.171298773138109,-0.795904678751842,0.650600925734936,-0.971008312455224
NA,NA,NA,NA,NA,NA
2.33777831329155,-0.560294253415125,-0.913593456736581,-0.795904678751842,0.650600925734936,0.161834718742537
0.409380098821615,0.803900450552137,0.171298773138109,0.464277729271908,-0.628166411054421,1.2946777499403
-0.0981496282554977,-0.560294253415125,-1.99848568661127,-0.795904678751842,1.92936826252429,NA
-0.0559970403851174,-1.92448895738239,-0.913593456736581,-0.795904678751842,-0.628166411054421,-0.971008312455224
0.443528281609298,-1.92448895738239,0.171298773138109,-0.795904678751842,-1.90693374784378,-0.971008312455224
NA,NA,NA,NA,NA,NA
-0.22023441659022,0.803900450552137,0.171298773138109,0.464277729271908,1.92936826252429,1.2946777499403
NA,NA,NA,NA,NA,NA
0.664758192853237,0.803900450552137,1.2561910030128,0.464277729271908,0.650600925734936,0.161834718742537
0.473357630251208,-0.560294253415125,0.171298773138109,0.464277729271908,-0.628166411054421,-0.971008312455224
-1.49286609071507,0.803900450552137,-0.913593456736581,-0.795904678751842,-1.90693374784378,-0.971008312455224
0.555066104210967,0.803900450552137,-0.913593456736581,-0.795904678751842,-0.628166411054421,-0.971008312455224
NA,NA,NA,NA,NA,NA
0.36984305743517,0.803900450552137,0.171298773138109,-0.795904678751842,0.650600925734936,1.2946777499403
-0.867565730322087,0.803900450552137,1.2561910030128,1.72446013729566,1.92936826252429,1.2946777499403
1.04458473938734,0.803900450552137,0.171298773138109,-0.795904678751842,-0.628166411054421,0.161834718742537
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.034257314061428,-0.560294253415125,0.171298773138109,-0.795904678751842,-0.628166411054421,-0.971008312455224
-1.34275649428825,0.803900450552137,0.171298773138109,0.464277729271908,-0.628166411054421,0.161834718742537
1.47650582200455,-0.560294253415125,-1.99848568661127,-0.795904678751842,-1.90693374784378,-2.10385134365299
-1.48628247367724,0.803900450552137,0.171298773138109,0.464277729271908,0.650600925734936,0.161834718742537
NA,NA,NA,NA,NA,NA
0.0612780541607945,-1.92448895738239,0.171298773138109,-0.795904678751842,-0.628166411054421,-0.971008312455224
NA,NA,NA,NA,NA,NA
-0.475935049891073,-0.560294253415125,1.2561910030128,0.464277729271908,-0.628166411054421,1.2946777499403
-1.38584606129965,-0.560294253415125,1.2561910030128,1.72446013729566,0.650600925734936,1.2946777499403
-0.124943184991738,0.803900450552137,1.2561910030128,0.464277729271908,0.650600925734936,1.2946777499403
-0.996852122301902,0.803900450552137,1.2561910030128,1.72446013729566,-0.628166411054421,1.2946777499403
0.695841162923529,0.803900450552137,-0.913593456736581,-0.795904678751842,-0.628166411054421,-0.971008312455224
0.9296368160924,-0.560294253415125,0.171298773138109,-0.795904678751842,-0.628166411054421,-0.971008312455224
-0.318229478473675,-0.560294253415125,0.171298773138109,-0.795904678751842,-0.628166411054421,-0.971008312455224
NA,NA,NA,NA,NA,NA
-0.813617234417187,0.803900450552137,1.2561910030128,1.72446013729566,0.650600925734936,0.161834718742537
-1.1660969762131,0.803900450552137,0.171298773138109,-0.795904678751842,0.650600925734936,0.161834718742537
-1.04385444361336,0.803900450552137,1.2561910030128,-0.795904678751842,-0.628166411054421,-0.971008312455224
0.038161821133212,-0.560294253415125,0.171298773138109,-0.795904678751842,-0.628166411054421,0.161834718742537
0.0521342068928745,NA,1.2561910030128,-0.795904678751842,0.650600925734936,0.161834718742537
1.81866693518786,0.803900450552137,1.2561910030128,0.464277729271908,-0.628166411054421,0.161834718742537
-0.131608035091413,-0.560294253415125,0.171298773138109,0.464277729271908,0.650600925734936,0.161834718742537
0.955568729767594,0.803900450552137,-1.99848568661127,-0.795904678751842,-0.628166411054421,-0.971008312455224
-0.98261253489273,-0.560294253415125,0.171298773138109,0.464277729271908,-0.628166411054421,1.2946777499403
1.55980927999898,0.803900450552137,0.171298773138109,0.464277729271908,-0.628166411054421,0.161834718742537
0.248326815069858,-0.560294253415125,-0.913593456736581,1.72446013729566,0.650600925734936,0.161834718742537
-1.40589827809892,0.803900450552137,1.2561910030128,0.464277729271908,0.650600925734936,1.2946777499403
0.934393543873764,-1.92448895738239,-0.913593456736581,0.464277729271908,-0.628166411054421,-0.971008312455224
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.17813699950548,-0.560294253415125,-0.913593456736581,-2.05608708677559,-1.90693374784378,-2.10385134365299
0.88393873197038,-0.560294253415125,1.2561910030128,-2.05608708677559,1.92936826252429,1.2946777499403
-0.151564874618699,0.803900450552137,0.171298773138109,0.464277729271908,0.650600925734936,1.2946777499403
