"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.47409097924996,-0.724568837309472,0.353553390593274,0.353553390593274,1.06066017177982,1.34807555140938,-0.724568837309472,0.836660026534076,0.540061724867322,-0.377964473009227,-1.0690449676497,-1.81568259800641,-0.544704779401922,-0.801783725737273,-0.377964473009227,-1.0690449676497,0,-0.58554004376912,-0.377964473009227,-1.0690449676497
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.659938514231032,-0.724568837309472,0.353553390593274,0.353553390593274,-0.353553390593274,-1.04850320665174,-0.724568837309472,0.836660026534076,-1.62018517460197,0.944911182523068,0.801783725737273,0.726273039202563,0.726273039202563,1.0690449676497,0.944911182523068,0.801783725737273,0,-0.58554004376912,-1.70084012854152,-1.0690449676497
1.12037077372721,1.20761472884912,0.353553390593274,0.353553390593274,1.06066017177982,-1.04850320665174,1.20761472884912,-1.67332005306815,0.540061724867322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0751206049565971,1.20761472884912,0.353553390593274,0.353553390593274,-0.353553390593274,0.14978617237882,-0.724568837309472,0,0.540061724867322,0.944911182523068,0.801783725737273,0.726273039202563,0.726273039202563,1.0690449676497,0.944911182523068,-1.0690449676497,0,-0.58554004376912,0.944911182523068,0.801783725737273
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.2263919439169,1.20761472884912,0.353553390593274,0.353553390593274,1.06066017177982,-1.04850320665174,1.20761472884912,-0.836660026534076,0.540061724867322,-1.70084012854152,-1.0690449676497,-0.544704779401922,-0.544704779401922,-0.801783725737273,-1.70084012854152,-1.0690449676497,0,-0.58554004376912,-0.377964473009227,-1.0690449676497
-1.16961618115875,-0.724568837309472,0.353553390593274,0.353553390593274,-0.353553390593274,1.34807555140938,1.20761472884912,0.836660026534076,0.540061724867322,-0.377964473009227,0.801783725737273,0.726273039202563,0.726273039202563,-0.801783725737273,-0.377964473009227,0.801783725737273,0,1.4638501094228,0.944911182523068,0.801783725737273
-1.40337076649418,-0.724568837309472,-2.47487373415292,-2.47487373415292,-1.76776695296637,0.14978617237882,-0.724568837309472,-0.836660026534076,-1.62018517460197,0.944911182523068,0.801783725737273,0.726273039202563,0.726273039202563,1.0690449676497,0.944911182523068,0.801783725737273,1.73205080756888,1.4638501094228,0.944911182523068,0.801783725737273
0.487192369946499,-0.724568837309472,0.353553390593274,0.353553390593274,-0.353553390593274,0.14978617237882,-0.724568837309472,0.836660026534076,0.540061724867322,-0.377964473009227,-1.0690449676497,-0.544704779401922,-1.81568259800641,-0.801783725737273,-0.377964473009227,0.801783725737273,-1.73205080756888,-0.58554004376912,-0.377964473009227,0.801783725737273
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
