"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.537465920069496,-0.306431854644603,-1.51448037083707,-1.16856588110701,0.61394061351492,1.09815997695581,-2.64171252528997,-1.54614925139806,1.292837411057,0.83452296039628,0.963624111659432
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.47406677777998,-0.306431854644603,0.979957887012223,-0.0779043920738006,0.61394061351492,-0.48807110086925,-1.2719356603248,0.421677068563107,-0.718243006142779,-1.11269728052837,-0.963624111659432
0.70964208707962,1.12358346703021,-0.267261241912425,-1.16856588110701,0.61394061351492,-0.48807110086925,0.0978412046403697,1.40559022854369,1.292837411057,0.83452296039628,-0.963624111659432
0.430013743050511,-1.73644717631942,0.979957887012223,1.01275709695941,0.61394061351492,1.09815997695581,0.0978412046403697,-0.562236091417477,1.292837411057,-1.11269728052837,-0.963624111659432
0.2532366957054,-1.73644717631942,-1.51448037083707,-1.16856588110701,0.61394061351492,-0.48807110086925,0.0978412046403697,-0.562236091417477,-0.718243006142779,-1.11269728052837,-0.963624111659432
-0.490028719066186,1.12358346703021,0.979957887012223,-0.0779043920738006,-1.66641023668336,1.09815997695581,0.0978412046403697,0.421677068563107,1.292837411057,-1.11269728052837,-0.963624111659432
1.12625198705776,-0.306431854644603,0.979957887012223,-1.16856588110701,NA,1.09815997695581,1.46761806960554,1.40559022854369,1.292837411057,0.83452296039628,0.963624111659432
0.890962037905553,1.12358346703021,-0.267261241912425,1.01275709695941,0.61394061351492,1.09815997695581,1.46761806960554,-1.54614925139806,-0.718243006142779,0.83452296039628,0.963624111659432
0.919911648293931,1.12358346703021,0.979957887012223,-1.16856588110701,0.61394061351492,-0.48807110086925,0.0978412046403697,1.40559022854369,-0.718243006142779,0.83452296039628,0.963624111659432
-1.3690089749436,-0.306431854644603,-0.267261241912425,1.01275709695941,-1.66641023668336,-2.07430217869431,0.0978412046403697,-0.562236091417477,-0.718243006142779,0.83452296039628,0.963624111659432
-0.631103599760112,-0.306431854644603,-1.51448037083707,1.01275709695941,0.61394061351492,-0.48807110086925,0.0978412046403697,0.421677068563107,-0.718243006142779,-1.11269728052837,-0.963624111659432
-2.16502034178032,-0.306431854644603,-0.267261241912425,-0.0779043920738006,-0.526234811584218,NA,0.0978412046403697,-0.562236091417477,-0.718243006142779,-1.11269728052837,-0.963624111659432
1.02280561355998,1.12358346703021,0.979957887012223,1.01275709695941,0.61394061351492,-0.48807110086925,0.0978412046403697,0.421677068563107,-0.718243006142779,0.83452296039628,0.963624111659432
-0.761061319392063,-0.306431854644603,-0.267261241912425,1.01275709695941,-1.66641023668336,-0.48807110086925,0.0978412046403697,-0.562236091417477,-0.718243006142779,0.83452296039628,0.963624111659432
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
