"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.538122563194031,0.419232420458703,0.91350027839114,-1.33177069850755,1.12078085842877,0.124531206492085,-0.741722504910162,1.30567319270219,1.91066788560637,0.460646417495262,-0.212040657210068,-0.964198768496884,-1.02591460494464,1.16059586360657,0.968965697703779
-1.44336086914264,1.86325520203868,-2.69897809524655,-1.33177069850755,-0.124531206492085,1.36984327141294,1.40927275932931,-0.797911395540226,-0.293948905477903,0.460646417495262,-0.212040657210068,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.440107069073579,0.419232420458703,-1.49481863736732,-0.58905242433988,1.12078085842877,1.36984327141294,1.40927275932931,1.30567319270219,1.91066788560637,0.460646417495262,1.37826427186544,0.367313816570242,-1.02591460494464,-0.185695338177052,0.968965697703779
0.0400799761413578,0.419232420458703,0.91350027839114,0.153665849827795,-0.124531206492085,0.124531206492085,0.333775127209573,1.30567319270219,0.808359490064234,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,1.16059586360657,0.968965697703779
-1.252595301023,0.419232420458703,-1.49481863736732,0.896384123995469,1.12078085842877,1.36984327141294,1.40927275932931,0.253880898580981,-0.293948905477903,0.460646417495262,1.37826427186544,0.367313816570242,1.67876935354577,1.16059586360657,0.968965697703779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.910583383975525,0.419232420458703,-0.29065917948809,-1.33177069850755,-1.36984327141294,-1.12078085842877,-0.741722504910162,-0.797911395540226,-0.293948905477903,0.460646417495262,-0.212040657210068,0.367313816570242,-1.02591460494464,-0.185695338177052,-0.252773660270551
-0.0189672253051926,-1.02479036112127,0.91350027839114,0.153665849827795,1.12078085842877,0.124531206492085,-1.8172201370299,-0.797911395540226,-0.293948905477903,-2.61032969913982,-1.80234558628558,-0.964198768496884,-1.02591460494464,-0.185695338177052,-0.252773660270551
0.255076825055917,1.86325520203868,0.91350027839114,0.896384123995469,-0.124531206492085,-1.12078085842877,-0.741722504910162,-0.797911395540226,-0.293948905477903,-1.07484164082228,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
0.518257804801821,0.419232420458703,0.91350027839114,0.896384123995469,-1.36984327141294,-1.12078085842877,0.333775127209573,0.253880898580981,0.808359490064234,0.460646417495262,1.37826427186544,1.69882640163737,0.326427374300566,-0.185695338177052,0.968965697703779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.45448398981524,1.86325520203868,NA,NA,1.12078085842877,1.36984327141294,0.333775127209573,1.30567319270219,1.91066788560637,0.460646417495262,1.37826427186544,1.69882640163737,1.67876935354577,1.16059586360657,0.968965697703779
-0.269886879165918,-1.02479036112127,-0.29065917948809,0.896384123995469,-0.124531206492085,0.124531206492085,0.333775127209573,1.30567319270219,0.808359490064234,0.460646417495262,1.37826427186544,0.367313816570242,0.326427374300566,-0.185695338177052,0.968965697703779
0.261314772311948,-1.02479036112127,0.91350027839114,-1.33177069850755,1.12078085842877,0.124531206492085,1.40927275932931,1.30567319270219,0.808359490064234,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
0.780513724283935,-1.02479036112127,-0.29065917948809,0.896384123995469,-0.124531206492085,-1.12078085842877,-0.741722504910162,-0.797911395540226,-1.39625730102004,-1.07484164082228,-1.80234558628558,-0.964198768496884,-1.02591460494464,1.16059586360657,-0.252773660270551
0.656033642109828,-1.02479036112127,0.91350027839114,0.896384123995469,-1.36984327141294,-2.36609292334962,-1.8172201370299,-0.797911395540226,-1.39625730102004,-2.61032969913982,-1.80234558628558,-2.29571135356401,-1.02591460494464,-1.53198653996068,-2.69625237621921
-1.40968600105977,1.86325520203868,0.91350027839114,0.153665849827795,1.12078085842877,1.36984327141294,1.40927275932931,1.30567319270219,0.808359490064234,0.460646417495262,1.37826427186544,1.69882640163737,1.67876935354577,1.16059586360657,0.968965697703779
1.4382487322428,-1.02479036112127,-0.29065917948809,0.896384123995469,-1.36984327141294,0.124531206492085,-0.741722504910162,-0.797911395540226,-0.293948905477903,0.460646417495262,-0.212040657210068,-0.964198768496884,0.326427374300566,-2.8782777417443,-1.47451301824488
-0.154613062226221,0.419232420458703,0.91350027839114,0.896384123995469,1.12078085842877,-1.12078085842877,-0.741722504910162,-0.797911395540226,-0.293948905477903,0.460646417495262,-0.212040657210068,-0.964198768496884,-1.02591460494464,1.16059586360657,0.968965697703779
0.545620846904763,-1.02479036112127,-0.29065917948809,0.896384123995469,1.12078085842877,0.124531206492085,-0.741722504910162,-1.84970368966143,-1.39625730102004,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-1.47451301824488
0.39511196322914,0.419232420458703,0.91350027839114,0.896384123995469,-0.124531206492085,1.36984327141294,0.333775127209573,1.30567319270219,-1.39625730102004,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
0.614485325715878,-1.02479036112127,NA,NA,-1.36984327141294,-1.12078085842877,NA,NA,-0.293948905477903,0.460646417495262,-0.212040657210068,-0.964198768496884,0.326427374300566,1.16059586360657,0.968965697703779
0.842937076636882,0.419232420458703,-0.29065917948809,0.896384123995469,-1.36984327141294,-1.12078085842877,-0.741722504910162,-1.84970368966143,-1.39625730102004,-1.07484164082228,-1.80234558628558,0.367313816570242,-1.02591460494464,-0.185695338177052,-1.47451301824488
2.24305253457082,-1.02479036112127,0.91350027839114,0.896384123995469,-0.124531206492085,-1.12078085842877,-0.741722504910162,-0.797911395540226,-1.39625730102004,0.460646417495262,-0.212040657210068,-0.964198768496884,0.326427374300566,-0.185695338177052,0.968965697703779
0.881394842119031,-1.02479036112127,-0.29065917948809,-0.58905242433988,-0.124531206492085,0.124531206492085,-0.741722504910162,-0.797911395540226,-0.293948905477903,-2.61032969913982,-0.212040657210068,0.367313816570242,-2.37825658418984,-0.185695338177052,-1.47451301824488
-1.69038005179356,-1.02479036112127,-0.29065917948809,-1.33177069850755,-1.36984327141294,0.124531206492085,-0.741722504910162,0.253880898580981,0.808359490064234,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
0.919785821844923,-1.02479036112127,-0.29065917948809,0.896384123995469,-0.124531206492085,0.124531206492085,-0.741722504910162,0.253880898580981,-0.293948905477903,0.460646417495262,-0.212040657210068,-2.29571135356401,0.326427374300566,-1.53198653996068,-0.252773660270551
0.231007513066912,-1.02479036112127,0.91350027839114,-1.33177069850755,-1.36984327141294,1.36984327141294,0.333775127209573,0.253880898580981,-0.293948905477903,0.460646417495262,1.37826427186544,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
-1.09247943757541,0.419232420458703,-1.49481863736732,0.153665849827795,1.12078085842877,0.124531206492085,1.40927275932931,0.253880898580981,0.808359490064234,0.460646417495262,-0.212040657210068,0.367313816570242,-1.02591460494464,-1.53198653996068,-0.252773660270551
-1.65811759949312,0.419232420458703,-1.49481863736732,-1.33177069850755,1.12078085842877,0.124531206492085,1.40927275932931,-0.797911395540226,0.808359490064234,0.460646417495262,-0.212040657210068,0.367313816570242,1.67876935354577,1.16059586360657,0.968965697703779
0.886946449420092,0.419232420458703,-0.29065917948809,0.896384123995469,-0.124531206492085,0.124531206492085,0.333775127209573,0.253880898580981,-0.293948905477903,0.460646417495262,-0.212040657210068,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.72669701445999,0.419232420458703,0.91350027839114,-1.33177069850755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.979426558460889,0.419232420458703,-0.29065917948809,-1.33177069850755,-0.124531206492085,0.124531206492085,0.333775127209573,0.253880898580981,-0.293948905477903,0.460646417495262,1.37826427186544,0.367313816570242,0.326427374300566,-0.185695338177052,-0.252773660270551
