"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num"
-1.6835297811012,NA
-0.998812162554235,-0.85392122316156
0.109327822348946,0.158869064774244
0.868690017087783,1.17165935271005
-1.22403646270093,0.158869064774244
NA,NA
-0.899150288206849,0.158869064774244
-0.768959524311401,-0.85392122316156
NA,NA
NA,NA
-1.39869314928382,NA
0.256283097102073,1.17165935271005
0.632851146657846,-0.85392122316156
0.0957385503275057,0.158869064774244
NA,NA
0.68359264078062,1.17165935271005
0.440431214525871,0.158869064774244
0.781779845414847,1.17165935271005
-1.06508333855598,1.17165935271005
0.332798263000151,-0.85392122316156
-0.521053007044055,0.158869064774244
-1.10126725165786,-1.86671151109736
-1.32881144269917,-0.85392122316156
NA,NA
NA,NA
NA,NA
-0.289739685824068,0.158869064774244
-0.988797886632184,1.17165935271005
1.53222168138624,0.158869064774244
0.843137158636581,1.17165935271005
-0.0861290252495569,0.158869064774244
0.471683486253117,-1.86671151109736
NA,NA
-1.39833019802564,-1.86671151109736
0.576598061142522,NA
-0.0386046393480752,-0.85392122316156
NA,NA
NA,NA
-1.26366846951984,-1.86671151109736
0.915908556667861,1.17165935271005
-0.0558754882137195,-0.85392122316156
0.241412063336788,1.17165935271005
NA,NA
0.768048435459332,1.17165935271005
-0.810195646268741,0.158869064774244
0.23240796579924,-0.85392122316156
2.48142123465328,1.17165935271005
-1.21509709922888,-0.85392122316156
-0.434317964745802,-0.85392122316156
NA,NA
1.59075276570539,-0.85392122316156
0.169426215801544,1.17165935271005
0.215126944761956,0.158869064774244
NA,NA
-0.494133353851706,0.158869064774244
-0.0367644753338297,-1.86671151109736
-0.937463727276946,0.158869064774244
NA,NA
-1.09176948591541,1.17165935271005
0.635399457299556,-0.85392122316156
-0.585142660932367,0.158869064774244
NA,NA
-0.109480017244052,-0.85392122316156
1.61265322418863,1.17165935271005
-0.270341831327378,-0.85392122316156
1.92326736505143,1.17165935271005
2.63752020183512,0.158869064774244
0.154708740957689,0.158869064774244
-0.107938093128222,1.17165935271005
NA,NA
NA,NA
