"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num"
-0.142969817617507,-0.0834576187615803,0.465130254709532,-1.27109853644857,0.108936167582649,NA,1.00946606635906,-0.25,-0.483045891539648,NA
0.742553896334828,-0.0834576187615803,-2.01556443707464,-0.141233170716508,0.108936167582649,-1.52488929313634,-2.22082534598993,-0.25,-0.483045891539648,0.683130051063974
0.760085300964037,1.16840666266212,0.465130254709532,-0.141233170716508,0.108936167582649,1.16609181239838,1.00946606635906,1.75,-0.483045891539648,0.683130051063974
-1.78042354534588,-0.0834576187615803,0.465130254709532,-1.27109853644857,0.108936167582649,1.16609181239838,1.00946606635906,-2.25,1.93218356615859,0.683130051063974
-0.0180101145305654,-1.33532190018528,0.465130254709532,0.988632195015556,1.85191484890503,-1.52488929313634,1.00946606635906,1.75,1.93218356615859,-1.36626010212795
-1.55891639366822,-0.0834576187615803,0.465130254709532,0.988632195015556,0.108936167582649,1.16609181239838,1.00946606635906,-0.25,-0.483045891539648,0.683130051063974
0.830238956956868,1.16840666266212,0.465130254709532,2.11849756074762,-1.63404251373973,-0.179398740368981,-0.605679639815436,1.75,-0.483045891539648,-1.36626010212795
1.10528394177735,1.16840666266212,0.465130254709532,0.988632195015556,0.108936167582649,-0.179398740368981,-0.605679639815436,-0.25,-0.483045891539648,-1.36626010212795
-0.162287311289563,1.16840666266212,0.465130254709532,-0.141233170716508,0.108936167582649,-0.179398740368981,-0.605679639815436,-0.25,-0.483045891539648,0.683130051063974
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.642916852440698,-0.0834576187615803,0.465130254709532,-0.141233170716508,0.108936167582649,1.16609181239838,-0.605679639815436,-0.25,-0.483045891539648,0.683130051063974
0.82208781538789,1.16840666266212,0.465130254709532,-0.141233170716508,0.108936167582649,-0.179398740368981,-0.605679639815436,-0.25,-0.483045891539648,0.683130051063974
-1.54472279418986,NA,0.465130254709532,-1.27109853644857,0.108936167582649,-0.179398740368981,-0.605679639815436,-0.25,NA,0.683130051063974
-0.549501837216577,-1.33532190018528,0.465130254709532,-0.141233170716508,1.85191484890503,1.16609181239838,1.00946606635906,-0.25,1.93218356615859,-1.36626010212795
0.440280667628745,-1.33532190018528,-2.01556443707464,-1.27109853644857,0.108936167582649,-0.179398740368981,-0.605679639815436,-0.25,-0.483045891539648,0.683130051063974
0.179573542555438,-1.33532190018528,0.465130254709532,0.988632195015556,-1.63404251373973,-0.179398740368981,1.00946606635906,-0.25,-0.483045891539648,0.683130051063974
1.51964454469372,-0.0834576187615803,-2.01556443707464,-0.141233170716508,-1.63404251373973,-1.52488929313634,-0.605679639815436,-0.25,-0.483045891539648,-1.36626010212795
