"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q23b_num","TX_RESP_Q19_num"
-0.473047915928076,-0.415497591867783,-0.924515705794955,2.40345920963758
0.702008017162396,0.877161582831985,-0.924515705794955,-0.354193988788696
NA,NA,NA,NA
-1.37098015308683,0.877161582831985,1.44980872045118,-0.354193988788696
-0.674158594113008,0.877161582831985,-0.924515705794955,2.40345920963758
-1.8856431176273,0.877161582831985,1.44980872045118,2.40345920963758
-0.0833694235155482,NA,-0.924515705794955,2.40345920963758
-0.840104476000525,-0.415497591867783,0.262646507328113,-0.354193988788696
NA,NA,NA,NA
-0.0189820970491796,-0.415497591867783,0.262646507328113,2.40345920963758
NA,NA,NA,NA
-1.49590566068105,0.877161582831985,0.262646507328113,-0.354193988788696
-0.483419469371048,-1.70815676656755,-0.924515705794955,-0.354193988788696
-0.549826467660188,0.877161582831985,0.262646507328113,-0.354193988788696
-0.283160947763603,0.877161582831985,1.44980872045118,-0.354193988788696
-0.820325490581049,-1.70815676656755,-0.924515705794955,NA
-1.33464063209762,-0.415497591867783,1.44980872045118,-0.354193988788696
-0.0317885427402878,0.877161582831985,0.262646507328113,-0.354193988788696
2.07609961865136,-1.70815676656755,0.262646507328113,-0.354193988788696
1.11184104161715,0.877161582831985,1.44980872045118,-0.354193988788696
-0.140017518387416,-0.415497591867783,0.262646507328113,NA
-0.378485975417277,-0.415497591867783,1.44980872045118,-0.354193988788696
0.242504265708623,-1.70815676656755,0.262646507328113,-0.354193988788696
-0.333345642758366,0.877161582831985,-0.924515705794955,-0.354193988788696
0.102936787341844,-0.415497591867783,0.262646507328113,-0.354193988788696
-1.59006439651066,-0.415497591867783,0.262646507328113,2.40345920963758
0.271954308531986,0.877161582831985,0.262646507328113,NA
-1.41438969425995,0.877161582831985,0.262646507328113,-0.354193988788696
-1.61184498644302,0.877161582831985,0.262646507328113,2.40345920963758
-0.310314476018207,0.877161582831985,1.44980872045118,-0.354193988788696
0.358465263503742,0.877161582831985,0.262646507328113,-0.354193988788696
NA,NA,NA,NA
0.543920541204872,0.877161582831985,0.262646507328113,-0.354193988788696
1.05478491391962,0.877161582831985,-0.924515705794955,-0.354193988788696
-0.519006717387146,0.877161582831985,0.262646507328113,-0.354193988788696
1.15454045230903,-0.415497591867783,0.262646507328113,-0.354193988788696
-0.464070166963572,0.877161582831985,0.262646507328113,-0.354193988788696
1.6855220208718,-0.415497591867783,0.262646507328113,NA
1.40356098295311,-0.415497591867783,-0.924515705794955,-0.354193988788696
-1.04810102762805,0.877161582831985,0.262646507328113,2.40345920963758
1.1452581806933,-1.70815676656755,0.262646507328113,-0.354193988788696
-0.56457315018161,0.877161582831985,-0.924515705794955,-0.354193988788696
0.852139628581197,-0.415497591867783,0.262646507328113,-0.354193988788696
NA,NA,NA,NA
NA,NA,NA,NA
-1.63158908251075,0.877161582831985,0.262646507328113,-0.354193988788696
1.66501003136352,-1.70815676656755,-0.924515705794955,-0.354193988788696
0.386292831313421,0.877161582831985,1.44980872045118,-0.354193988788696
1.65403187946056,-0.415497591867783,-0.924515705794955,-0.354193988788696
