"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num"
0.480361186259874,0.125479112526713,0.263711798279539,0.57819703122253
-1.49462754449886,1.4430097940572,0.263711798279539,0.57819703122253
NA,NA,NA,NA
-0.0198750106315647,1.4430097940572,0.263711798279539,0.57819703122253
NA,NA,NA,NA
-0.317078625027861,0.125479112526713,0.263711798279539,-1.04075465620055
NA,NA,NA,NA
-0.591735951379855,0.125479112526713,0.263711798279539,0.57819703122253
1.34379700384425,-1.19205156900378,0.263711798279539,0.57819703122253
0.0815667390612966,-1.19205156900378,-0.966943260358308,-1.04075465620055
-0.210983193235346,1.4430097940572,0.263711798279539,-1.04075465620055
NA,NA,NA,NA
NA,NA,NA,NA
-0.960133241142595,1.4430097940572,1.49436685691739,0.57819703122253
NA,NA,NA,NA
NA,NA,NA,NA
-1.37885904328817,1.4430097940572,1.49436685691739,0.57819703122253
-0.267369591908374,0.125479112526713,1.49436685691739,-1.04075465620055
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.500968443143227,-1.19205156900378,0.263711798279539,-1.04075465620055
NA,NA,NA,NA
-1.65354759774305,0.125479112526713,0.263711798279539,0.57819703122253
1.10744310312041,-1.19205156900378,-0.966943260358308,0.57819703122253
-1.26400818755968,1.4430097940572,0.263711798279539,0.57819703122253
1.54977086042518,0.125479112526713,-2.19759831899616,-1.04075465620055
0.273406222402209,-1.19205156900378,0.263711798279539,0.57819703122253
1.77771282806129,-1.19205156900378,0.263711798279539,2.19714871864561
1.40675198164685,1.4430097940572,0.263711798279539,0.57819703122253
-0.865514923346316,-1.19205156900378,0.263711798279539,0.57819703122253
NA,NA,NA,NA
-1.25592866556005,0.125479112526713,1.49436685691739,0.57819703122253
0.212893929478389,0.125479112526713,-0.966943260358308,0.57819703122253
-0.143477249657438,-1.19205156900378,-0.966943260358308,0.57819703122253
-0.848074612957323,0.125479112526713,0.263711798279539,-1.04075465620055
0.144372633754478,0.125479112526713,-0.966943260358308,0.57819703122253
-0.928524294360901,-1.19205156900378,1.49436685691739,-1.04075465620055
NA,NA,NA,NA
0.208428585017947,1.4430097940572,-0.966943260358308,-1.04075465620055
NA,NA,NA,NA
1.15843844885703,0.125479112526713,-2.19759831899616,0.57819703122253
0.0425894226743803,0.125479112526713,-0.966943260358308,0.57819703122253
-1.13285525653869,1.4430097940572,-0.966943260358308,-1.04075465620055
NA,NA,NA,NA
-0.646845106018318,-1.19205156900378,0.263711798279539,-2.65970634362364
0.514367493290932,0.125479112526713,-0.966943260358308,0.57819703122253
0.153859340144158,0.125479112526713,0.263711798279539,0.57819703122253
NA,NA,NA,NA
0.630999246771822,-1.19205156900378,0.263711798279539,0.57819703122253
0.669718693625349,-1.19205156900378,-0.966943260358308,0.57819703122253
0.876497368625885,0.125479112526713,0.263711798279539,0.57819703122253
0.446851475541661,0.125479112526713,1.49436685691739,0.57819703122253
0.0550758552838622,-1.19205156900378,-2.19759831899616,-2.65970634362364
-1.51919146418086,1.4430097940572,0.263711798279539,-1.04075465620055
NA,NA,NA,NA
NA,NA,NA,NA
2.54539207446945,-1.19205156900378,0.263711798279539,0.57819703122253
-1.26276921074954,0.125479112526713,1.49436685691739,-1.04075465620055
NA,NA,NA,NA
0.580135834284843,0.125479112526713,0.263711798279539,0.57819703122253
