"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
1.0839093534514,0.281165527855131,0.57819703122253,0.0599077254970481
-1.39643588417593,0.281165527855131,0.57819703122253,0.0599077254970481
NA,NA,NA,NA
0.854187181091732,0.281165527855131,0.57819703122253,1.31796996093506
NA,NA,NA,NA
0.700048206051943,0.281165527855131,-1.04075465620055,1.31796996093506
NA,NA,NA,NA
-0.756334205854964,-3.46770817687994,0.57819703122253,-1.19815450994097
-0.245790038294713,0.281165527855131,0.57819703122253,0.0599077254970481
0.779340480828067,0.281165527855131,-1.04075465620055,0.0599077254970481
-1.3067891755489,0.281165527855131,-1.04075465620055,0.0599077254970481
NA,NA,NA,NA
NA,NA,NA,NA
-1.03166406082361,0.281165527855131,0.57819703122253,-2.45621674537898
NA,NA,NA,NA
NA,NA,NA,NA
0.683296761148655,0.281165527855131,0.57819703122253,-1.19815450994097
-0.374521436152249,0.281165527855131,-1.04075465620055,0.0599077254970481
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.0322446981763181,NA,-1.04075465620055,-1.19815450994097
NA,NA,NA,NA
0.170380818632062,0.281165527855131,0.57819703122253,0.0599077254970481
1.37468241366523,0.281165527855131,0.57819703122253,0.0599077254970481
-0.803502071101733,0.281165527855131,0.57819703122253,0.0599077254970481
0.0631529328886523,0.281165527855131,-1.04075465620055,0.0599077254970481
0.381205078591612,0.281165527855131,0.57819703122253,0.0599077254970481
1.07904708150494,0.281165527855131,2.19714871864561,1.31796996093506
2.03828745703737,0.281165527855131,0.57819703122253,0.0599077254970481
0.0526252706302924,0.281165527855131,0.57819703122253,0.0599077254970481
NA,NA,NA,NA
-0.606896389289732,0.281165527855131,0.57819703122253,1.31796996093506
0.406685345387099,0.281165527855131,0.57819703122253,0.0599077254970481
-0.884218880248137,NA,0.57819703122253,1.31796996093506
-1.30492859018927,0.281165527855131,-1.04075465620055,-2.45621674537898
0.0249222274148322,0.281165527855131,0.57819703122253,0.0599077254970481
-1.06731463178783,-3.46770817687994,-1.04075465620055,1.31796996093506
NA,NA,NA,NA
-0.131066453382369,0.281165527855131,-1.04075465620055,0.0599077254970481
NA,NA,NA,NA
0.563194881722426,0.281165527855131,0.57819703122253,-1.19815450994097
-0.955748970618493,0.281165527855131,0.57819703122253,0.0599077254970481
-0.491389061239818,0.281165527855131,-1.04075465620055,0.0599077254970481
NA,NA,NA,NA
-0.250600231189123,0.281165527855131,-2.65970634362364,0.0599077254970481
-0.681527491380332,0.281165527855131,0.57819703122253,0.0599077254970481
0.416940432432087,0.281165527855131,0.57819703122253,1.31796996093506
NA,NA,NA,NA
0.961263684322188,0.281165527855131,0.57819703122253,0.0599077254970481
-0.455062567897078,0.281165527855131,0.57819703122253,0.0599077254970481
-0.248441648756748,0.281165527855131,0.57819703122253,0.0599077254970481
1.19531149549973,0.281165527855131,0.57819703122253,1.31796996093506
-1.18700709574488,-3.46770817687994,-2.65970634362364,0.0599077254970481
-1.37710551842385,0.281165527855131,-1.04075465620055,-1.19815450994097
NA,NA,NA,NA
NA,NA,NA,NA
3.0911440572584,0.281165527855131,0.57819703122253,1.31796996093506
-1.22024347864211,0.281165527855131,-1.04075465620055,-2.45621674537898
NA,NA,NA,NA
0.824718023006827,0.281165527855131,0.57819703122253,0.0599077254970481
