"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num"
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.682068616706511,1.06241530827773,0.27291573855406,0.582085500087199,0.126840398441198
0.294772661628405,-0.303547230936496,1.25541239734868,0.582085500087199,1.20498378519138
0.978746544319988,-1.66950977015073,-0.709580920240557,0.582085500087199,0.126840398441198
NA,NA,NA,NA,NA
1.70556023128234,1.06241530827773,0.27291573855406,-1.06715675015986,0.126840398441198
NA,NA,NA,NA,NA
-1.92176163395984,1.06241530827773,-0.709580920240557,0.582085500087199,-2.02944637505917
1.62938932225525,-0.303547230936496,0.27291573855406,0.582085500087199,0.126840398441198
0.718818111269597,-0.303547230936496,-0.709580920240557,-1.06715675015986,1.20498378519138
-0.758786805842617,1.06241530827773,1.25541239734868,0.582085500087199,1.20498378519138
-0.692483284833967,1.06241530827773,1.25541239734868,-2.71639900040693,-2.02944637505917
0.162086581941054,1.06241530827773,-0.709580920240557,0.582085500087199,-0.951302988308988
NA,NA,NA,NA,NA
-0.541527862579218,-0.303547230936496,0.27291573855406,0.582085500087199,0.126840398441198
0.133083347181027,-0.303547230936496,-0.709580920240557,-1.06715675015986,-0.951302988308988
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.765508951521054,-0.303547230936496,0.27291573855406,0.582085500087199,0.126840398441198
1.46570554415249,-1.66950977015073,-1.69207757903517,-1.06715675015986,1.20498378519138
0.167363067166553,-0.303547230936496,-0.709580920240557,NA,NA
-0.899012877986947,-1.66950977015073,1.25541239734868,0.582085500087199,0.126840398441198
-0.856899752473378,1.06241530827773,1.25541239734868,0.582085500087199,0.126840398441198
-0.137475625293172,-0.303547230936496,-1.69207757903517,0.582085500087199,0.126840398441198
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
