"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num"
-0.867487962303795,-0.42174116783665,0.539359889970594,0.449466574975494,1.35240686518678,NA,0.217642875033004,0.572077553547355,1.09369659814952,1.57416830901357,0.793328828021918,0.793328828021918,0.39336862882433,-0.720749970156447,-0.720749970156447,-1.08980882931709
1.35286352580378,-0.42174116783665,0.539359889970594,0.449466574975494,0.20806259464412,-0.629940788348712,1.30585725019802,0.572077553547355,1.09369659814952,0.242179739848241,0.793328828021918,0.793328828021918,-0.688395100442577,1.26131244777378,1.26131244777378,1.57416830901357
1.44787083356007,1.12464311423107,0.539359889970594,0.449466574975494,-0.936281675898539,-0.629940788348712,0.217642875033004,-2.28831021418942,1.09369659814952,1.57416830901357,0.793328828021918,0.793328828021918,-1.77015882970948,1.26131244777378,1.26131244777378,1.57416830901357
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.07864267223611,-0.42174116783665,0.539359889970594,0.449466574975494,-0.936281675898539,-0.629940788348712,-0.870571500132014,0.572077553547355,-0.109369659814952,-1.08980882931709,-0.661107356684931,-0.661107356684931,0.39336862882433,-0.720749970156447,-0.720749970156447,0.242179739848241
0.0397729436943095,-1.96812544990437,-2.42711950486767,0.449466574975494,0.20806259464412,-0.629940788348712,0.217642875033004,-0.858116330321033,1.09369659814952,-1.08980882931709,0.793328828021918,0.793328828021918,1.47513235809124,-0.720749970156447,-0.720749970156447,-1.08980882931709
-0.532142263476089,-0.42174116783665,-0.943879807448539,0.449466574975494,1.35240686518678,-0.629940788348712,-0.870571500132014,-0.858116330321033,-0.109369659814952,0.242179739848241,0.793328828021918,0.793328828021918,-0.688395100442577,-0.720749970156447,-0.720749970156447,0.242179739848241
0.480610317459207,1.12464311423107,0.539359889970594,-2.02259958738973,-0.936281675898539,NA,NA,NA,-1.31243591777942,-1.08980882931709,-0.661107356684931,-0.661107356684931,-0.688395100442577,1.26131244777378,1.26131244777378,0.242179739848241
1.1994045110135,1.12464311423107,0.539359889970594,-2.02259958738973,-0.936281675898539,0.50395263067897,0.217642875033004,0.572077553547355,-0.109369659814952,0.242179739848241,-0.661107356684931,-0.661107356684931,0.39336862882433,-0.720749970156447,-0.720749970156447,-1.08980882931709
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.407014461797,-0.42174116783665,-0.943879807448539,0.449466574975494,1.35240686518678,1.63784604970665,0.217642875033004,0.572077553547355,-1.31243591777942,-1.08980882931709,-2.11554354139178,-2.11554354139178,0.39336862882433,1.26131244777378,1.26131244777378,-1.08980882931709
-0.421682061768237,1.12464311423107,0.539359889970594,0.449466574975494,0.20806259464412,1.63784604970665,-1.95878587529703,0.572077553547355,-0.109369659814952,0.242179739848241,-0.661107356684931,-0.661107356684931,-0.688395100442577,-0.720749970156447,-0.720749970156447,0.242179739848241
-0.213552709949639,-0.42174116783665,0.539359889970594,0.449466574975494,-0.936281675898539,-0.629940788348712,1.30585725019802,0.572077553547355,-1.31243591777942,0.242179739848241,0.793328828021918,0.793328828021918,1.47513235809124,-0.720749970156447,-0.720749970156447,0.242179739848241
