"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
-2.4649289511347,1.34767923343773,0.405279172582886,-0.69532802594052,1.13814879044733,1.33490473438938,1.56995672662375,-0.221499546414996,1.07937232068015,0.666828774065213,1.65153127598467,2.09574732798233
0.839271107641155,-0.269535846687546,0.405279172582886,1.66878726225725,-0.0711342994029576,-1.0679237875115,0.409553928684458,1.77199637131997,-1.90965872120334,-1.5155199410573,0.086922698736035,-0.449088713139072
0.210959530958559,1.34767923343773,0.405279172582886,-0.69532802594052,1.13814879044733,1.33490473438938,1.56995672662375,1.77199637131997,1.07937232068015,0.666828774065213,0.086922698736035,-0.449088713139072
-0.057882652076333,-0.269535846687546,0.405279172582886,0.880748832857992,-0.0711342994029576,0.133490473438938,0.409553928684458,-0.221499546414996,1.07937232068015,0.666828774065213,0.086922698736035,-0.449088713139072
0.577487166688911,-0.269535846687546,0.405279172582886,NA,-0.0711342994029576,0.133490473438938,0.409553928684458,-0.221499546414996,-0.415143200261595,0.666828774065213,0.086922698736035,NA
0.618003627699275,-0.269535846687546,0.405279172582886,-0.69532802594052,-0.0711342994029576,-1.0679237875115,-0.750848869254839,-0.221499546414996,-0.415143200261595,-0.424345583496044,-1.4776858785126,-0.449088713139072
-0.0991870147274991,-1.88675092681283,-3.24223338066309,-0.69532802594052,1.13814879044733,0.133490473438938,-0.750848869254839,-0.221499546414996,-0.415143200261595,0.666828774065213,-1.4776858785126,-0.449088713139072
0.780033917598497,-1.88675092681283,0.405279172582886,-0.69532802594052,-0.0711342994029576,-1.0679237875115,-0.750848869254839,-0.221499546414996,-0.415143200261595,-1.5155199410573,-1.4776858785126,2.09574732798233
0.303372277877295,-0.269535846687546,0.405279172582886,-0.69532802594052,-1.28041738925324,-1.0679237875115,0.409553928684458,0.775248412452487,-0.415143200261595,0.666828774065213,0.086922698736035,-0.449088713139072
0.968799780354787,-0.269535846687546,0.405279172582886,-0.69532802594052,-1.28041738925324,0.133490473438938,-0.750848869254839,-0.221499546414996,-0.415143200261595,-0.424345583496044,-1.4776858785126,-0.449088713139072
-0.616650541729395,-0.269535846687546,0.405279172582886,-0.69532802594052,-0.0711342994029576,0.133490473438938,-0.750848869254839,-0.221499546414996,1.07937232068015,0.666828774065213,0.086922698736035,-0.449088713139072
0.413369494423352,-0.269535846687546,0.405279172582886,-0.69532802594052,-0.0711342994029576,1.33490473438938,-0.750848869254839,0.775248412452487,1.07937232068015,0.666828774065213,1.65153127598467,-0.449088713139072
0.130484699726323,1.34767923343773,0.405279172582886,0.880748832857992,1.13814879044733,-1.0679237875115,-1.91125166719413,-1.21824750528248,-0.415143200261595,0.666828774065213,0.086922698736035,-0.449088713139072
1.35187321812434,-0.269535846687546,0.405279172582886,-0.69532802594052,-0.0711342994029576,-1.0679237875115,-0.750848869254839,-0.221499546414996,-0.415143200261595,-0.424345583496044,0.086922698736035,-0.449088713139072
-0.926339303005889,-0.269535846687546,-1.4184771040401,0.880748832857992,-2.48970047910352,-1.0679237875115,NA,-1.21824750528248,-1.90965872120334,-2.60669429861856,0.086922698736035,-0.449088713139072
-0.115626137787793,1.34767923343773,-1.4184771040401,1.66878726225725,1.13814879044733,1.33490473438938,1.56995672662375,1.77199637131997,1.07937232068015,0.666828774065213,1.65153127598467,-0.449088713139072
0.207636509731955,1.34767923343773,0.405279172582886,-0.69532802594052,-0.0711342994029576,1.33490473438938,0.409553928684458,-1.21824750528248,1.07937232068015,0.666828774065213,0.086922698736035,-0.449088713139072
-2.12067673036283,-0.269535846687546,0.405279172582886,1.66878726225725,NA,0.133490473438938,0.409553928684458,-1.21824750528248,-0.415143200261595,-0.424345583496044,0.086922698736035,2.09574732798233
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
