"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",141,60,42.55
"TX_RESP_Q20_num",141,60,42.55
"TX_RESP_Q21a_num",141,59,41.84
"TX_RESP_Q21c_num",141,59,41.84
"TX_RESP_Q21d_num",141,59,41.84
"TX_RESP_Q21e_num",141,59,41.84
"TX_RESP_Q19_num",141,59,41.84
"TX_RESP_Q22a_num",141,53,37.59
"TX_RESP_Q23g_num",141,53,37.59
"TX_RESP_Q10a_num",141,52,36.88
"TX_RESP_Q10b_num",141,52,36.88
"TX_RESP_Q10c_num",141,52,36.88
"TX_RESP_Q10d_num",141,52,36.88
"TX_RESP_Q10e_num",141,52,36.88
"TX_RESP_Q10f_num",141,52,36.88
"TX_RESP_Q22b_num",141,52,36.88
"TX_RESP_Q22c_num",141,52,36.88
"TX_RESP_Q22d_num",141,52,36.88
"TX_RESP_Q22e_num",141,52,36.88
"TX_RESP_Q22f_num",141,52,36.88
"TX_RESP_Q22g_num",141,52,36.88
"TX_RESP_Q22h_num",141,52,36.88
"TX_RESP_Q23a_num",141,52,36.88
"TX_RESP_Q23b_num",141,52,36.88
"TX_RESP_Q23c_num",141,52,36.88
"TX_RESP_Q23d_num",141,52,36.88
"TX_RESP_Q23e_num",141,52,36.88
"TX_RESP_Q23f_num",141,52,36.88
"TX_RESP_Q23h_num",141,52,36.88
"TX_RESP_Q23i_num",141,52,36.88
"TX_RESP_Q01",141,0,0
"TX_RESP_Q02",141,0,0
"TX_RESP_Q03",141,0,0
"TX_RESP_Q04",141,0,0
"TX_RESP_Q05a",141,0,0
"TX_RESP_Q05b",141,0,0
"TX_RESP_Q05c",141,0,0
"TX_RESP_Q06",141,0,0
"TX_RESP_Q07a",141,0,0
"TX_RESP_Q07b",141,0,0
"TX_RESP_Q07c",141,0,0
"TX_RESP_Q07d",141,0,0
"TX_RESP_Q07e",141,0,0
"TX_RESP_Q08",141,0,0
"TX_RESP_Q09",141,0,0
"TX_RESP_Q10a",141,0,0
"TX_RESP_Q10b",141,0,0
"TX_RESP_Q10c",141,0,0
"TX_RESP_Q10d",141,0,0
"TX_RESP_Q10e",141,0,0
"TX_RESP_Q10f",141,0,0
"TX_RESP_Q11a",141,0,0
"TX_RESP_Q11b",141,0,0
"TX_RESP_Q11c",141,0,0
"TX_RESP_Q12a",141,0,0
"TX_RESP_Q12b",141,0,0
"TX_RESP_Q12c",141,0,0
"TX_RESP_Q12d",141,0,0
"TX_RESP_Q12e",141,0,0
"TX_RESP_Q12f",141,0,0
"TX_RESP_Q12g",141,0,0
"TX_RESP_Q13a",141,0,0
"TX_RESP_Q13b",141,0,0
"TX_RESP_Q13c",141,0,0
"TX_RESP_Q13d",141,0,0
"TX_RESP_Q13e",141,0,0
"TX_RESP_Q13f",141,0,0
"TX_RESP_Q13g",141,0,0
"TX_RESP_Q13h",141,0,0
"TX_RESP_Q13i",141,0,0
"TX_RESP_Q14",141,0,0
"TX_RESP_Q15a",141,0,0
"TX_RESP_Q15b",141,0,0
"TX_RESP_Q16",141,0,0
"TX_RESP_Q17",141,0,0
"TX_RESP_Q18",141,0,0
"TX_RESP_Q19",141,0,0
"TX_RESP_Q20",141,0,0
"TX_RESP_Q21a",141,0,0
"TX_RESP_Q21b",141,0,0
"TX_RESP_Q21c",141,0,0
"TX_RESP_Q21d",141,0,0
"TX_RESP_Q21e",141,0,0
"TX_RESP_Q22a",141,0,0
"TX_RESP_Q22b",141,0,0
"TX_RESP_Q22c",141,0,0
"TX_RESP_Q22d",141,0,0
"TX_RESP_Q22e",141,0,0
"TX_RESP_Q22f",141,0,0
"TX_RESP_Q22g",141,0,0
"TX_RESP_Q22h",141,0,0
"TX_RESP_Q23a",141,0,0
"TX_RESP_Q23b",141,0,0
"TX_RESP_Q23c",141,0,0
"TX_RESP_Q23d",141,0,0
"TX_RESP_Q23e",141,0,0
"TX_RESP_Q23f",141,0,0
"TX_RESP_Q23g",141,0,0
"TX_RESP_Q23h",141,0,0
"TX_RESP_Q23i",141,0,0
"TX_RESP_Q24",141,0,0
"TX_RESP_Q25",141,0,0
