"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num"
-0.129216746329567,0.268938867335149,NA
-0.132111052994258,0.268938867335149,-1.36103115029834
-0.13429768854502,-5.32498957323594,-1.36103115029834
-0.128665114465356,0.268938867335149,1.78495888563717
-0.133459217792437,0.268938867335149,1.78495888563717
-0.133839464058505,0.268938867335149,-0.312367804986504
-0.13174987004068,0.268938867335149,1.78495888563717
-0.133536501132971,0.268938867335149,-1.36103115029834
-0.134688018251035,NA,-1.36103115029834
-0.132186826202333,0.268938867335149,0.736295540325331
-0.131812693942931,0.268938867335149,-1.36103115029834
-0.131801682255808,0.268938867335149,-1.36103115029834
-0.132845381508756,0.268938867335149,-0.312367804986504
-0.133334417279209,0.268938867335149,0.736295540325331
-0.133751492888145,-2.5280253529504,0.736295540325331
-0.130396673915742,0.268938867335149,0.736295540325331
-0.131874152712391,0.268938867335149,NA
NA,NA,NA
-0.133070511213511,0.268938867335149,-0.312367804986504
-0.131144529780742,0.268938867335149,-0.312367804986504
-0.132097568934781,NA,NA
-0.13337156104631,0.268938867335149,0.736295540325331
-0.13137895391703,0.268938867335149,1.78495888563717
NA,NA,NA
-0.132526047905129,0.268938867335149,0.736295540325331
-0.133509523614643,0.268938867335149,-0.312367804986504
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.133833333072324,0.268938867335149,NA
-0.134352487200794,-2.5280253529504,-1.36103115029834
NA,NA,NA
-0.132971277908181,0.268938867335149,-0.312367804986504
-0.130726480679614,0.268938867335149,0.736295540325331
NA,NA,NA
-0.133973489333352,NA,-1.36103115029834
-0.131495608642701,0.268938867335149,-0.312367804986504
-0.134676718451189,-2.5280253529504,-0.312367804986504
-0.133849364800219,0.268938867335149,NA
-0.132078253254143,0.268938867335149,1.78495888563717
-0.13148335980925,0.268938867335149,-1.36103115029834
NA,NA,NA
-0.128733346309441,0.268938867335149,0.736295540325331
NA,NA,NA
-0.133464729262148,0.268938867335149,-0.312367804986504
NA,NA,NA
-0.130662511906613,0.268938867335149,0.736295540325331
7.41737315365622,0.268938867335149,-0.312367804986504
-0.132496916211904,0.268938867335149,-0.312367804986504
-0.13423266906346,0.268938867335149,-1.36103115029834
-0.132830087884421,0.268938867335149,-0.312367804986504
-0.130437178818263,0.268938867335149,-0.312367804986504
-0.131569871684627,0.268938867335149,-0.312367804986504
-0.131293961607175,0.268938867335149,NA
-0.129617142428636,0.268938867335149,0.736295540325331
-0.131873508737334,0.268938867335149,-0.312367804986504
-0.134550564091156,0.268938867335149,NA
-0.131240616653924,0.268938867335149,1.78495888563717
-0.134116528406081,0.268938867335149,0.736295540325331
-0.133774103773823,0.268938867335149,NA
-0.133022436715188,0.268938867335149,-0.312367804986504
-0.133023148507237,0.268938867335149,NA
-0.132419768437974,0.268938867335149,-0.312367804986504
-0.132635272341138,NA,-0.312367804986504
-0.133830798576507,NA,NA
-0.13197574920236,0.268938867335149,-0.312367804986504
-0.133466179157756,0.268938867335149,0.736295540325331
