"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA
0.524973162317954,1.85736491644891,-1.06099178353461,0,-0.693670235826803
0.0972374363139159,0.707567587218634,0.318297535060383,1.41421356237309,0.594574487851546
1.15870439829194,0.707567587218634,1.69758685365538,-1.41421356237309,-1.98191495950515
NA,NA,NA,NA,NA
-0.118038677707156,-1.59202707124193,0.318297535060383,0,0.594574487851546
-0.0465063115609308,-0.442229742011646,0.318297535060383,0,0.594574487851546
-0.404861166899802,0.707567587218634,-1.06099178353461,0,0.594574487851546
1.13370180593762,0.707567587218634,1.69758685365538,-1.41421356237309,0.594574487851546
2.01747911906373,0.707567587218634,0.318297535060383,-1.41421356237309,-0.693670235826803
-1.35401699091132,-0.442229742011646,0.318297535060383,0,0.594574487851546
-0.0633643442634074,-0.442229742011646,-1.06099178353461,0,0.594574487851546
-1.24916529933581,-1.59202707124193,-1.06099178353461,0,0.594574487851546
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.865393631655419,-0.442229742011646,0.318297535060383,1.41421356237309,-1.98191495950515
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.830749499591325,-0.442229742011646,-1.06099178353461,1.41421356237309,0.594574487851546
NA,NA,NA,NA,NA
