"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
-1.31493439522281,-0.240650073576672,-1.00103569788785,0.252209174011615,-0.400283990096123,-1.89223011969228,-0.471404520791032
1.61974688506766,1.08292533109503,-0.18887465997884,0.252209174011615,-0.400283990096123,-0.59470089476043,-0.471404520791032
1.14017934240108,1.08292533109503,-1.00103569788785,1.26104587005808,-1.46770796368578,-0.59470089476043,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
1.47917750498706,-0.240650073576672,1.43544741583918,1.26104587005808,-1.46770796368578,-0.59470089476043,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.20774196638717,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.431955212656828,NA,NA,NA,NA,NA,NA
0.473254937184103,1.08292533109503,-0.18887465997884,-0.756627522034846,-0.400283990096123,-0.59470089476043,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.0985306112009,-0.240650073576672,1.43544741583918,0.252209174011615,-0.400283990096123,0.702828330171417,-0.471404520791032
-1.08897248144787,-0.240650073576672,-0.18887465997884,-1.76546421808131,0.667139983493538,-0.59470089476043,-0.471404520791032
-1.25368232456475,1.08292533109503,-0.18887465997884,0.252209174011615,-0.400283990096123,-0.59470089476043,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.384549878620803,-0.240650073576672,1.43544741583918,1.26104587005808,0.667139983493538,0.702828330171417,-0.471404520791032
-1.23488658787389,NA,NA,NA,0.667139983493538,0.702828330171417,NA
-1.48844555240771,-1.56422547824837,-1.00103569788785,-0.756627522034846,1.7345639570832,2.00035755510326,-0.471404520791032
-0.0777031800323112,1.08292533109503,-1.00103569788785,1.26104587005808,0.667139983493538,-0.59470089476043,-0.471404520791032
1.5107617801971,-0.240650073576672,-0.18887465997884,0.252209174011615,-0.400283990096123,-0.59470089476043,-0.471404520791032
NA,-0.240650073576672,NA,-0.756627522034846,0.667139983493538,2.00035755510326,-0.471404520791032
NA,NA,NA,NA,-0.400283990096123,-0.59470089476043,NA
1.1823038879963,-0.240650073576672,-1.00103569788785,1.26104587005808,0.667139983493538,-0.59470089476043,-0.471404520791032
0.910652264323589,1.08292533109503,-1.00103569788785,0.252209174011615,0.667139983493538,0.702828330171417,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
-0.28825594830227,1.08292533109503,0.623286377930172,-0.756627522034846,-0.400283990096123,-0.59470089476043,1.64991582276861
NA,NA,NA,NA,NA,NA,NA
-0.475201910372906,-0.240650073576672,0.623286377930172,1.26104587005808,1.7345639570832,-0.59470089476043,-0.471404520791032
NA,NA,NA,NA,NA,NA,NA
-0.0281246570204489,-0.240650073576672,-1.00103569788785,-1.76546421808131,-1.46770796368578,-0.59470089476043,-0.471404520791032
1.39413804774584,-0.240650073576672,0.623286377930172,0.252209174011615,-1.46770796368578,-0.59470089476043,-0.471404520791032
0.491791957393976,1.08292533109503,1.43544741583918,-0.756627522034846,-0.400283990096123,0.702828330171417,-0.471404520791032
0.269622489493821,1.08292533109503,1.43544741583918,0.252209174011615,0.667139983493538,0.702828330171417,-0.471404520791032
0.294562415736689,1.08292533109503,1.43544741583918,0.252209174011615,-0.400283990096123,-0.59470089476043,-0.471404520791032
