"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA
-1.08726935699368,-0.302376515207114,-0.148992387392971,0.121182980180035,-0.569739202496662,0.21320071635561,1.80151451436133
-0.735028525602209,-0.302376515207114,-0.148992387392971,-1.21182980180035,-1.57773932999076,-2.1320071635561,1.80151451436133
-0.991331538383078,-0.302376515207114,-0.148992387392971,1.45419576216042,-0.569739202496662,0.21320071635561,-0.529857210106274
0.263497323881805,-0.302376515207114,-0.148992387392971,-1.21182980180035,-1.57773932999076,0.21320071635561,-0.529857210106274
-1.00024558691222,NA,NA,NA,0.438260924997433,NA,NA
0.670650041770525,-0.302376515207114,1.48992387392971,0.121182980180035,0.438260924997433,2.55840859626733,-0.529857210106274
0.761212836342,1.02808015170419,1.48992387392971,-1.21182980180035,1.44626105249153,0.21320071635561,-0.529857210106274
0.485386094360294,-0.302376515207114,-0.148992387392971,0.121182980180035,1.44626105249153,0.21320071635561,1.80151451436133
1.4959967559147,-0.302376515207114,-0.148992387392971,0.121182980180035,-1.57773932999076,0.21320071635561,-0.529857210106274
-0.659201129433715,-0.302376515207114,-0.148992387392971,0.121182980180035,0.438260924997433,0.21320071635561,-0.529857210106274
0.0895036017585013,-1.63283318211842,-1.78790864871565,-1.21182980180035,0.438260924997433,0.21320071635561,-0.529857210106274
1.64291071522546,2.35853681861549,1.48992387392971,1.45419576216042,0.438260924997433,0.21320071635561,-0.529857210106274
0.429784111206843,-0.302376515207114,-0.148992387392971,-1.21182980180035,-0.569739202496662,0.21320071635561,-0.529857210106274
NA,NA,NA,NA,NA,NA,NA
0.809848620106695,-0.302376515207114,1.48992387392971,1.45419576216042,0.438260924997433,0.21320071635561,-0.529857210106274
0.336411402092217,-1.63283318211842,-0.148992387392971,0.121182980180035,-1.57773932999076,0.21320071635561,-0.529857210106274
NA,NA,NA,NA,NA,NA,NA
1.31348890500799,1.02808015170419,1.48992387392971,1.45419576216042,1.44626105249153,0.21320071635561,-0.529857210106274
-1.74687690630647,-0.302376515207114,-1.78790864871565,-1.21182980180035,-0.569739202496662,-2.1320071635561,-0.529857210106274
-1.47929100855034,-1.63283318211842,-0.148992387392971,0.121182980180035,-0.569739202496662,0.21320071635561,-0.529857210106274
0.229876562498239,1.02808015170419,-0.148992387392971,0.121182980180035,0.438260924997433,0.21320071635561,-0.529857210106274
0.211469184149339,-0.302376515207114,-0.148992387392971,0.121182980180035,1.44626105249153,0.21320071635561,-0.529857210106274
NA,NA,NA,NA,NA,NA,NA
-0.780214975225504,1.02808015170419,-0.148992387392971,1.45419576216042,0.438260924997433,-2.1320071635561,1.80151451436133
1.07827654993126,1.02808015170419,-0.148992387392971,0.121182980180035,0.438260924997433,0.21320071635561,-0.529857210106274
-1.33885367683865,1.02808015170419,-1.78790864871565,-1.21182980180035,-0.569739202496662,0.21320071635561,1.80151451436133
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
