"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num"
NA,NA,NA,NA,NA
0.223991628254496,-0.322054692133164,-0.585839017515315,0.567874609822954,0.836660026534076
-2.22178956668326,0.912488294377298,1.83074692973536,0.567874609822954,0.836660026534076
-1.44504612479182,0.912488294377298,1.83074692973536,0.567874609822954,2.50998007960223
1.40312911792063,0.912488294377298,-0.585839017515315,-1.93077367339804,-0.836660026534076
0.835431965060865,-1.55659767864362,NA,NA,NA
0.751464320817819,-0.322054692133164,-0.585839017515315,0.567874609822954,-0.836660026534076
-1.5967961089726,0.912488294377298,-0.585839017515315,0.567874609822954,-0.836660026534076
-0.652100615877949,0.912488294377298,-0.585839017515315,1.81719875143345,0.836660026534076
0.763142092268894,-0.322054692133164,-0.585839017515315,-1.93077367339804,-0.836660026534076
1.91956033976231,-1.55659767864362,-0.585839017515315,-0.681449531787545,-0.836660026534076
-0.221101892269034,0.912488294377298,-0.585839017515315,-0.681449531787545,-0.836660026534076
0.690298312689286,-0.322054692133164,1.83074692973536,0.567874609822954,0.836660026534076
0.698146048986457,-1.55659767864362,-0.585839017515315,0.567874609822954,-0.836660026534076
NA,NA,NA,NA,NA
1.14006265240432,0.912488294377298,1.0252182806518,0.567874609822954,0.836660026534076
0.0574006605397607,-1.55659767864362,-0.585839017515315,-1.93077367339804,-0.836660026534076
NA,NA,NA,NA,NA
-0.287756598220054,0.912488294377298,-0.585839017515315,-0.681449531787545,-0.836660026534076
-0.410683718235654,0.912488294377298,-0.585839017515315,-0.681449531787545,-0.836660026534076
-0.39308693308715,-0.322054692133164,-0.585839017515315,0.567874609822954,0.836660026534076
-0.361665438256031,-1.55659767864362,-0.585839017515315,0.567874609822954,0.836660026534076
-0.751276958698699,-0.322054692133164,1.83074692973536,0.567874609822954,0.836660026534076
NA,NA,NA,NA,NA
0.753866112411408,0.912488294377298,-0.585839017515315,0.567874609822954,-0.836660026534076
-0.628940383200983,0.912488294377298,1.0252182806518,0.567874609822954,0.836660026534076
-0.266248912823016,-0.322054692133164,-0.585839017515315,-0.681449531787545,-0.836660026534076
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
