"PROFICIENCIA_LP_SAEB","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
-0.380340282646063,1.54814686108308,1.54717779905285
0.885894018563784,1.54814686108308,1.54717779905285
-0.0694937969881223,1.54814686108308,0.122145615714699
0.10707668228609,-0.0469135412449416,1.54717779905285
NA,NA,NA
-2.60379552886661,-0.0469135412449416,-1.30288656762345
0.0678606575031819,-0.0469135412449416,-1.30288656762345
-1.93279812077007,-1.64197394357296,-1.30288656762345
1.13458315451843,1.54814686108308,0.122145615714699
-0.340463089932168,1.54814686108308,1.54717779905285
0.709600952097226,-0.0469135412449416,0.122145615714699
NA,NA,NA
-1.46564728608351,-1.64197394357296,0.122145615714699
0.492351586819386,1.54814686108308,1.54717779905285
-0.483951282236957,-0.0469135412449416,0.122145615714699
-0.757169224927094,-0.0469135412449416,-1.30288656762345
-2.43436333853393,-0.0469135412449416,-1.30288656762345
-0.10359778206307,-0.0469135412449416,-1.30288656762345
NA,NA,NA
0.291576163514921,-0.0469135412449416,0.122145615714699
NA,NA,NA
NA,NA,NA
0.34361446735773,-1.64197394357296,-1.30288656762345
0.826937386230478,-0.0469135412449416,0.122145615714699
-0.221071081462852,-0.0469135412449416,0.122145615714699
NA,NA,NA
NA,NA,NA
1.15730081453081,-0.0469135412449416,0.122145615714699
0.486777576926539,-1.64197394357296,-1.30288656762345
1.47860236469711,1.54814686108308,1.54717779905285
-0.586307180750781,-1.64197394357296,0.122145615714699
1.27787580916933,-0.0469135412449416,0.122145615714699
0.606522773203584,-0.0469135412449416,0.122145615714699
-0.481653720349423,-0.0469135412449416,0.122145615714699
0.0595784677408345,-0.0469135412449416,0.122145615714699
0.994887150485858,-0.0469135412449416,0.122145615714699
1.23387648750666,-0.0469135412449416,0.122145615714699
0.00452890621059965,-0.0469135412449416,0.122145615714699
-0.585685142532949,-1.64197394357296,-1.30288656762345
-0.311643479452645,NA,1.54717779905285
1.03497088331266,-0.0469135412449416,0.122145615714699
-0.43643596507898,-0.0469135412449416,-1.30288656762345
NA,NA,NA
NA,NA,NA
