"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
-0.313671782799292,0.914659120760047,-1.3800990297016,-0.582085500087199,0.333848930444794,0.424345583496044,-0.242535625036333
-0.509671763557103,-0.381107966983353,0.819433798885327,-0.582085500087199,0.333848930444794,0.424345583496044,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA
-0.753161802704931,-0.381107966983353,-1.3800990297016,-0.582085500087199,0.333848930444794,-1.75800313162647,3.88057000058133
-0.323136526889713,-0.381107966983353,-1.3800990297016,-0.582085500087199,0.333848930444794,-0.666828774065213,-0.242535625036333
-1.55920508063439,-1.67687505472675,0.0862561893563502,-0.582085500087199,0.333848930444794,1.5155199410573,-0.242535625036333
0.225998049610809,-0.381107966983353,0.819433798885327,-0.582085500087199,0.333848930444794,-0.666828774065213,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.85949220260495,0.914659120760047,-1.3800990297016,-0.582085500087199,-1.55796167540904,0.424345583496044,-0.242535625036333
0.135543915019798,-0.381107966983353,0.819433798885327,0.242535625036333,0.333848930444794,-0.666828774065213,-0.242535625036333
0.416176125592874,2.21042620850345,0.819433798885327,-0.582085500087199,0.333848930444794,0.424345583496044,-0.242535625036333
-0.61121495721062,-0.381107966983353,0.819433798885327,1.8917778752834,0.333848930444794,1.5155199410573,-0.242535625036333
0.815461765737844,0.914659120760047,0.819433798885327,-0.582085500087199,0.333848930444794,0.424345583496044,-0.242535625036333
1.085274443702,-0.381107966983353,0.0862561893563502,1.8917778752834,0.333848930444794,0.424345583496044,-0.242535625036333
-0.438055368372239,-1.67687505472675,-1.3800990297016,-0.582085500087199,0.333848930444794,-0.666828774065213,-0.242535625036333
1.03557233440941,0.914659120760047,-0.646921420172626,-0.582085500087199,0.333848930444794,-0.666828774065213,-0.242535625036333
-0.660716358043054,-0.381107966983353,0.819433798885327,-0.582085500087199,-3.44977228126288,1.5155199410573,-0.242535625036333
1.6124474363677,0.914659120760047,0.819433798885327,1.06715675015987,0.333848930444794,0.424345583496044,-0.242535625036333
NA,NA,NA,NA,NA,-0.666828774065213,NA
-0.116887589842,NA,NA,NA,NA,NA,NA
1.81873936221787,-0.381107966983353,0.819433798885327,1.8917778752834,0.333848930444794,-1.75800313162647,-0.242535625036333
