"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num"
0.101975507639045,1.23350152075505,1.69229641203352
-0.317786458509022,1.23350152075505,1.69229641203352
2.00821196889714,1.23350152075505,-0.374086575291619
1.3376960725561,-1.4577745245287,-0.374086575291619
0.8172203133571,1.23350152075505,0.659104918370948
1.27644059486353,1.23350152075505,0.659104918370948
-0.1520167924888,-1.4577745245287,-0.374086575291619
0.585169281024097,1.23350152075505,0.659104918370948
1.71624898596407,-1.4577745245287,0.659104918370948
-0.0487513601429604,-1.4577745245287,1.69229641203352
NA,NA,NA
0.378799938047556,-0.112136501886823,-0.374086575291619
0.630551106821141,1.23350152075505,0.659104918370948
-0.04081307698842,1.23350152075505,0.659104918370948
0.495768521571616,1.23350152075505,1.69229641203352
0.0707050264851112,-0.112136501886823,-0.374086575291619
NA,NA,NA
NA,NA,NA
-0.20646762367319,-0.112136501886823,-0.374086575291619
0.217393570481313,1.23350152075505,0.659104918370948
0.719770979509373,-0.112136501886823,-0.374086575291619
1.78487013477431,1.23350152075505,1.69229641203352
0.81564658270711,-1.4577745245287,-1.40727806895419
0.949333243119417,1.23350152075505,1.69229641203352
-1.15214715605695,-1.4577745245287,-1.40727806895419
-1.58462275975423,-0.112136501886823,NA
-0.615644878704415,-0.112136501886823,-0.374086575291619
NA,NA,NA
NA,NA,NA
-0.485214970100429,1.23350152075505,NA
-0.797294007890565,-0.112136501886823,-1.40727806895419
NA,NA,NA
1.12466039481832,-0.112136501886823,-0.374086575291619
NA,NA,NA
-1.29495120814431,-1.4577745245287,-1.40727806895419
NA,NA,NA
NA,NA,NA
-0.876702033312188,-1.4577745245287,-1.40727806895419
1.29981535032352,-0.112136501886823,-1.40727806895419
NA,NA,NA
-1.65273320148058,-0.112136501886823,-0.374086575291619
NA,NA,NA
NA,NA,NA
0.092382241389117,-1.4577745245287,0.659104918370948
-1.01017397518361,-0.112136501886823,0.659104918370948
NA,NA,NA
-0.315771650679747,-0.112136501886823,-0.374086575291619
NA,NA,NA
0.0250862202412241,1.23350152075505,-0.374086575291619
-1.07292484549432,-0.112136501886823,-0.374086575291619
0.122246324878604,-0.112136501886823,-1.40727806895419
-2.03053647856323,1.23350152075505,-0.374086575291619
NA,NA,NA
-1.34733500029263,-1.4577745245287,-0.374086575291619
-1.25496668312876,-1.4577745245287,-0.374086575291619
0.790316027513993,-0.112136501886823,0.659104918370948
-1.22813011350905,-1.4577745245287,-1.40727806895419
-1.0569215724224,-0.112136501886823,-1.40727806895419
1.07571712054271,-0.112136501886823,-0.374086575291619
NA,NA,NA
1.85309955831191,1.23350152075505,0.659104918370948
-1.48550395852687,-0.112136501886823,-1.40727806895419
NA,NA,NA
0.416738702757334,-0.112136501886823,0.659104918370948
0.691355851144932,-0.112136501886823,-0.374086575291619
0.749498700046525,1.23350152075505,1.69229641203352
0.176919634668889,-0.112136501886823,0.659104918370948
0.371907262204626,1.23350152075505,-0.374086575291619
-0.0324888447182388,1.23350152075505,-0.374086575291619
1.09080054500363,-0.112136501886823,-0.374086575291619
-0.00532340284114418,-0.112136501886823,-0.374086575291619
0.306340699708167,-0.112136501886823,-0.374086575291619
0.2538495307327,-0.112136501886823,1.69229641203352
-1.16356466962571,-0.112136501886823,0.659104918370948
-1.279910341144,-1.4577745245287,-1.40727806895419
-0.281664198609771,-0.112136501886823,1.69229641203352
-1.55617473011868,-1.4577745245287,-0.374086575291619
NA,NA,NA
