"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23d_num"
0.856588879651164,0.768573558741364,0.114045316927052
-1.21483783198378,0.768573558741364,-1.20888035942675
0.968873805432326,0.768573558741364,1.43697099328086
0.920390225806832,-1.21263828156971,1.43697099328086
0.683878762904059,-0.222032361414172,0.114045316927052
0.0895647783774591,0.768573558741364,1.43697099328086
-1.0540159497908,-0.222032361414172,0.114045316927052
-0.466393994153766,-0.222032361414172,1.43697099328086
0.0305929050855805,-0.222032361414172,1.43697099328086
1.32801201992217,0.768573558741364,-1.20888035942675
NA,NA,NA
-0.374732511948841,0.768573558741364,0.114045316927052
-0.0250137821910122,0.768573558741364,0.114045316927052
-0.995665401879623,-2.20324420172524,-2.53180603578055
1.1819057259644,0.768573558741364,0.114045316927052
1.13107787705887,-1.21263828156971,0.114045316927052
NA,NA,NA
NA,NA,NA
-0.56616250426608,0.768573558741364,0.114045316927052
2.06956405767011,0.768573558741364,1.43697099328086
1.825075556474,0.768573558741364,1.43697099328086
1.88903972631274,0.768573558741364,1.43697099328086
0.488979597777245,0.768573558741364,0.114045316927052
-0.300050160991024,0.768573558741364,0.114045316927052
-0.796768829636673,-1.21263828156971,-1.20888035942675
-0.389646549199286,NA,0.114045316927052
-0.442252089937275,0.768573558741364,NA
NA,NA,NA
NA,NA,NA
-1.2124265234189,NA,-1.20888035942675
-0.210173250837349,-0.222032361414172,0.114045316927052
NA,NA,NA
1.22328399836249,0.768573558741364,0.114045316927052
NA,NA,NA
-0.642415895645062,-2.20324420172524,0.114045316927052
NA,NA,NA
NA,NA,NA
-1.04465260862348,-0.222032361414172,1.43697099328086
0.580887396711753,-0.222032361414172,0.114045316927052
NA,NA,NA
-1.10157579271083,-2.20324420172524,-1.20888035942675
NA,NA,NA
NA,NA,NA
0.278957050664605,-2.20324420172524,0.114045316927052
-1.71089550993045,0.768573558741364,0.114045316927052
NA,NA,NA
-0.768355827607897,-0.222032361414172,-1.20888035942675
NA,NA,NA
0.378405324543697,-0.222032361414172,0.114045316927052
-1.14229993014396,0.768573558741364,0.114045316927052
1.94745048225951,0.768573558741364,NA
-1.79701178063946,0.768573558741364,0.114045316927052
NA,NA,NA
-1.69370292050755,0.768573558741364,-1.20888035942675
0.372422203036993,0.768573558741364,0.114045316927052
0.259893678335094,-0.222032361414172,0.114045316927052
-2.00128660277007,-2.20324420172524,-2.53180603578055
0.266075248857034,0.768573558741364,0.114045316927052
-0.254205059574255,-0.222032361414172,-1.20888035942675
NA,NA,NA
1.51469463679056,0.768573558741364,0.114045316927052
0.327313358484891,0.768573558741364,0.114045316927052
NA,NA,NA
-0.0435365554079531,-0.222032361414172,0.114045316927052
0.674076116094382,-0.222032361414172,0.114045316927052
-0.690233024469113,0.768573558741364,-2.53180603578055
-0.081705683194101,-0.222032361414172,-1.20888035942675
-0.224303114539253,0.768573558741364,0.114045316927052
-0.231012919367754,-1.21263828156971,0.114045316927052
0.829226886133054,0.768573558741364,0.114045316927052
-0.862087839427176,-1.21263828156971,-1.20888035942675
0.849578010159945,0.768573558741364,0.114045316927052
0.241182054130553,-1.21263828156971,0.114045316927052
-0.351621122495238,-0.222032361414172,0.114045316927052
1.25917320282937,0.768573558741364,1.43697099328086
-0.377079523522482,0.768573558741364,0.114045316927052
-1.40004247502039,-2.20324420172524,1.43697099328086
NA,NA,NA
