"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.811157600812329,0.346410161513775,0.2,0.758287544405155,0.489897948556635,-0.295163026345123
1.45808877702588,-1.3856406460551,0.2,0.758287544405155,1.71464281994822,-0.295163026345123
-0.33814212351639,-1.3856406460551,1.86666666666667,0.758287544405155,1.71464281994822,-0.295163026345123
-1.40130982372155,2.07846096908265,1.86666666666667,-0.454972526643093,-0.734846922834954,3.24679328979636
0.0805809104612035,0.346410161513775,0.2,0.758287544405155,-0.734846922834954,-0.295163026345123
0.968724652330411,0.346410161513775,-1.46666666666667,0.758287544405155,1.71464281994822,-0.295163026345123
-0.33935605036495,0.346410161513775,-1.46666666666667,0.758287544405155,-0.734846922834954,3.24679328979636
0.743021103236845,0.346410161513775,-1.46666666666667,-1.66823259769134,-1.95959179422654,-0.295163026345123
-0.218802788668692,2.07846096908265,0.2,0.758287544405155,-0.734846922834954,-0.295163026345123
-0.272037195116537,-1.3856406460551,0.2,0.758287544405155,-0.734846922834954,-0.295163026345123
-0.450270407184214,0.346410161513775,0.2,-0.454972526643093,0.489897948556635,-0.295163026345123
0.111586406943344,0.346410161513775,0.2,0.758287544405155,0.489897948556635,-0.295163026345123
0.971359044039464,-1.3856406460551,0.2,0.758287544405155,1.71464281994822,-0.295163026345123
0.564097210835207,0.346410161513775,-1.46666666666667,NA,0.489897948556635,NA
1.74776101071419,-1.3856406460551,0.2,0.758287544405155,0.489897948556635,-0.295163026345123
-2.89077998374801,0.346410161513775,1.86666666666667,-1.66823259769134,-0.734846922834954,-0.295163026345123
0.228827183891735,-1.3856406460551,0.2,0.758287544405155,-0.734846922834954,-0.295163026345123
-0.437504585188226,-1.3856406460551,0.2,-0.454972526643093,-0.734846922834954,-0.295163026345123
0.446363908476874,0.346410161513775,0.2,0.758287544405155,-0.734846922834954,-0.295163026345123
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.190855827621645,0.346410161513775,0.2,-1.66823259769134,-0.734846922834954,-0.295163026345123
0.477624747232015,0.346410161513775,-1.46666666666667,0.758287544405155,0.489897948556635,-0.295163026345123
-0.859701965892135,0.346410161513775,-1.46666666666667,-0.454972526643093,-0.734846922834954,-0.295163026345123
0.047774012486134,0.346410161513775,0.2,-0.454972526643093,0.489897948556635,-0.295163026345123
-1.69569963380263,0.346410161513775,0.2,-1.66823259769134,-0.734846922834954,-0.295163026345123
0.437493816339337,0.346410161513775,0.2,-1.66823259769134,0.489897948556635,-0.295163026345123
