"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num"
1.28439615759368,0.707106781186547,0.807139345406042,-0.869226987360353,0.999918536923004,-1.66950977015073,-0.485912657903775,-1.0679237875115,0.133490473438938,1.00563799050401,0.133490473438938
-0.0169459961118971,-0.707106781186547,0.807139345406042,-0.869226987360353,0.999918536923004,-1.66950977015073,-1.9436506316151,0.133490473438938,1.33490473438938,-0.639951448502549,-1.0679237875115
-1.47015284154284,0.707106781186547,0.807139345406042,1.08653373420044,-0.894663954089004,1.06241530827773,0.97182531580755,1.33490473438938,1.33490473438938,-0.639951448502549,-1.0679237875115
0.856452441582974,-2.12132034355964,-1.42801576494915,-0.869226987360353,-0.894663954089004,-1.66950977015073,-0.485912657903775,-1.0679237875115,0.133490473438938,2.65122742951056,1.33490473438938
0.838723120622774,-0.707106781186547,-1.42801576494915,-0.869226987360353,-0.894663954089004,1.06241530827773,-0.485912657903775,0.133490473438938,-2.26933804846194,1.00563799050401,-1.0679237875115
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.349924544205721,0.707106781186547,0.807139345406042,-0.869226987360353,0.999918536923004,1.06241530827773,-0.485912657903775,-1.0679237875115,-1.0679237875115,-0.639951448502549,-1.0679237875115
-0.969167970859497,-0.707106781186547,-0.310438209771555,-0.869226987360353,0.0526272914170003,-0.303547230936496,0.97182531580755,1.33490473438938,1.33490473438938,-0.639951448502549,1.33490473438938
-0.581283774395295,0.707106781186547,0.807139345406042,1.08653373420044,-0.894663954089004,1.06241530827773,2.42956328951888,1.33490473438938,0.133490473438938,-0.639951448502549,0.133490473438938
-1.30138880607616,0.707106781186547,-1.42801576494915,-0.869226987360353,-0.894663954089004,1.06241530827773,0.97182531580755,1.33490473438938,0.133490473438938,-0.639951448502549,0.133490473438938
0.293344334707408,0.707106781186547,0.807139345406042,-0.869226987360353,0.999918536923004,-0.303547230936496,0.97182531580755,0.133490473438938,0.133490473438938,1.00563799050401,1.33490473438938
-0.139063829826384,0.707106781186547,-0.310438209771555,1.08653373420044,0.0526272914170003,1.06241530827773,-0.485912657903775,1.33490473438938,0.133490473438938,1.00563799050401,1.33490473438938
-1.38044832239422,0.707106781186547,0.807139345406042,1.08653373420044,-0.894663954089004,-0.303547230936496,-0.485912657903775,0.133490473438938,0.133490473438938,-0.639951448502549,-1.0679237875115
0.0975320088874032,0.707106781186547,0.807139345406042,1.08653373420044,-0.894663954089004,-0.303547230936496,-0.485912657903775,-1.0679237875115,-1.0679237875115,-0.639951448502549,0.133490473438938
0.363884356175987,-2.12132034355964,0.807139345406042,-0.869226987360353,-0.894663954089004,1.06241530827773,0.97182531580755,-1.0679237875115,-1.0679237875115,1.00563799050401,0.133490473438938
-1.04326221459779,0.707106781186547,0.807139345406042,1.08653373420044,-0.894663954089004,-0.303547230936496,-0.485912657903775,-1.0679237875115,0.133490473438938,-0.639951448502549,-1.0679237875115
0.785254228677639,-0.707106781186547,-1.42801576494915,-0.869226987360353,0.999918536923004,-0.303547230936496,-0.485912657903775,0.133490473438938,-1.0679237875115,-0.639951448502549,-1.0679237875115
2.09693635846136,-0.707106781186547,-1.42801576494915,1.08653373420044,1.94720978242901,-0.303547230936496,-0.485912657903775,-1.0679237875115,0.133490473438938,-0.639951448502549,1.33490473438938
0.635115293300569,0.707106781186547,-0.310438209771555,1.08653373420044,0.999918536923004,-0.303547230936496,-0.485912657903775,0.133490473438938,1.33490473438938,-0.639951448502549,0.133490473438938
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
