"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
1.41115495834997,-0.277498374037728,-1.66950977015073,-0.636209010280352,-0.235702260395516
-1.74446261547557,1.29499241217606,-1.66950977015073,-0.636209010280352,4.00693842672377
0.142802547115126,NA,1.06241530827773,-0.636209010280352,-0.235702260395516
0.897372557536128,-0.277498374037728,-1.66950977015073,1.90862703084106,-0.235702260395516
0.108931681542081,-0.277498374037728,1.06241530827773,-0.636209010280352,-0.235702260395516
NA,NA,NA,NA,NA
-1.25481776973583,-0.277498374037728,1.06241530827773,-0.636209010280352,-0.235702260395516
0.35019886310468,1.29499241217606,-0.303547230936496,1.90862703084106,-0.235702260395516
0.179637807608487,-0.277498374037728,1.06241530827773,-0.636209010280352,-0.235702260395516
-0.432470322716871,-1.84998916025152,1.06241530827773,-1.90862703084106,-0.235702260395516
-1.72750338985466,1.29499241217606,-0.303547230936496,0.636209010280352,-0.235702260395516
-0.147002729396943,-0.277498374037728,1.06241530827773,-0.636209010280352,-0.235702260395516
0.259304922073715,1.29499241217606,-0.303547230936496,0.636209010280352,-0.235702260395516
-1.36557701024326,1.29499241217606,-0.303547230936496,0.636209010280352,-0.235702260395516
0.213137384002987,-0.277498374037728,1.06241530827773,0.636209010280352,-0.235702260395516
0.254699480393165,-0.277498374037728,-0.303547230936496,0.636209010280352,-0.235702260395516
0.748321455542491,-1.84998916025152,-0.303547230936496,-0.636209010280352,-0.235702260395516
0.220953573101456,-0.277498374037728,-0.303547230936496,-0.636209010280352,-0.235702260395516
1.88531860705285,-0.277498374037728,-0.303547230936496,0.636209010280352,-0.235702260395516
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
