Termo,Item,Categoria,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),NA,NA,249.46249784382292,16.55667167803577,15.067188786183525,7.186268547246656e-49,***,216.9939244465335,281.93107124111236
TX_RESP_Q21a_D,TX_RESP_Q21a,D,42.21386482820394,5.316077902774375,7.940791237497329,3.1925013308725755e-15,***,31.788734166168876,52.638995490239
TX_RESP_Q21a_C,TX_RESP_Q21a,C,25.21044147299994,3.5524232976985592,7.0966884744091585,1.7229281801008268e-12,***,18.243937647682166,32.17694529831771
TX_RESP_Q23d_C,TX_RESP_Q23d,C,-29.421417711212438,4.439364714211189,-6.627393693748408,4.2959654826119844e-11,***,-38.12726402281865,-20.715571399606226
TX_RESP_Q25_B,TX_RESP_Q25,B,-22.232220472010876,3.6574478715214345,-6.078615814355452,1.427889955110472e-9,***,-29.40468345083477,-15.059757493186982
TX_RESP_Q19_B,TX_RESP_Q19,B,-24.004305462427286,4.190809859725139,-5.727844084055307,1.1584315480126249e-8,***,-32.222721589207225,-15.785889335647347
TX_RESP_Q24_B,TX_RESP_Q24,B,-34.74247526164585,6.75386102816748,-5.144090930617283,2.9293585412737403e-7,***,-47.98718028282823,-21.497770240463474
TX_RESP_Q23d_D,TX_RESP_Q23d,D,-37.15337476365365,7.243441680404547,-5.129243307661812,3.167064360236511e-7,***,-51.35817524666365,-22.948574280643655
TX_RESP_Q04_C,TX_RESP_Q04,C,-10.728496661245051,2.310483815878015,-4.643398316628363,3.6319509278906273e-6,***,-15.259486634224004,-6.1975066882661
TX_RESP_Q23d_B,TX_RESP_Q23d,B,-15.81679508443149,3.844487700456605,-4.114148962566052,4.031010326796969e-5,***,-23.356053789600217,-8.277536379262763
TX_RESP_Q23g_C,TX_RESP_Q23g,C,17.848176443950432,4.519066948634657,3.9495268927898697,8.080169774520215e-5,***,8.98602952443041,26.710323363470454
TX_RESP_Q10d_C,TX_RESP_Q10d,C,-20.140524222325453,5.155087741955416,-3.9069217112269357,9.633781400028678e-5,***,-30.249944036525914,-10.031104408124992
TX_RESP_Q23b_C,TX_RESP_Q23b,C,21.597793173529514,5.83138136846428,3.703718177365132,2.1776332323981674e-4,***,10.162123151713223,33.0334631953458
TX_RESP_Q23b_D,TX_RESP_Q23b,D,33.4526504295137,9.25831955301344,3.613252949194801,3.092499019771328e-4,***,15.296560015438441,51.60874084358896
TX_RESP_Q09_E,TX_RESP_Q09,E,25.708341322916674,7.132799053052806,3.6042430372286485,3.2011046168429856e-4,***,11.720517315426491,39.696165330406856
TX_RESP_Q21a_B,TX_RESP_Q21a,B,12.914647816186385,3.5961525210490657,3.591240288223075,3.364152262419876e-4,***,5.862388500539845,19.966907131832926
TX_RESP_Q06_E,TX_RESP_Q06,E,-23.679662961996822,6.898043786439891,-3.4328084446993623,6.085573974833238e-4,***,-37.20711856014461,-10.152207363849039
TX_RESP_Q16_C,TX_RESP_Q16,C,12.005258832647531,3.576834666443978,3.3563918805850017,8.032676813999781e-4,***,4.990882926923019,19.01963473837204
TX_RESP_Q05c_B,TX_RESP_Q05c,B,-21.5512708584357,6.668075028399824,-3.2320078533380694,0.0012476334073823878,**,-34.62774466237342,-8.474797054497975
TX_RESP_Q21d_C,TX_RESP_Q21d,C,-18.682136560269505,5.803181848553171,-3.219291941528124,0.001304028880709942,**,-30.062505722117862,-7.30176739842115
TX_RESP_Q21d_D,TX_RESP_Q21d,D,-6.8573382158845755,2.1964101875349984,-3.1220662947208755,0.0018195109589794042,**,-11.16462332555674,-2.5500531062124114
TX_RESP_Q22a_B,TX_RESP_Q22a,B,9.603640801056365,3.135320628624232,3.063049027068855,0.002217831182966306,**,3.455098996632625,15.752182605480105
TX_RESP_Q12b_C,TX_RESP_Q12b,C,15.274661981659612,5.0113130113371955,3.0480359033856863,0.0023311880742562852,**,5.447192579023211,25.102131384296015
TX_RESP_Q04_B,TX_RESP_Q04,B,-9.062603259270912,3.1540737380969746,-2.8733010106285204,0.004101526334913095,**,-15.247920976340843,-2.877285542200979
