"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
-1.41937617638456,1.23772885423874,-1.20278923619309,1.80712492182798,0.208514414057075,1.25356634105602,0.806362098503689
-0.178044591965467,1.23772885423874,-1.20278923619309,0.208514414057075,0.208514414057075,0,0.806362098503689
0.229388479859423,-0.970111804673611,0.757311741306758,0.208514414057075,-0.990443466771105,1.25356634105602,0.806362098503689
1.15097244941213,-0.234164918369492,-0.222738747443164,-1.39009609371383,0.208514414057075,0,-0.879667743822206
0.789009291066639,-0.234164918369492,0.757311741306758,-2.98870660148474,1.40747229488525,0,0.806362098503689
0.670861557253135,0.501781967934626,0.757311741306758,0.208514414057075,0.208514414057075,-1.25356634105602,-0.879667743822206
0.726247345920751,-0.970111804673611,0.757311741306758,-1.39009609371383,-0.990443466771105,0,-0.879667743822206
-0.860148944476392,1.23772885423874,0.757311741306758,0.208514414057075,1.40747229488525,1.25356634105602,0.806362098503689
0.38184489898639,-0.970111804673611,0.757311741306758,0.208514414057075,-0.990443466771105,0,-0.879667743822206
-0.959256477827723,-0.970111804673611,-0.222738747443164,0.208514414057075,0.208514414057075,0,0.806362098503689
-0.646816984393935,1.23772885423874,0.757311741306758,0.208514414057075,0.208514414057075,0,-2.5656975861481
-1.82282126533706,1.23772885423874,-2.18283972494301,0.208514414057075,0.208514414057075,0,0.806362098503689
-0.524036857239698,-0.970111804673611,0.757311741306758,0.208514414057075,-0.990443466771105,-2.50713268211204,-0.879667743822206
-1.27146964646946,1.23772885423874,-2.18283972494301,0.208514414057075,1.40747229488525,1.25356634105602,0.806362098503689
1.53716007060595,-0.970111804673611,0.757311741306758,0.208514414057075,0.208514414057075,0,-0.879667743822206
2.06342875467168,-0.970111804673611,0.757311741306758,-1.39009609371383,-0.990443466771105,-1.25356634105602,-0.879667743822206
0.0538414680936587,0.501781967934626,-0.222738747443164,0.208514414057075,0.208514414057075,0,-0.879667743822206
0.0274764106299537,-0.970111804673611,-0.222738747443164,0.208514414057075,-0.990443466771105,-1.25356634105602,0.806362098503689
0.24701833932263,1.23772885423874,-1.20278923619309,0.208514414057075,0.208514414057075,0,-0.879667743822206
-0.279301644219844,-0.970111804673611,0.757311741306758,0.208514414057075,1.40747229488525,0,0.806362098503689
-1.16648327402976,NA,NA,1.80712492182798,1.40747229488525,1.25356634105602,0.806362098503689
1.18752876008356,-0.970111804673611,0.757311741306758,0.208514414057075,-0.990443466771105,1.25356634105602,0.806362098503689
0.0629780364380001,0.501781967934626,-0.222738747443164,0.208514414057075,-2.18940134759929,-1.25356634105602,0.806362098503689
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
