"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.48335557366536,0.539359889970594,0.793328828021918,0.858116330321033,1.44913767461894,1.11900576988838,1.30585725019802,0.316227766016838,0,-0.474341649025257,0.316227766016838,1.5854945926897,1.03711607648207,-0.316227766016838,-0.135526185435788,2.28831021418942
-1.42727079605229,-0.943879807448539,0.793328828021918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.953893488615298,0.539359889970594,-0.661107356684931,-0.572077553547355,-0.621059003408119,-0.979130048652329,-0.870571500132014,-1.26491106406735,-1.06066017177982,0.711512473537885,0.316227766016838,-0.176166065854411,-0.444478318492315,1.26491106406735,-0.135526185435788,0.858116330321033
1.21373404335848,0.539359889970594,-0.661107356684931,0.858116330321033,-0.621059003408119,-0.979130048652329,0.217642875033004,-1.26491106406735,-2.12132034355964,0.711512473537885,1.89736659610103,-0.176166065854411,-1.9260727134667,1.26491106406735,1.21973566892209,-0.572077553547355
-0.381305813441544,-2.42711950486767,0.793328828021918,-0.572077553547355,-0.621059003408119,1.11900576988838,1.30585725019802,1.89736659610103,1.06066017177982,0.711512473537885,0.316227766016838,1.5854945926897,-0.444478318492315,-1.89736659610103,1.21973566892209,0.858116330321033
1.07614674531755,0.539359889970594,0.793328828021918,0.858116330321033,-0.621059003408119,-0.979130048652329,-0.870571500132014,0.316227766016838,0,0.711512473537885,0.316227766016838,-0.176166065854411,-0.444478318492315,1.26491106406735,1.21973566892209,-0.572077553547355
-0.235653242469338,0.539359889970594,-0.661107356684931,-0.572077553547355,-0.621059003408119,1.11900576988838,-0.870571500132014,0.316227766016838,0,-1.6601957715884,-1.26491106406735,-0.176166065854411,-0.444478318492315,-0.316227766016838,-0.135526185435788,-0.572077553547355
0.560535656352892,0.539359889970594,0.793328828021918,0.858116330321033,1.44913767461894,-0.279751442472094,-0.870571500132014,0.316227766016838,0,0.711512473537885,0.316227766016838,-0.176166065854411,1.03711607648207,-0.316227766016838,-0.135526185435788,-0.572077553547355
-1.12508015049703,0.539359889970594,0.793328828021918,-0.572077553547355,-0.621059003408119,1.11900576988838,0.217642875033004,0.316227766016838,1.06066017177982,0.711512473537885,-1.26491106406735,-0.176166065854411,1.03711607648207,-0.316227766016838,-1.49078803979366,-0.572077553547355
0.624943349312177,0.539359889970594,-0.661107356684931,0.858116330321033,-0.621059003408119,-0.979130048652329,1.30585725019802,0.316227766016838,1.06066017177982,-0.474341649025257,0.316227766016838,-1.93782672439852,-0.444478318492315,-0.316227766016838,-0.135526185435788,-0.572077553547355
0.223412293169161,-0.943879807448539,-2.11554354139178,-2.00227143741574,1.44913767461894,-0.279751442472094,-0.870571500132014,-1.26491106406735,0,-1.6601957715884,-1.26491106406735,-0.176166065854411,1.03711607648207,-0.316227766016838,-1.49078803979366,-0.572077553547355
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
