"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q23b_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.25034212943117,-1.27411797859406,0.398409536444798,0.506369683541834,-0.796568145762325,-2,0,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.149487144888286,-1.27411797859406,-2.39045721866879,-1.01273936708367,-0.796568145762325,-1,0,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.668809491329121,2.29341236146932,0.398409536444798,0.506369683541834,0.658034555194964,0,1.29099444873581,-0.218217890235993,NA
-0.792929941542274,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,1,1.29099444873581,-0.218217890235993,-0.223606797749979
-0.913548912691631,0.509647191437626,0.398409536444798,0.506369683541834,1.38533590567361,1,1.29099444873581,-0.218217890235993,-0.223606797749979
1.33869372340268,-1.27411797859406,0.398409536444798,0.506369683541834,1.38533590567361,-1,-1.29099444873581,-0.218217890235993,-0.223606797749979
-0.483651959843636,-1.27411797859406,0.398409536444798,-1.01273936708367,-0.796568145762325,1,-1.29099444873581,-0.218217890235993,-0.223606797749979
-0.885633100940427,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,1,0,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.26365341713785,0.509647191437626,0.398409536444798,0.506369683541834,1.38533590567361,1,0,4.36435780471985,4.2485291572496
-0.580826733544989,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,-2,0,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.663279378843389,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,1,0,-0.218217890235993,-0.223606797749979
-0.673816648347845,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,0,1.29099444873581,-0.218217890235993,-0.223606797749979
0.341662766712695,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,0,0,-0.218217890235993,-0.223606797749979
1.79692457265885,-1.27411797859406,-2.39045721866879,-2.53184841770917,1.38533590567361,0,-1.29099444873581,-0.218217890235993,-0.223606797749979
-0.141049363802224,0.509647191437626,-2.39045721866879,-2.53184841770917,-0.0692667952836805,1,-1.29099444873581,-0.218217890235993,-0.223606797749979
-0.316872132176943,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,0,0,-0.218217890235993,-0.223606797749979
1.8168989081937,-1.27411797859406,0.398409536444798,0.506369683541834,1.38533590567361,0,1.29099444873581,-0.218217890235993,-0.223606797749979
1.10751051648774,0.509647191437626,0.398409536444798,0.506369683541834,0.658034555194964,-1,-1.29099444873581,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.29630352462439,-1.27411797859406,0.398409536444798,0.506369683541834,-0.796568145762325,-1,1.29099444873581,-0.218217890235993,-0.223606797749979
-0.194960938962783,0.509647191437626,0.398409536444798,0.506369683541834,-0.796568145762325,1,-1.29099444873581,-0.218217890235993,-0.223606797749979
1.07381578201239,0.509647191437626,0.398409536444798,-1.01273936708367,1.38533590567361,0,0,-0.218217890235993,-0.223606797749979
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
