"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q10c_num",196,47,23.98
"TX_RESP_Q10d_num",196,46,23.47
"TX_RESP_Q10e_num",196,46,23.47
"TX_RESP_Q21d_num",196,46,23.47
"TX_RESP_Q23g_num",196,46,23.47
"TX_RESP_Q19_num",196,46,23.47
"TX_RESP_Q10a_num",196,45,22.96
"TX_RESP_Q10b_num",196,45,22.96
"TX_RESP_Q10f_num",196,45,22.96
"TX_RESP_Q21a_num",196,45,22.96
"TX_RESP_Q21b_num",196,45,22.96
"TX_RESP_Q21c_num",196,45,22.96
"TX_RESP_Q21e_num",196,45,22.96
"TX_RESP_Q22e_num",196,45,22.96
"TX_RESP_Q23d_num",196,45,22.96
"TX_RESP_Q20_num",196,45,22.96
"TX_RESP_Q22c_num",196,44,22.45
"TX_RESP_Q22f_num",196,44,22.45
"TX_RESP_Q22g_num",196,44,22.45
"TX_RESP_Q23a_num",196,44,22.45
"TX_RESP_Q23c_num",196,44,22.45
"TX_RESP_Q22a_num",196,43,21.94
"TX_RESP_Q22b_num",196,43,21.94
"TX_RESP_Q22d_num",196,43,21.94
"TX_RESP_Q22h_num",196,43,21.94
"TX_RESP_Q23b_num",196,43,21.94
"TX_RESP_Q23e_num",196,43,21.94
"TX_RESP_Q23f_num",196,43,21.94
"TX_RESP_Q23h_num",196,43,21.94
"TX_RESP_Q23i_num",196,43,21.94
"TX_RESP_Q01",196,0,0
"TX_RESP_Q02",196,0,0
"TX_RESP_Q03",196,0,0
"TX_RESP_Q04",196,0,0
"TX_RESP_Q05a",196,0,0
"TX_RESP_Q05b",196,0,0
"TX_RESP_Q05c",196,0,0
"TX_RESP_Q06",196,0,0
"TX_RESP_Q07a",196,0,0
"TX_RESP_Q07b",196,0,0
"TX_RESP_Q07c",196,0,0
"TX_RESP_Q07d",196,0,0
"TX_RESP_Q07e",196,0,0
"TX_RESP_Q08",196,0,0
"TX_RESP_Q09",196,0,0
"TX_RESP_Q10a",196,0,0
"TX_RESP_Q10b",196,0,0
"TX_RESP_Q10c",196,0,0
"TX_RESP_Q10d",196,0,0
"TX_RESP_Q10e",196,0,0
"TX_RESP_Q10f",196,0,0
"TX_RESP_Q11a",196,0,0
"TX_RESP_Q11b",196,0,0
"TX_RESP_Q11c",196,0,0
"TX_RESP_Q12a",196,0,0
"TX_RESP_Q12b",196,0,0
"TX_RESP_Q12c",196,0,0
"TX_RESP_Q12d",196,0,0
"TX_RESP_Q12e",196,0,0
"TX_RESP_Q12f",196,0,0
"TX_RESP_Q12g",196,0,0
"TX_RESP_Q13a",196,0,0
"TX_RESP_Q13b",196,0,0
"TX_RESP_Q13c",196,0,0
"TX_RESP_Q13d",196,0,0
"TX_RESP_Q13e",196,0,0
"TX_RESP_Q13f",196,0,0
"TX_RESP_Q13g",196,0,0
"TX_RESP_Q13h",196,0,0
"TX_RESP_Q13i",196,0,0
"TX_RESP_Q14",196,0,0
"TX_RESP_Q15a",196,0,0
"TX_RESP_Q15b",196,0,0
"TX_RESP_Q16",196,0,0
"TX_RESP_Q17",196,0,0
"TX_RESP_Q18",196,0,0
"TX_RESP_Q19",196,0,0
"TX_RESP_Q20",196,0,0
"TX_RESP_Q21a",196,0,0
"TX_RESP_Q21b",196,0,0
"TX_RESP_Q21c",196,0,0
"TX_RESP_Q21d",196,0,0
"TX_RESP_Q21e",196,0,0
"TX_RESP_Q22a",196,0,0
"TX_RESP_Q22b",196,0,0
"TX_RESP_Q22c",196,0,0
"TX_RESP_Q22d",196,0,0
"TX_RESP_Q22e",196,0,0
"TX_RESP_Q22f",196,0,0
"TX_RESP_Q22g",196,0,0
"TX_RESP_Q22h",196,0,0
"TX_RESP_Q23a",196,0,0
"TX_RESP_Q23b",196,0,0
"TX_RESP_Q23c",196,0,0
"TX_RESP_Q23d",196,0,0
"TX_RESP_Q23e",196,0,0
"TX_RESP_Q23f",196,0,0
"TX_RESP_Q23g",196,0,0
"TX_RESP_Q23h",196,0,0
"TX_RESP_Q23i",196,0,0
"TX_RESP_Q24",196,0,0
"TX_RESP_Q25",196,0,0
