"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num"
-0.893314865313063,0.918552843789093,0.434039080417516,0
NA,NA,NA,NA
1.33185313550994,0.918552843789093,0.434039080417516,-1.41421356237309
0.841272991037451,-0.482629460295964,-0.759568390730652,0
NA,NA,NA,NA
0.773983687213645,-1.18322061233849,-0.759568390730652,0
0.344100907280947,0.918552843789093,0.434039080417516,-1.41421356237309
-0.61685213231357,0.918552843789093,0.434039080417516,0
-2.00296480680208,0.918552843789093,0.434039080417516,-1.41421356237309
-0.0252408997106085,0.918552843789093,-0.759568390730652,0
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
2.00148499696876,-1.18322061233849,-0.759568390730652,0
NA,NA,NA,NA
-1.02905280826069,-0.482629460295964,-0.759568390730652,-1.41421356237309
0.469602326095647,-1.18322061233849,0.434039080417516,1.41421356237309
-0.848083215897285,-1.18322061233849,1.62764655156568,0
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.41601539101837,0.918552843789093,0.434039080417516,0
1.20359962908411,-1.18322061233849,0.434039080417516,1.41421356237309
1.48816021069325,-1.18322061233849,0.434039080417516,0
0.356932088279521,0.918552843789093,0.434039080417516,0
NA,NA,NA,NA
1.71425820581191,-1.18322061233849,-0.759568390730652,0
0.265813458919045,-1.18322061233849,-0.759568390730652,1.41421356237309
NA,NA,NA,NA
1.01927478004053,-1.18322061233849,1.62764655156568,2.82842712474619
0.214499998534192,0.918552843789093,-0.759568390730652,0
-0.985920996255237,-1.18322061233849,1.62764655156568,0
0.331558033860463,-1.18322061233849,0.434039080417516,0
-0.841142661406368,-1.18322061233849,-0.759568390730652,0
-0.541559059781057,0.918552843789093,0.434039080417516,0
NA,NA,NA,NA
0.267606618119736,0.918552843789093,-0.759568390730652,0
0.647875016967331,0.217961691746564,-0.759568390730652,-1.41421356237309
-0.882488476901813,-0.482629460295964,1.62764655156568,0
1.32619559334857,-1.18322061233849,NA,0
1.18681514384571,0.918552843789093,-1.95317586187882,1.41421356237309
-0.522598025828489,0.918552843789093,-0.759568390730652,0
-0.841945179661967,0.918552843789093,-1.95317586187882,-1.41421356237309
-0.549286786555564,0.918552843789093,0.434039080417516,0
NA,NA,NA,NA
0.628203484922629,0.918552843789093,0.434039080417516,0
-1.3834799448498,0.918552843789093,1.62764655156568,-1.41421356237309
-1.77071754895104,-1.18322061233849,-0.759568390730652,0
0.0492138596690852,-1.18322061233849,-0.759568390730652,-1.41421356237309
-0.0543106612916094,0.217961691746564,-0.759568390730652,0
0.99728767628011,-1.18322061233849,0.434039080417516,2.82842712474619
NA,NA,NA,NA
-1.390909176696,0.918552843789093,0.434039080417516,0
0.468876463475312,0.918552843789093,-0.759568390730652,1.41421356237309
1.09113182078265,0.918552843789093,-1.95317586187882,0
-0.0840541240330749,0.918552843789093,0.434039080417516,-1.41421356237309
NA,NA,NA,NA
-1.0920708474694,0.918552843789093,1.62764655156568,0
-0.355206928043656,-1.18322061233849,-0.759568390730652,0
-0.892385589699807,0.918552843789093,1.62764655156568,0
NA,NA,NA,NA
