"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num"
-1.62984444639179,0.0939643559878247,NA,1.62607527964539
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.82176755338076,0.0939643559878247,1.37683019129498,-0.691081993849293
NA,NA,NA,NA
NA,NA,NA,NA
-1.89471438556231,-0.939643559878248,1.37683019129498,1.62607527964539
NA,NA,NA,NA
-0.949310472663124,-0.939643559878248,1.37683019129498,NA
-0.356758969315793,2.16118018771997,1.37683019129498,0.467496642898051
NA,NA,NA,NA
NA,NA,NA,NA
-0.300808215436646,-0.939643559878248,1.37683019129498,1.62607527964539
-0.422139694634476,1.1275722718539,1.37683019129498,1.62607527964539
-1.3638577678099,NA,NA,0.467496642898051
NA,NA,NA,NA
NA,NA,NA,NA
-0.07058557200146,-0.939643559878248,-0.76784760668374,-0.691081993849293
NA,NA,NA,NA
0.258646541233357,-0.939643559878248,1.37683019129498,0.467496642898051
0.45592444283758,0.0939643559878247,-0.76784760668374,0.467496642898051
1.05117490392718,1.1275722718539,-0.76784760668374,-0.691081993849293
0.188071614512757,-0.939643559878248,-0.76784760668374,-1.84966063059664
-0.200304159038837,NA,NA,-0.691081993849293
-0.0950524130804803,-0.939643559878248,-0.76784760668374,-0.691081993849293
NA,NA,NA,NA
NA,NA,NA,NA
0.901835315210995,2.16118018771997,-0.76784760668374,0.467496642898051
0.569278349814206,-0.939643559878248,-0.76784760668374,-0.691081993849293
-0.427981976189917,NA,NA,1.62607527964539
-0.913270955075537,-0.939643559878248,1.37683019129498,1.62607527964539
-2.03189759073006,0.0939643559878247,1.37683019129498,0.467496642898051
0.71478852377276,0.0939643559878247,-0.76784760668374,-0.691081993849293
0.612322256086815,0.0939643559878247,-0.76784760668374,-1.84966063059664
0.670960357557369,2.16118018771997,-0.76784760668374,-0.691081993849293
-1.17986350727245,2.16118018771997,1.37683019129498,1.62607527964539
NA,NA,NA,NA
0.994396629840171,0.0939643559878247,1.37683019129498,-0.691081993849293
0.468036493235708,1.1275722718539,-0.76784760668374,0.467496642898051
1.05717443980313,0.0939643559878247,-0.76784760668374,-0.691081993849293
-2.7641359727173,-0.939643559878248,0.661937591968741,0.467496642898051
0.367015229523489,0.0939643559878247,-0.76784760668374,0.467496642898051
-0.561028614886284,-0.939643559878248,1.37683019129498,0.467496642898051
-0.744575348173131,0.0939643559878247,1.37683019129498,-0.691081993849293
-0.298452312745939,-0.939643559878248,1.37683019129498,-0.691081993849293
NA,NA,NA,NA
0.35856583686474,2.16118018771997,1.37683019129498,1.62607527964539
-0.764315593381526,-0.939643559878248,-0.76784760668374,1.62607527964539
0.797844899107117,1.1275722718539,-0.76784760668374,-0.691081993849293
1.23592173597586,0.0939643559878247,0.661937591968741,0.467496642898051
1.19683072205539,0.0939643559878247,-0.76784760668374,1.62607527964539
1.40538365115215,-0.939643559878248,-0.76784760668374,-0.691081993849293
0.213076775754774,0.0939643559878247,0.661937591968741,0.467496642898051
-0.998082666435731,-0.939643559878248,-0.76784760668374,-1.84966063059664
-0.313649617044294,-0.939643559878248,-0.76784760668374,-0.691081993849293
0.560975674210346,-0.939643559878248,-0.76784760668374,-1.84966063059664
0.366411482520266,0.0939643559878247,1.37683019129498,-0.691081993849293
-0.628272328768205,-0.939643559878248,-0.76784760668374,-0.691081993849293
0.584391221876876,0.0939643559878247,-0.76784760668374,-0.691081993849293
0.591654214219103,1.1275722718539,-0.76784760668374,-0.691081993849293
0.306247106019988,0.0939643559878247,-0.76784760668374,0.467496642898051
-2.19601544542852,-0.939643559878248,-0.76784760668374,0.467496642898051
1.32327513159914,1.1275722718539,-0.76784760668374,-0.691081993849293
1.01125742352541,1.1275722718539,1.37683019129498,-0.691081993849293
0.489751613609659,0.0939643559878247,-0.0529550073574992,0.467496642898051
0.369638184842568,0.0939643559878247,-0.76784760668374,0.467496642898051
0.76756005050093,-0.939643559878248,-0.76784760668374,-0.691081993849293
NA,NA,NA,NA
0.505879875747021,-0.939643559878248,-0.76784760668374,-0.691081993849293
-2.06139501821377,-0.939643559878248,-0.76784760668374,0.467496642898051
0.656381571592781,1.1275722718539,-0.76784760668374,-0.691081993849293
-0.121118351274055,0.0939643559878247,-0.76784760668374,-0.691081993849293
0.414991572361121,-0.939643559878248,-0.76784760668374,0.467496642898051
