"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num"
0.322662815430556,-1.48748140659863,0.0817707470768761,1.08222147685994,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
0.535255517005933,0.722490968919332,-0.768645022522635,0.128399158271518,1.05271735051638,1.40857367586004,-0.100438598595918,0.16379729370566
-1.19758103530501,-1.48748140659863,-0.768645022522635,-0.825423160316904,1.05271735051638,1.40857367586004,-0.100438598595918,0.16379729370566
1.11268531244379,0.722490968919332,0.932186516676387,1.08222147685994,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
0.690047214075454,1.82747715667831,1.7826022862759,0.128399158271518,1.05271735051638,0.315352315491053,-0.100438598595918,0.16379729370566
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.37002076252756,0.722490968919332,-0.768645022522635,0.128399158271518,-0.315815205154914,-0.777869044877931,-1.84137430759184,-2.67535579719244
0.61073749247123,0.722490968919332,-0.768645022522635,1.08222147685994,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
NA,NA,NA,NA,NA,NA,NA,NA
-0.047659583442986,0.722490968919332,0.0817707470768761,0.128399158271518,-0.315815205154914,0.315352315491053,-0.100438598595918,0.16379729370566
0.934967693381186,1.82747715667831,0.932186516676387,-0.825423160316904,1.05271735051638,-0.777869044877931,-0.100438598595918,-1.25577925174339
-1.00490850005455,-0.382495218839647,-0.768645022522635,0.128399158271518,1.05271735051638,1.40857367586004,-0.100438598595918,0.16379729370566
1.10590229727486,0.722490968919332,1.7826022862759,1.08222147685994,-0.315815205154914,0.315352315491053,-0.100438598595918,0.16379729370566
-0.53405358193299,0.722490968919332,0.932186516676387,1.08222147685994,1.05271735051638,0.315352315491053,1.64049711040001,1.58337383915471
0.10364323416085,0.722490968919332,0.0817707470768761,1.08222147685994,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
1.04284025848644,0.722490968919332,1.7826022862759,0.128399158271518,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
-0.24650513358649,-0.382495218839647,1.7826022862759,0.128399158271518,-0.315815205154914,1.40857367586004,1.64049711040001,1.58337383915471
-0.649296994889597,0.722490968919332,1.7826022862759,-0.825423160316904,1.05271735051638,1.40857367586004,-0.100438598595918,0.16379729370566
1.23027148883618,0.722490968919332,0.0817707470768761,1.08222147685994,-1.68434776082621,0.315352315491053,-0.100438598595918,0.16379729370566
-0.622262306095106,0.722490968919332,-0.768645022522635,1.08222147685994,-1.68434776082621,-0.777869044877931,-0.100438598595918,-1.25577925174339
-0.154776705595646,0.722490968919332,0.0817707470768761,-0.825423160316904,1.05271735051638,-0.777869044877931,-0.100438598595918,0.16379729370566
1.2514301995423,1.82747715667831,1.7826022862759,0.128399158271518,-0.315815205154914,-0.777869044877931,-0.100438598595918,1.58337383915471
0.0417889153905806,-1.48748140659863,-0.768645022522635,-1.77924547890533,-1.68434776082621,-0.777869044877931,-0.100438598595918,0.16379729370566
0.00707649961804137,-0.382495218839647,0.0817707470768761,1.08222147685994,-1.68434776082621,-1.87109040524692,-0.100438598595918,-1.25577925174339
2.01867096457999,-0.382495218839647,1.7826022862759,-0.825423160316904,-1.68434776082621,-0.777869044877931,-1.84137430759184,-2.67535579719244
0.279790823910523,0.722490968919332,-0.768645022522635,1.08222147685994,-0.315815205154914,-0.777869044877931,-0.100438598595918,0.16379729370566
0.368011873344073,1.82747715667831,0.0817707470768761,1.08222147685994,1.05271735051638,0.315352315491053,1.64049711040001,1.58337383915471
1.30525926789169,-0.382495218839647,1.7826022862759,0.128399158271518,1.05271735051638,0.315352315491053,-0.100438598595918,-1.25577925174339
-0.83388021515041,-1.48748140659863,-0.768645022522635,-0.825423160316904,-0.315815205154914,0.315352315491053,1.64049711040001,1.58337383915471
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.63287197547938,0.722490968919332,-0.768645022522635,-0.825423160316904,-0.315815205154914,0.315352315491053,1.64049711040001,1.58337383915471
-1.29033601748216,-0.382495218839647,0.0817707470768761,-1.77924547890533,1.05271735051638,1.40857367586004,-0.100438598595918,0.16379729370566
0.889756651665037,0.722490968919332,1.7826022862759,1.08222147685994,-0.315815205154914,-1.87109040524692,-1.84137430759184,-1.25577925174339
