"PROFICIENCIA_MT_SAEB","TX_RESP_Q22f_num","TX_RESP_Q23a_num"
0.788044735576101,-1.69774030812527,0.189383142112177
1.21510218409712,0.417477124948836,0.189383142112177
0.334606483993408,-0.640131591588215,1.42037356584133
-0.65917180790356,0.417477124948836,0.189383142112177
0.767837029556893,0.417477124948836,0.189383142112177
-0.634069232268682,0.417477124948836,1.42037356584133
-0.78810788869553,0.417477124948836,0.189383142112177
0.823884158280289,0.417477124948836,0.189383142112177
0.545212854186034,-1.69774030812527,1.42037356584133
0.859703149630715,-0.640131591588215,0.189383142112177
0.312504586679347,1.47508584148589,1.42037356584133
0.968085410444051,-0.640131591588215,0.189383142112177
-0.892380204717777,-1.69774030812527,-2.27259770534613
1.44118901068984,-0.640131591588215,0.189383142112177
0.293720907007571,0.417477124948836,0.189383142112177
1.93936797727361,-0.640131591588215,0.189383142112177
-0.279140313987516,-1.69774030812527,-1.04160728161698
-0.216571219199012,0.417477124948836,0.189383142112177
0.795624158294364,-0.640131591588215,1.42037356584133
-0.259090694958509,NA,NA
-0.0650249441201654,1.47508584148589,0.189383142112177
0.0231768443519476,-0.640131591588215,0.189383142112177
0.204389420711426,0.417477124948836,-1.04160728161698
0.179507591469099,-0.640131591588215,0.189383142112177
-1.15274750271293,0.417477124948836,0.189383142112177
2.04170794559451,-0.640131591588215,-1.04160728161698
1.11028070839453,0.417477124948836,1.42037356584133
NA,NA,NA
-0.566631136201431,-0.640131591588215,-1.04160728161698
-1.53358162212519,1.47508584148589,-2.27259770534613
-1.33807824029097,0.417477124948836,0.189383142112177
-0.049867464024703,-0.640131591588215,0.189383142112177
-0.776214110124201,1.47508584148589,-1.04160728161698
-1.84495267400641,1.47508584148589,0.189383142112177
1.52804988795172,-1.69774030812527,1.42037356584133
NA,NA,NA
NA,NA,NA
-0.983867491408847,0.417477124948836,0.189383142112177
-1.47364122336116,1.47508584148589,0.189383142112177
0.132226805707183,NA,-1.04160728161698
-1.73293743567362,0.417477124948836,-2.27259770534613
-0.765192467537841,-0.640131591588215,-1.04160728161698
-0.292954176571709,1.47508584148589,0.189383142112177
