"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q23e_num"
0.690774400117712,-1.46639513715093,-1.18615836349125,-1.41685937490947,-0.602283237388536
0.923051535973511,-0.23329013545583,NA,NA,0.602283237388536
-0.173519392186383,-1.46639513715093,-1.18615836349125,-1.41685937490947,-0.602283237388536
-1.66034720124296,0.999814866239273,-1.18615836349125,0.7658699323835,-0.602283237388536
1.34362797630336,0.999814866239273,1.10574084732235,0.7658699323835,0.602283237388536
-0.264439817475823,0.999814866239273,1.10574084732235,0.7658699323835,0.602283237388536
-1.89466171478042,-1.46639513715093,-1.18615836349125,0.7658699323835,-0.602283237388536
1.01731801992146,0.999814866239273,1.10574084732235,-0.689282939145149,0.602283237388536
0.316720946710668,-0.23329013545583,-0.422191959886717,-0.689282939145149,1.80684971216561
-0.119665882998865,-1.46639513715093,1.10574084732235,0.7658699323835,-0.602283237388536
1.42769162666189,0.999814866239273,0.341774443717818,-1.41685937490947,1.80684971216561
0.538529714473723,0.999814866239273,0.341774443717818,0.7658699323835,-0.602283237388536
-1.91335609961994,0.999814866239273,-1.18615836349125,0.7658699323835,-1.80684971216561
1.13394682022531,0.999814866239273,-1.18615836349125,-1.41685937490947,-0.602283237388536
0.800725948563586,0.999814866239273,1.10574084732235,-1.41685937490947,0.602283237388536
1.02889539753328,0.999814866239273,0.341774443717818,0.7658699323835,0.602283237388536
-0.138583326847166,-1.46639513715093,-1.18615836349125,0.7658699323835,0.602283237388536
0.78920911251003,0.999814866239273,1.10574084732235,0.7658699323835,1.80684971216561
-0.0842284410095982,-0.23329013545583,-0.422191959886717,-0.689282939145149,0.602283237388536
-0.46031289016971,NA,NA,NA,NA
-1.61796589317034,NA,-1.18615836349125,0.7658699323835,-0.602283237388536
0.427925936781662,-0.23329013545583,1.10574084732235,0.7658699323835,0.602283237388536
0.393830126572774,-1.46639513715093,1.10574084732235,0.7658699323835,-0.602283237388536
0.149490162355464,-0.23329013545583,-0.422191959886717,0.7658699323835,1.80684971216561
0.18135210474884,-0.23329013545583,0.341774443717818,-1.41685937490947,-0.602283237388536
-0.360643843376552,-0.23329013545583,-1.18615836349125,0.7658699323835,-0.602283237388536
0.710723287023656,0.999814866239273,1.10574084732235,0.0382934966191751,0.602283237388536
NA,NA,NA,NA,NA
-1.91205486101299,-1.46639513715093,-1.18615836349125,-1.41685937490947,-0.602283237388536
-0.395305832839734,-1.46639513715093,-0.422191959886717,0.7658699323835,-1.80684971216561
0.614997288783466,0.999814866239273,1.10574084732235,0.7658699323835,0.602283237388536
-0.30224605397638,0.999814866239273,0.341774443717818,0.7658699323835,-1.80684971216561
-0.998191568875735,-0.23329013545583,-1.18615836349125,0.7658699323835,0.602283237388536
-1.46651044578943,-0.23329013545583,0.341774443717818,0.7658699323835,-0.602283237388536
1.55339302292918,-0.23329013545583,1.10574084732235,-1.41685937490947,-1.80684971216561
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.06656593225187,-1.46639513715093,1.10574084732235,0.7658699323835,0.602283237388536
-1.25589666050281,-0.23329013545583,-1.18615836349125,0.7658699323835,0.602283237388536
1.00725859655828,NA,1.10574084732235,-1.41685937490947,NA
0.732585287170809,-0.23329013545583,1.10574084732235,0.7658699323835,0.602283237388536
0.713941880637041,0.999814866239273,-0.422191959886717,-1.41685937490947,-0.602283237388536
-0.411493334429011,0.999814866239273,-1.18615836349125,-1.41685937490947,-0.602283237388536
