"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num"
0.317438443142496,0.671159448309872,0.989685940523338,0.913332324670582,1.21182980180035,1.14759649888909,-0.346988959179744,0.223638566848349,0.223638566848349
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.171973528825701,0.671159448309872,-0.432987598978961,0.913332324670582,-0.121182980180035,0.13771157986669,-0.346988959179744,0.223638566848349,-1.06228319252966
0.746131214245354,0.671159448309872,-0.432987598978961,-1.88755347098587,-0.121182980180035,-0.872173339155707,-0.346988959179744,-1.06228319252966,0.223638566848349
-1.59871237587476,-1.04402580848202,0.989685940523338,-0.487110573157644,-0.121182980180035,-0.872173339155707,-0.346988959179744,-1.06228319252966,-1.06228319252966
0.761296022328356,0.671159448309872,0.989685940523338,-0.487110573157644,-0.121182980180035,1.14759649888909,2.31325972786496,1.50956032622636,1.50956032622636
-0.12512248638511,0.671159448309872,0.989685940523338,0.913332324670582,-0.121182980180035,1.14759649888909,0.983135384342609,-1.06228319252966,0.223638566848349
-0.561412171656598,-1.04402580848202,-1.85566113848126,0.913332324670582,-1.45419576216042,-0.872173339155707,-1.6771133027021,0.223638566848349,-1.06228319252966
1.35247848167623,0.671159448309872,0.989685940523338,-0.487110573157644,1.21182980180035,0.13771157986669,0.983135384342609,1.50956032622636,0.223638566848349
-0.095041994028797,-2.75921106527392,-1.85566113848126,0.913332324670582,-0.121182980180035,-1.8820582581781,-0.346988959179744,-2.34820495190767,-2.34820495190767
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.51553246025015,0.671159448309872,-0.432987598978961,0.913332324670582,-0.121182980180035,1.14759649888909,-0.346988959179744,0.223638566848349,0.223638566848349
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.21214230406082,0.671159448309872,-0.432987598978961,0.913332324670582,-1.45419576216042,-1.8820582581781,-1.6771133027021,-1.06228319252966,-1.06228319252966
1.19066915313425,0.671159448309872,-0.432987598978961,-0.487110573157644,-0.121182980180035,0.13771157986669,-0.346988959179744,0.223638566848349,0.223638566848349
-0.993317601131917,0.671159448309872,-0.432987598978961,-0.487110573157644,NA,NA,2.31325972786496,-1.06228319252966,-1.06228319252966
-0.0695528582067868,-1.04402580848202,-1.85566113848126,0.913332324670582,1.21182980180035,1.14759649888909,-0.346988959179744,0.223638566848349,0.223638566848349
-1.02556320785177,-1.04402580848202,0.989685940523338,0.913332324670582,-0.121182980180035,-0.872173339155707,-0.346988959179744,1.50956032622636,1.50956032622636
0.706492797635715,0.671159448309872,-0.432987598978961,-1.88755347098587,-0.121182980180035,0.13771157986669,0.983135384342609,0.223638566848349,0.223638566848349
0.137507781853456,-1.04402580848202,0.989685940523338,-0.487110573157644,-0.121182980180035,0.13771157986669,-0.346988959179744,0.223638566848349,0.223638566848349
-1.93997113434311,NA,NA,NA,NA,NA,NA,NA,NA
1.17727125721512,0.671159448309872,0.989685940523338,-0.487110573157644,-0.121182980180035,-0.872173339155707,-0.346988959179744,1.50956032622636,1.50956032622636
-0.276254304519261,-1.04402580848202,-0.432987598978961,0.913332324670582,-1.45419576216042,0.13771157986669,-0.346988959179744,-1.06228319252966,-1.06228319252966
0.203393710891951,0.671159448309872,-0.432987598978961,0.913332324670582,2.54484258378073,1.14759649888909,-0.346988959179744,0.223638566848349,0.223638566848349
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.947139732945509,0.671159448309872,0.989685940523338,-0.487110573157644,-0.121182980180035,0.13771157986669,0.983135384342609,0.223638566848349,0.223638566848349
1.427928346047,0.671159448309872,0.989685940523338,-0.487110573157644,1.21182980180035,1.14759649888909,-0.346988959179744,0.223638566848349,1.50956032622636
-1.75816249213237,-1.04402580848202,-0.432987598978961,-1.88755347098587,-1.45419576216042,-0.872173339155707,-0.346988959179744,0.223638566848349,0.223638566848349
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
