"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q23e_num","TX_RESP_Q20_num"
1.5928631561408,-0.0580845862797767,NA,NA,NA,NA,NA
0.673212909412161,-0.0580845862797767,-1.77006262810555,1.30357228388022,-0.0489174505241358,-0.874251540129589,-0.393106813770719
0.908292628830625,-0.0580845862797767,-0.941522674524227,1.30357228388022,-1.07618391153099,0.407984052060475,-0.393106813770719
0.244346806215132,-0.0580845862797767,-1.77006262810555,1.30357228388022,-0.0489174505241358,1.69021964425054,-0.393106813770719
-1.52228493581694,NA,NA,NA,NA,NA,NA
-1.1529883532409,NA,NA,NA,NA,NA,NA
1.15131911171483,-0.0580845862797767,NA,NA,NA,NA,NA
-0.00973166454330668,-0.0580845862797767,0.715557232638412,-1.08631023656685,-0.0489174505241358,0.407984052060475,-0.393106813770719
NA,NA,NA,NA,NA,NA,NA
0.229640720426024,1.45211465699442,-0.112982720942907,-1.08631023656685,0.978349010482719,0.407984052060475,-0.393106813770719
-0.582387415926821,-0.0580845862797767,-0.112982720942907,-0.289682729751161,0.978349010482719,0.407984052060475,-0.393106813770719
-0.346754935119544,-0.0580845862797767,0.715557232638412,1.30357228388022,-0.0489174505241358,0.407984052060475,-0.393106813770719
-1.41572268265241,NA,NA,NA,NA,NA,NA
-0.435420208256226,NA,NA,NA,NA,NA,1.3103560459024
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.93763611448602,-0.0580845862797767,0.715557232638412,0.506944777064531,NA,NA,-0.393106813770719
-1.23641548920887,-0.0580845862797767,NA,NA,NA,1.69021964425054,-0.393106813770719
0.420003687313523,-1.56828382955398,-0.941522674524227,-0.289682729751161,0.978349010482719,-0.874251540129589,-0.393106813770719
1.355293998323,1.45211465699442,-1.77006262810555,-1.08631023656685,-0.0489174505241358,-0.874251540129589,-0.393106813770719
0.069532401954588,-0.0580845862797767,0.715557232638412,-0.289682729751161,-1.07618391153099,0.407984052060475,-0.393106813770719
-0.123117969863133,-1.56828382955398,0.715557232638412,-1.08631023656685,0.978349010482719,-0.874251540129589,3.01381890557552
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.57555080075548,-1.56828382955398,-0.112982720942907,-0.289682729751161,-0.0489174505241358,-0.874251540129589,-0.393106813770719
0.584782136973249,1.45211465699442,0.715557232638412,NA,-2.10345037253785,-0.874251540129589,-0.393106813770719
1.09016551773577,-0.0580845862797767,0.715557232638412,-0.289682729751161,-0.0489174505241358,0.407984052060475,-0.393106813770719
1.57984403617706,1.45211465699442,-1.77006262810555,1.30357228388022,0.978349010482719,-0.874251540129589,-0.393106813770719
1.7218895598457,1.45211465699442,0.715557232638412,1.30357228388022,-2.10345037253785,0.407984052060475,-0.393106813770719
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.547495639317606,-0.0580845862797767,0.715557232638412,-0.289682729751161,-1.07618391153099,-0.874251540129589,-0.393106813770719
-0.849746108647561,NA,0.715557232638412,-1.08631023656685,NA,NA,-0.393106813770719
-1.07018266458456,-0.0580845862797767,0.715557232638412,-1.08631023656685,-0.0489174505241358,1.69021964425054,-0.393106813770719
-1.00940077262776,-1.56828382955398,0.715557232638412,1.30357228388022,0.978349010482719,0.407984052060475,1.3103560459024
-0.477287211179023,-1.56828382955398,NA,-1.08631023656685,0.978349010482719,0.407984052060475,-0.393106813770719
NA,NA,NA,NA,NA,NA,NA
-0.279621709764248,-0.0580845862797767,0.715557232638412,-0.289682729751161,0.978349010482719,-2.15648713231965,-0.393106813770719
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.01970550267929,1.45211465699442,NA,NA,NA,NA,3.01381890557552
