"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q23e_num"
0.686820426071988,0.598841667542978,0.339557557435451
NA,NA,NA
2.52696353955208,-0.54180912777698,0.339557557435451
-0.292110825202334,-1.68245992309694,0.339557557435451
NA,NA,NA
0.249164914189282,-0.54180912777698,-0.731354739091742
-0.279111061392029,1.73949246286294,-0.731354739091742
1.70156252469233,-0.54180912777698,1.41046985396264
1.26779287991133,-0.54180912777698,0.339557557435451
NA,NA,NA
-1.11274402986444,1.73949246286294,-1.80226703561894
0.393560404501872,-0.54180912777698,-0.731354739091742
NA,NA,NA
NA,NA,NA
-0.818525152356036,1.73949246286294,0.339557557435451
0.354040526709304,-0.54180912777698,-0.731354739091742
0.246167592818929,-0.54180912777698,0.339557557435451
-0.910042945649184,0.598841667542978,0.339557557435451
-1.07695515200174,-0.54180912777698,-1.80226703561894
-0.529906626279772,-0.54180912777698,-0.731354739091742
1.47722666753305,-0.54180912777698,1.41046985396264
-0.582894151065154,1.73949246286294,0.339557557435451
-0.268186038207196,0.598841667542978,1.41046985396264
-0.219321643083184,-0.54180912777698,-1.80226703561894
-0.512546529200535,-0.54180912777698,1.41046985396264
0.60398818351464,-0.54180912777698,0.339557557435451
-1.45788775706295,NA,0.339557557435451
-0.537129202002779,NA,NA
NA,NA,NA
1.20989146161967,-0.54180912777698,0.339557557435451
NA,NA,NA
-0.697707378363678,-0.54180912777698,-1.80226703561894
-0.58430110193039,-0.54180912777698,0.339557557435451
0.939175608118328,0.598841667542978,-0.731354739091742
-0.486784264139591,-0.54180912777698,0.339557557435451
-0.993525410240385,0.598841667542978,-0.731354739091742
0.542683067363155,-0.54180912777698,0.339557557435451
1.25678438055013,-0.54180912777698,0.339557557435451
0.374708779941796,0.598841667542978,1.41046985396264
0.807426227956419,-1.68245992309694,0.339557557435451
NA,NA,NA
0.935848783799454,-0.54180912777698,-0.731354739091742
NA,NA,NA
-1.54661471854819,1.73949246286294,1.41046985396264
-1.58517465961393,0.598841667542978,-0.731354739091742
0.291599737615073,0.598841667542978,0.339557557435451
-0.0236135947566318,-0.54180912777698,1.41046985396264
-1.08620194639884,-0.54180912777698,-1.80226703561894
0.89089330604901,1.73949246286294,1.41046985396264
0.771989922964809,-1.68245992309694,-0.731354739091742
-1.92700474811371,1.73949246286294,-0.731354739091742
NA,NA,NA
NA,NA,NA
