"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
1.01717622990787,-0.935414346693485,0.353553390593274,1.50088626300199,-0.846114112226649,0.661437827766148,-0.353553390593274,-0.540061724867322,-0.540061724867322
0.75235154923309,-0.935414346693485,0.353553390593274,-0.682221028637269,1.41019018704442,0.661437827766148,-0.353553390593274,-0.540061724867322,1.62018517460197
0.171437363426669,-0.935414346693485,0.353553390593274,-0.682221028637269,1.41019018704442,-1.98431348329844,-0.353553390593274,1.62018517460197,-0.540061724867322
-0.184461164806696,0.935414346693485,0.353553390593274,1.50088626300199,-0.846114112226649,-0.661437827766148,-0.353553390593274,-0.540061724867322,-0.540061724867322
-0.957325929876588,0.935414346693485,-2.47487373415292,-0.682221028637269,-0.846114112226649,0.661437827766148,-0.353553390593274,-0.540061724867322,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.45213302665805,0.935414346693485,0.353553390593274,-0.682221028637269,-0.846114112226649,0.661437827766148,2.47487373415292,-0.540061724867322,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35057821868516,-0.935414346693485,0.353553390593274,0.409332617182361,0.282038037408883,-0.661437827766148,-0.353553390593274,1.62018517460197,1.62018517460197
-0.697623239911453,0.935414346693485,0.353553390593274,-0.682221028637269,0.282038037408883,0.661437827766148,-0.353553390593274,-0.540061724867322,-0.540061724867322
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
