"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22e_num","TX_RESP_Q23h_num"
0.248816613182919,1.66749043312677,1.97980920209283,1.01342341941906
0.766230706209614,0.104218152070423,-1.01010673576165,-0.960085344712797
NA,NA,NA,NA
-0.245593634152128,0.104218152070423,0.484851233165591,-0.960085344712797
NA,NA,NA,NA
NA,NA,NA,NA
-1.48955806483276,0.104218152070423,0.484851233165591,1.01342341941906
NA,NA,NA,NA
1.21217055219947,-1.45905412898592,1.97980920209283,1.01342341941906
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.34680277114085,0.104218152070423,-1.01010673576165,-0.960085344712797
-0.00841342605540828,1.66749043312677,0.484851233165591,-0.960085344712797
0.790253782231213,-3.02232641004226,0.484851233165591,1.01342341941906
NA,NA,NA,NA
-1.77734089210156,0.104218152070423,-1.01010673576165,1.01342341941906
-0.94012531063381,0.104218152070423,-1.01010673576165,-0.960085344712797
0.419845466441727,0.104218152070423,-1.01010673576165,1.01342341941906
-0.141689126218731,0.104218152070423,-1.01010673576165,-0.960085344712797
NA,NA,NA,NA
-1.86436668025513,0.104218152070423,-1.01010673576165,-0.960085344712797
0.350523075388046,0.104218152070423,-1.01010673576165,-0.960085344712797
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.835761702576343,-1.45905412898592,0.484851233165591,1.01342341941906
NA,NA,NA,NA
0.427682844200788,0.104218152070423,1.97980920209283,1.01342341941906
-1.28463029713339,0.104218152070423,-1.01010673576165,-0.960085344712797
1.40449944070404,NA,-1.01010673576165,-0.960085344712797
2.04361101280333,NA,0.484851233165591,1.01342341941906
-1.21408007043672,1.66749043312677,0.484851233165591,-0.960085344712797
-0.0169815987241824,NA,0.484851233165591,1.01342341941906
1.25401600649733,NA,1.97980920209283,1.01342341941906
NA,NA,NA,NA
0.611395967566031,NA,0.484851233165591,-0.960085344712797
NA,NA,NA,NA
0.260135831039148,0.104218152070423,0.484851233165591,-0.960085344712797
0.770068187305176,0.104218152070423,-1.01010673576165,-0.960085344712797
-0.700698061612818,0.104218152070423,0.484851233165591,1.01342341941906
NA,NA,NA,NA
-0.782483517979527,0.104218152070423,-1.01010673576165,1.01342341941906
0.144895297592817,0.104218152070423,-1.01010673576165,-0.960085344712797
0.647078497510993,0.104218152070423,0.484851233165591,1.01342341941906
NA,NA,NA,NA
1.71151729096987,NA,0.484851233165591,1.01342341941906
0.620430346056899,-1.45905412898592,0.484851233165591,1.01342341941906
NA,NA,NA,NA
-0.163094140435073,0.104218152070423,-1.01010673576165,-0.960085344712797
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.08890633712008,0.104218152070423,0.484851233165591,-0.960085344712797
NA,NA,NA,NA
NA,NA,NA,NA
-1.39565676779873,0.104218152070423,-1.01010673576165,-0.960085344712797
0.0222584182974622,1.66749043312677,0.484851233165591,-0.960085344712797
-0.56150724357617,NA,0.484851233165591,1.01342341941906
NA,NA,NA,NA
0.480736901433848,-1.45905412898592,-1.01010673576165,1.01342341941906
NA,NA,NA,NA
NA,NA,NA,NA
