"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
0.415405158718107,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
0.736051354801838,-0.238459105714248,0.433955469613729,-1.194582365108,-1.194582365108
NA,NA,NA,NA,NA
-0.667996470020272,-1.66921373999974,0.433955469613729,-1.194582365108,-1.194582365108
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.55261259300504,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
0.108504983090587,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-3.16023540126188,-0.238459105714248,-2.24210325967093,-1.194582365108,-1.194582365108
0.761972389657618,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
0.942603181687416,-0.238459105714248,0.433955469613729,0.814487976210001,-1.194582365108
NA,NA,NA,NA,NA
1.28135150392063,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
-0.880293366340312,-0.238459105714248,-2.24210325967093,-1.194582365108,0.814487976210001
0.911600436465027,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
0.628868334256389,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
-0.97471221261425,-0.238459105714248,0.433955469613729,-1.194582365108,-1.194582365108
0.75452226008321,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.4436956416086,-1.66921373999974,-2.24210325967093,-1.194582365108,-1.194582365108
NA,NA,NA,NA,NA
1.03850201286027,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
-1.34462376245492,-0.238459105714248,0.433955469613729,-1.194582365108,-1.194582365108
-0.263540260909304,NA,0.433955469613729,0.814487976210001,-1.194582365108
0.966680277416172,NA,0.433955469613729,-1.194582365108,0.814487976210001
0.418571034544664,-0.238459105714248,0.433955469613729,0.814487976210001,-1.194582365108
-1.23889438544183,NA,0.433955469613729,0.814487976210001,0.814487976210001
0.553226926790233,NA,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
0.325785439932845,NA,-2.24210325967093,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
-1.25218060560842,-0.238459105714248,0.433955469613729,0.814487976210001,-1.194582365108
0.593746555639794,-0.238459105714248,-2.24210325967093,0.814487976210001,-1.194582365108
0.431747107808834,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
0.336494857209625,-0.238459105714248,0.433955469613729,0.814487976210001,0.814487976210001
-1.23552251665134,-1.66921373999974,0.433955469613729,-1.194582365108,-1.194582365108
0.350786917677001,1.19229552857124,0.433955469613729,-1.194582365108,0.814487976210001
NA,NA,NA,NA,NA
0.616195181142609,NA,0.433955469613729,-1.194582365108,0.814487976210001
-1.25381863870672,-1.66921373999974,0.433955469613729,-1.194582365108,0.814487976210001
NA,NA,NA,NA,NA
-0.224134228544859,1.19229552857124,0.433955469613729,-1.194582365108,-1.194582365108
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.918653054822901,1.19229552857124,0.433955469613729,-1.194582365108,0.814487976210001
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.07845291778256,-1.66921373999974,-2.24210325967093,-1.194582365108,-1.194582365108
0.325921928201835,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
-0.19457791123296,NA,0.433955469613729,0.814487976210001,-1.194582365108
NA,NA,NA,NA,NA
-0.914031006119498,1.19229552857124,0.433955469613729,0.814487976210001,0.814487976210001
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
