"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10e_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.691092354288301,0.48350116580804,0.32394177193585,-0.274873708374511,0.885646156700061,1.17707467653256,1.3020395955387,0.97182531580755,1.06241530827773,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
-0.755037655373545,-1.2571030311009,0.32394177193585,0.962057979310787,0.885646156700061,-1.31555405024227,-0.0765905644434528,0.97182531580755,-0.303547230936496,-1.88561808316413,0.557305223914629,1.37436854187255,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.791628686072966,0.48350116580804,0.32394177193585,-1.51180539605981,-1.39172967481438,-1.31555405024227,-1.45522072442561,-0.485912657903775,-0.303547230936496,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
-0.0784038392051857,2.22410536271698,0.32394177193585,0.962057979310787,0.885646156700061,1.17707467653256,1.3020395955387,-0.485912657903775,1.06241530827773,0.235702260395516,0.557305223914629,1.37436854187255,-0.343592135468138
0.0662936644845485,-1.2571030311009,0.32394177193585,-0.274873708374511,-0.25304175905716,-0.0692396868548563,-0.0765905644434528,-0.485912657903775,-0.303547230936496,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
-0.873514829230274,0.48350116580804,-3.56335949129435,-1.51180539605981,-1.39172967481438,-1.31555405024227,-1.45522072442561,-1.9436506316151,-1.66950977015073,-1.88561808316413,-0.875765351865846,-0.687184270936277,2.74873708374511
2.11952230856477,0.48350116580804,0.32394177193585,0.962057979310787,0.885646156700061,1.17707467653256,-0.0765905644434528,0.97182531580755,-0.303547230936496,0.235702260395516,0.557305223914629,1.37436854187255,-0.343592135468138
0.0162086180726857,-1.2571030311009,0.32394177193585,-0.274873708374511,-2.5304175905716,-1.31555405024227,-0.0765905644434528,0.97182531580755,-1.66950977015073,0.235702260395516,0.557305223914629,1.37436854187255,-0.343592135468138
-1.21083852562539,-1.2571030311009,0.32394177193585,-0.274873708374511,-0.25304175905716,-1.31555405024227,-1.45522072442561,-1.9436506316151,-1.66950977015073,-1.88561808316413,-0.875765351865846,-0.687184270936277,2.74873708374511
0.849140193911644,0.48350116580804,0.32394177193585,-0.274873708374511,0.885646156700061,1.17707467653256,1.3020395955387,0.97182531580755,1.06241530827773,2.35702260395516,1.99037579969511,1.37436854187255,-0.343592135468138
2.25773075920799,0.48350116580804,0.32394177193585,0.962057979310787,-0.25304175905716,-0.0692396868548563,-0.0765905644434528,-0.485912657903775,-0.303547230936496,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
-0.96677881350789,-1.2571030311009,0.32394177193585,-1.51180539605981,-0.25304175905716,-0.0692396868548563,-0.0765905644434528,-0.485912657903775,-0.303547230936496,0.235702260395516,-0.875765351865846,-0.687184270936277,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.809736538884081,0.48350116580804,0.32394177193585,0.962057979310787,0.885646156700061,1.17707467653256,1.3020395955387,0.97182531580755,1.06241530827773,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
0.673566848139918,0.48350116580804,0.32394177193585,0.962057979310787,0.885646156700061,-0.0692396868548563,-0.0765905644434528,0.97182531580755,1.06241530827773,0.235702260395516,-2.30883592764632,1.37436854187255,-0.343592135468138
0.184123629889564,0.48350116580804,0.32394177193585,0.962057979310787,-0.25304175905716,-0.0692396868548563,-1.45522072442561,-0.485912657903775,1.06241530827773,0.235702260395516,-0.875765351865846,-0.687184270936277,-0.343592135468138
-0.241672569210877,0.48350116580804,0.32394177193585,-1.51180539605981,-0.25304175905716,-0.0692396868548563,-0.0765905644434528,-0.485912657903775,-0.303547230936496,0.235702260395516,-0.875765351865846,-0.687184270936277,-0.343592135468138
-0.569984815795947,0.48350116580804,-1.61970885967925,0.962057979310787,0.885646156700061,1.17707467653256,1.3020395955387,0.97182531580755,1.06241530827773,0.235702260395516,0.557305223914629,-0.687184270936277,-0.343592135468138
-0.560082103653273,-1.2571030311009,0.32394177193585,-0.274873708374511,-0.25304175905716,-0.0692396868548563,-0.0765905644434528,-0.485912657903775,-0.303547230936496,0.235702260395516,-0.875765351865846,-0.687184270936277,-0.343592135468138
