"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num"
1.5931758915911,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-1.58485085489576,0.561083607686782,0.561083607686782,0.32394177193585,1.81811868577262,-1.88561808316413
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.585311256525971,0.561083607686782,-1.12216721537356,0.32394177193585,-0.51946248164932,0.235702260395516
-0.377433316743557,-1.12216721537356,-1.12216721537356,0.32394177193585,1.81811868577262,0.235702260395516
1.3868124555129,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-1.19856713958512,-2.80541803843391,-2.80541803843391,-3.56335949129435,-0.51946248164932,-1.88561808316413
0.67595032557849,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-0.351305893304717,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-0.300565668446304,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,-1.88561808316413
-0.103946019317353,0.561083607686782,0.561083607686782,0.32394177193585,1.81811868577262,2.35702260395516
1.28698319780875,-1.12216721537356,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-1.14051935524413,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
NA,NA,NA,NA,NA,NA
-1.15480917664348,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
1.00184923302904,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-1.00354425969432,-1.12216721537356,-1.12216721537356,0.32394177193585,1.81811868577262,0.235702260395516
0.311963704239031,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
-0.504317972986326,-1.12216721537356,-1.12216721537356,-1.61970885967925,-0.51946248164932,0.235702260395516
0.877813592575791,0.561083607686782,0.561083607686782,0.32394177193585,-0.51946248164932,0.235702260395516
