"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21d_num",210,80,38.1
"TX_RESP_Q21e_num",210,80,38.1
"TX_RESP_Q21a_num",210,79,37.62
"TX_RESP_Q21b_num",210,79,37.62
"TX_RESP_Q21c_num",210,79,37.62
"TX_RESP_Q19_num",210,79,37.62
"TX_RESP_Q20_num",210,79,37.62
"TX_RESP_Q22f_num",210,68,32.38
"TX_RESP_Q23c_num",210,68,32.38
"TX_RESP_Q23d_num",210,68,32.38
"TX_RESP_Q22d_num",210,67,31.9
"TX_RESP_Q23f_num",210,67,31.9
"TX_RESP_Q23g_num",210,67,31.9
"TX_RESP_Q23i_num",210,67,31.9
"TX_RESP_Q10c_num",210,66,31.43
"TX_RESP_Q10d_num",210,66,31.43
"TX_RESP_Q22e_num",210,66,31.43
"TX_RESP_Q22g_num",210,66,31.43
"TX_RESP_Q23a_num",210,66,31.43
"TX_RESP_Q23e_num",210,66,31.43
"TX_RESP_Q23h_num",210,66,31.43
"TX_RESP_Q10a_num",210,65,30.95
"TX_RESP_Q10b_num",210,65,30.95
"TX_RESP_Q10e_num",210,65,30.95
"TX_RESP_Q10f_num",210,65,30.95
"TX_RESP_Q22a_num",210,65,30.95
"TX_RESP_Q22b_num",210,65,30.95
"TX_RESP_Q22c_num",210,65,30.95
"TX_RESP_Q22h_num",210,65,30.95
"TX_RESP_Q23b_num",210,65,30.95
"TX_RESP_Q01",210,0,0
"TX_RESP_Q02",210,0,0
"TX_RESP_Q03",210,0,0
"TX_RESP_Q04",210,0,0
"TX_RESP_Q05a",210,0,0
"TX_RESP_Q05b",210,0,0
"TX_RESP_Q05c",210,0,0
"TX_RESP_Q06",210,0,0
"TX_RESP_Q07a",210,0,0
"TX_RESP_Q07b",210,0,0
"TX_RESP_Q07c",210,0,0
"TX_RESP_Q07d",210,0,0
"TX_RESP_Q07e",210,0,0
"TX_RESP_Q08",210,0,0
"TX_RESP_Q09",210,0,0
"TX_RESP_Q10a",210,0,0
"TX_RESP_Q10b",210,0,0
"TX_RESP_Q10c",210,0,0
"TX_RESP_Q10d",210,0,0
"TX_RESP_Q10e",210,0,0
"TX_RESP_Q10f",210,0,0
"TX_RESP_Q11a",210,0,0
"TX_RESP_Q11b",210,0,0
"TX_RESP_Q11c",210,0,0
"TX_RESP_Q12a",210,0,0
"TX_RESP_Q12b",210,0,0
"TX_RESP_Q12c",210,0,0
"TX_RESP_Q12d",210,0,0
"TX_RESP_Q12e",210,0,0
"TX_RESP_Q12f",210,0,0
"TX_RESP_Q12g",210,0,0
"TX_RESP_Q13a",210,0,0
"TX_RESP_Q13b",210,0,0
"TX_RESP_Q13c",210,0,0
"TX_RESP_Q13d",210,0,0
"TX_RESP_Q13e",210,0,0
"TX_RESP_Q13f",210,0,0
"TX_RESP_Q13g",210,0,0
"TX_RESP_Q13h",210,0,0
"TX_RESP_Q13i",210,0,0
"TX_RESP_Q14",210,0,0
"TX_RESP_Q15a",210,0,0
"TX_RESP_Q15b",210,0,0
"TX_RESP_Q16",210,0,0
"TX_RESP_Q17",210,0,0
"TX_RESP_Q18",210,0,0
"TX_RESP_Q19",210,0,0
"TX_RESP_Q20",210,0,0
"TX_RESP_Q21a",210,0,0
"TX_RESP_Q21b",210,0,0
"TX_RESP_Q21c",210,0,0
"TX_RESP_Q21d",210,0,0
"TX_RESP_Q21e",210,0,0
"TX_RESP_Q22a",210,0,0
"TX_RESP_Q22b",210,0,0
"TX_RESP_Q22c",210,0,0
"TX_RESP_Q22d",210,0,0
"TX_RESP_Q22e",210,0,0
"TX_RESP_Q22f",210,0,0
"TX_RESP_Q22g",210,0,0
"TX_RESP_Q22h",210,0,0
"TX_RESP_Q23a",210,0,0
"TX_RESP_Q23b",210,0,0
"TX_RESP_Q23c",210,0,0
"TX_RESP_Q23d",210,0,0
"TX_RESP_Q23e",210,0,0
"TX_RESP_Q23f",210,0,0
"TX_RESP_Q23g",210,0,0
"TX_RESP_Q23h",210,0,0
"TX_RESP_Q23i",210,0,0
"TX_RESP_Q24",210,0,0
"TX_RESP_Q25",210,0,0
