"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
0.833907970036884,-1.80633282364117,-1.15470053837925,-1.54329911290674,-0.8,-2.08893187146837,-1.49278457826354,-1.33972527528205,-0.0966194849360391,-2.14657132869015,-0.277128483935707
-0.279441284619705,-0.464485583222015,-1.15470053837925,-0.165353476382865,1.2,1.04446593573419,0.914932483451846,0.821121942914806,1.15943381923247,1.6587142085333,1.16393963252997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.37569125428573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.09197086552121,0.877361657197139,1.15470053837925,1.21259216014101,0.2,1.04446593573419,0.914932483451846,0.821121942914806,1.15943381923247,-0.878142816282335,1.16393963252997
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.71010555615516,-1.80633282364117,-1.15470053837925,-1.54329911290674,-0.8,-1.04446593573419,-0.288926047405846,-1.33972527528205,-0.0966194849360391,-0.878142816282335,-0.277128483935707
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.328774366324073,0.877361657197139,0,-0.165353476382865,-1.8,-1.04446593573419,-0.288926047405846,-1.33972527528205,-0.0966194849360391,0.390285696125482,-0.277128483935707
0.631160187627577,-0.464485583222015,0,-1.54329911290674,-0.8,-1.04446593573419,-0.288926047405846,-1.33972527528205,-0.0966194849360391,-0.878142816282335,-0.277128483935707
-0.197323154350467,-0.464485583222015,1.15470053837925,-0.165353476382865,-0.8,-1.04446593573419,-0.288926047405846,-0.259301666183623,-1.35267278910455,1.6587142085333,-0.277128483935707
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.22872194211933,-1.80633282364117,-1.15470053837925,-0.165353476382865,-0.8,-1.04446593573419,-0.288926047405846,-0.259301666183623,-1.35267278910455,-0.878142816282335,-0.277128483935707
-0.476090621588031,0.877361657197139,1.15470053837925,1.21259216014101,1.2,1.04446593573419,0.914932483451846,0.821121942914806,-0.0966194849360391,0.390285696125482,-0.277128483935707
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.182717062167223,0.877361657197139,1.15470053837925,-0.165353476382865,-0.8,-1.04446593573419,0.914932483451846,0.821121942914806,-0.0966194849360391,0.390285696125482,1.16393963252997
