"PROFICIENCIA_MT_SAEB","TX_RESP_Q23c_num","TX_RESP_Q19_num"
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.34408678804217,-1.24289123144371,5.45923359849739
-0.759166628694228,0.12125768111646,-0.242632604377661
0.463594994909476,0.12125768111646,-0.242632604377661
NA,NA,NA
-0.33655767699426,NA,-0.242632604377661
NA,NA,NA
-0.888847716504343,1.48540659367663,-0.242632604377661
0.0131935256443586,1.48540659367663,-0.242632604377661
NA,NA,NA
-1.30059121361368,0.12125768111646,-0.242632604377661
NA,NA,NA
-0.79380818695081,0.12125768111646,-0.242632604377661
-0.348318388020514,0.12125768111646,-0.242632604377661
-1.31129163079912,-1.24289123144371,-0.242632604377661
-0.326389987254935,0.12125768111646,-0.242632604377661
NA,NA,NA
-0.419024350611985,0.12125768111646,-0.242632604377661
1.07408574619908,0.12125768111646,-0.242632604377661
NA,NA,NA
0.66406652846791,1.48540659367663,-0.242632604377661
0.432943836063232,0.12125768111646,-0.242632604377661
-1.44792442237734,0.12125768111646,-0.242632604377661
NA,NA,NA
-0.276672974584732,0.12125768111646,NA
0.580995616619687,0.12125768111646,-0.242632604377661
-0.365778201689126,-1.24289123144371,-0.242632604377661
NA,NA,NA
NA,NA,NA
4.17925801543133,1.48540659367663,-0.242632604377661
NA,NA,NA
-0.0998593519653899,0.12125768111646,-0.242632604377661
0.120769504798086,0.12125768111646,-0.242632604377661
0.552241562629871,-1.24289123144371,-0.242632604377661
0.0587772103273659,0.12125768111646,-0.242632604377661
1.77780205695984,0.12125768111646,-0.242632604377661
-0.854914314945819,-2.60704014400388,-0.242632604377661
NA,NA,NA
0.434300402152498,1.48540659367663,-0.242632604377661
0.262777856890475,0.12125768111646,-0.242632604377661
0.291998404833321,0.12125768111646,-0.242632604377661
0.462944004992565,0.12125768111646,-0.242632604377661
-1.04366407784336,1.48540659367663,-0.242632604377661
-0.917873353388571,0.12125768111646,2.60830049705986
0.105600500515682,0.12125768111646,-0.242632604377661
0.921914911914734,0.12125768111646,-0.242632604377661
-1.30396700619474,-2.60704014400388,-0.242632604377661
1.0350977224809,NA,-0.242632604377661
-0.255777597780226,0.12125768111646,-0.242632604377661
0.447328011811781,NA,-0.242632604377661
-0.358857696709265,0.12125768111646,-0.242632604377661
-0.777875137828063,-1.24289123144371,-0.242632604377661
NA,NA,NA
-0.334092740242947,-2.60704014400388,-0.242632604377661
0.729891996264827,0.12125768111646,-0.242632604377661
-1.07971418467097,0.12125768111646,-0.242632604377661
NA,NA,NA
NA,NA,NA
0.632621427879917,0.12125768111646,-0.242632604377661
NA,NA,NA
0.207227902960968,1.48540659367663,-0.242632604377661
1.8253660045213,0.12125768111646,-0.242632604377661
-0.461650636597747,0.12125768111646,2.60830049705986
0.131906519035148,0.12125768111646,-0.242632604377661
