"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.102309469245538,0.53813823519705,1.50293829860436,1.9196722401061,-1.09496617205592,1.23708053289142,1.02899151085505,0.95827083273531,0.173931310695734,0.66191681821763,0.775248412452487,0.393973643519563,0.665912091816292,-0.343592135468138
-0.689200610791672,0.53813823519705,-0.626224291085149,-0.537508227229707,-2.02568741830345,1.23708053289142,-0.137198868114007,0.95827083273531,-1.79729021052259,0.66191681821763,0.775248412452487,NA,NA,-0.343592135468138
-0.563392431484373,0.53813823519705,-0.626224291085149,-0.537508227229707,-0.164244925808388,1.23708053289142,-0.137198868114007,0.100870613972138,-0.811679449913428,0.66191681821763,-1.21824750528248,-0.866742015743038,-0.951302988308988,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.701835051474928,-1.74894926439041,-0.626224291085149,-0.537508227229707,0.766476320439145,0.185562079933713,1.02899151085505,0.100870613972138,-0.811679449913428,0.66191681821763,-1.21824750528248,0.393973643519563,-0.951302988308988,-0.343592135468138
-0.835769494122016,0.53813823519705,-0.626224291085149,-0.537508227229707,-0.164244925808388,-0.865956373023994,1.02899151085505,0.95827083273531,1.1595420713049,0.66191681821763,0.775248412452487,1.65468930278216,0.665912091816292,-0.343592135468138
-1.61492684577595,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775248412452487,NA,-0.951302988308988,-0.343592135468138
0.125640735882503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.53813823519705,-0.626224291085149,0.691082006438195,-0.164244925808388,-0.865956373023994,-0.137198868114007,-0.756529604791034,0.173931310695734,-1.83865782838231,-1.21824750528248,0.393973643519563,-2.56851806843427,2.74873708374511
0.761664761853062,-1.74894926439041,1.50293829860436,1.9196722401061,-0.164244925808388,0.185562079933713,-1.30338924708307,-1.61392982355421,0.173931310695734,-1.83865782838231,-1.21824750528248,-2.12745767500564,0.665912091816292,-0.343592135468138
-0.468354168759132,0.53813823519705,1.50293829860436,-0.537508227229707,0.766476320439145,0.185562079933713,1.02899151085505,-0.756529604791034,-0.811679449913428,-1.83865782838231,-1.21824750528248,-0.866742015743038,-0.951302988308988,-0.343592135468138
-1.47708493964806,0.53813823519705,-0.626224291085149,-0.537508227229707,-2.02568741830345,-1.9174748259817,1.02899151085505,0.95827083273531,1.1595420713049,0.66191681821763,0.775248412452487,1.65468930278216,0.665912091816292,2.74873708374511
-0.878223456929959,0.53813823519705,-0.626224291085149,-0.537508227229707,-1.09496617205592,-0.865956373023994,1.02899151085505,0.95827083273531,1.1595420713049,0.66191681821763,0.775248412452487,0.393973643519563,-0.951302988308988,-0.343592135468138
-0.850884515348768,0.53813823519705,-0.626224291085149,NA,0.766476320439145,-0.865956373023994,-0.137198868114007,0.100870613972138,1.1595420713049,0.66191681821763,0.775248412452487,0.393973643519563,0.665912091816292,-0.343592135468138
2.09120660950356,-1.74894926439041,-0.626224291085149,-0.537508227229707,0.766476320439145,0.185562079933713,-1.30338924708307,-1.61392982355421,0.173931310695734,-0.588370505082338,0.775248412452487,-0.866742015743038,0.665912091816292,-0.343592135468138
0.848545063840706,0.53813823519705,-0.626224291085149,-0.537508227229707,0.766476320439145,-0.865956373023994,-1.30338924708307,0.95827083273531,-0.811679449913428,0.66191681821763,-1.21824750528248,-0.866742015743038,0.665912091816292,-0.343592135468138
0.319415127447724,0.53813823519705,1.50293829860436,-0.537508227229707,0.766476320439145,1.23708053289142,-0.137198868114007,0.95827083273531,1.1595420713049,0.66191681821763,0.775248412452487,0.393973643519563,0.665912091816292,-0.343592135468138
0.658678654086183,0.53813823519705,-0.626224291085149,-0.537508227229707,0.766476320439145,0.185562079933713,-1.30338924708307,-1.61392982355421,0.173931310695734,-0.588370505082338,0.775248412452487,0.393973643519563,0.665912091816292,-0.343592135468138
0.287281722723982,-1.74894926439041,-0.626224291085149,-0.537508227229707,0.766476320439145,-0.865956373023994,-1.30338924708307,-0.756529604791034,-1.79729021052259,-0.588370505082338,-1.21824750528248,0.393973643519563,0.665912091816292,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48125926680174,0.53813823519705,1.50293829860436,1.9196722401061,0.766476320439145,1.23708053289142,1.02899151085505,0.100870613972138,0.173931310695734,0.66191681821763,0.775248412452487,-0.866742015743038,0.665912091816292,-0.343592135468138
