"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.444355228209992,0.258198889747161,0.53813823519705,0.25,1.9196722401061,1.02899151085505,0.95827083273531,0.66191681821763,-2.51003231807127,0.393973643519563,0.665912091816292,-0.343592135468138
-0.893267803474658,0.258198889747161,0.53813823519705,NA,-0.537508227229707,-0.137198868114007,0.95827083273531,0.66191681821763,NA,NA,NA,-0.343592135468138
0.39006195104969,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,-0.137198868114007,0.100870613972138,0.66191681821763,0.080968784453912,-0.866742015743038,-0.951302988308988,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.842029093247443,-3.61478445646026,-1.74894926439041,-3.75,-0.537508227229707,1.02899151085505,0.100870613972138,0.66191681821763,0.080968784453912,0.393973643519563,-0.951302988308988,-0.343592135468138
-0.207582682077015,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,1.02899151085505,0.95827083273531,0.66191681821763,0.080968784453912,1.65468930278216,0.665912091816292,-0.343592135468138
-0.910559982087605,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.951302988308988,-0.343592135468138
-1.1680142382356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0.258198889747161,0.53813823519705,0.25,0.691082006438195,-0.137198868114007,-0.756529604791034,-1.83865782838231,0.080968784453912,0.393973643519563,-2.56851806843427,2.74873708374511
0.837170830896602,0.258198889747161,-1.74894926439041,0.25,1.9196722401061,-1.30338924708307,-1.61392982355421,-1.83865782838231,-1.21453176680868,-2.12745767500564,0.665912091816292,-0.343592135468138
-1.5329351229839,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,1.02899151085505,-0.756529604791034,-1.83865782838231,0.080968784453912,-0.866742015743038,-0.951302988308988,-0.343592135468138
-1.03673146630425,NA,0.53813823519705,0.25,-0.537508227229707,1.02899151085505,0.95827083273531,0.66191681821763,1.3764693357165,1.65468930278216,0.665912091816292,2.74873708374511
0.510937773259348,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,1.02899151085505,0.95827083273531,0.66191681821763,0.080968784453912,0.393973643519563,-0.951302988308988,-0.343592135468138
-0.695198168845541,NA,0.53813823519705,0.25,NA,-0.137198868114007,0.100870613972138,0.66191681821763,0.080968784453912,0.393973643519563,0.665912091816292,-0.343592135468138
2.08253526404474,0.258198889747161,-1.74894926439041,0.25,-0.537508227229707,-1.30338924708307,-1.61392982355421,-0.588370505082338,0.080968784453912,-0.866742015743038,0.665912091816292,-0.343592135468138
0.0599670953982756,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,-1.30338924708307,0.95827083273531,0.66191681821763,0.080968784453912,-0.866742015743038,0.665912091816292,-0.343592135468138
-0.237912818448074,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,-0.137198868114007,0.95827083273531,0.66191681821763,1.3764693357165,0.393973643519563,0.665912091816292,-0.343592135468138
0.811913361772828,0.258198889747161,0.53813823519705,0.25,-0.537508227229707,-1.30338924708307,-1.61392982355421,-0.588370505082338,0.080968784453912,0.393973643519563,0.665912091816292,-0.343592135468138
0.937572830846625,0.258198889747161,-1.74894926439041,0.25,-0.537508227229707,-1.30338924708307,-0.756529604791034,-0.588370505082338,-1.21453176680868,0.393973643519563,0.665912091816292,-0.343592135468138
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.44971704022599,0.258198889747161,0.53813823519705,0.25,1.9196722401061,1.02899151085505,0.100870613972138,0.66191681821763,1.3764693357165,-0.866742015743038,0.665912091816292,-0.343592135468138
