"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.255283679767829,-0.707344778427008,0.661253352005269,-1.1865026548951,0.111956569275048,0.343845952548973,-0.569275042553311,-0.623354977979184,-0.420437482591261,-0.736123978807606,-0.250122159792289
1.21734509301442,0.832170327561185,0.661253352005269,-0.031223754076187,0.111956569275048,0.343845952548973,0.569275042553311,0.467516233484388,0.840874965182522,-0.736123978807606,-0.250122159792289
-0.0156876961912166,-2.2468598844152,-0.377859058288725,-0.031223754076187,-0.923641696519146,0.343845952548973,0.569275042553311,NA,0.840874965182522,-0.736123978807606,-0.250122159792289
-0.471468880489922,0.832170327561185,-0.377859058288725,-0.031223754076187,-0.923641696519146,0.343845952548973,0.569275042553311,0.467516233484388,-0.420437482591261,-0.736123978807606,-0.250122159792289
-0.89888746476415,0.832170327561185,NA,1.12405514674273,1.14755483506924,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,NA
-1.59204288297064,0.832170327561185,-0.377859058288725,1.12405514674273,1.14755483506924,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,-0.250122159792289
1.17068622583687,0.832170327561185,0.661253352005269,-1.1865026548951,-0.923641696519146,-0.781468073974938,-0.569275042553311,-0.623354977979184,-0.420437482591261,-0.736123978807606,-0.250122159792289
1.09820941753837,-0.707344778427008,0.661253352005269,1.12405514674273,1.14755483506924,1.46915997907288,0.569275042553311,0.467516233484388,0.840874965182522,1.07964850225116,-0.250122159792289
-0.329579625418769,-0.707344778427008,0.661253352005269,1.12405514674273,0.111956569275048,-0.781468073974938,-1.70782512765993,-0.623354977979184,0.840874965182522,-0.736123978807606,-0.250122159792289
-1.15896735046858,0.832170327561185,0.661253352005269,1.12405514674273,1.14755483506924,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,-0.250122159792289
-1.75721588662472,0.832170327561185,-0.377859058288725,-0.031223754076187,0.111956569275048,-0.781468073974938,-0.569275042553311,-0.623354977979184,0.840874965182522,-0.736123978807606,-0.250122159792289
