"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0199691107649525,-1.1865026548951,0.111956569275048,1.84367026614925,0.343845952548973,-0.569275042553311,-0.623354977979184,-0.420437482591261,-0.736123978807606,0.0372290395524972,1.36666666666667,-0.41612518928824
0.981280221955393,-0.031223754076187,0.111956569275048,-0.780014343370836,0.343845952548973,0.569275042553311,0.467516233484388,0.840874965182522,-0.736123978807606,1.41470350299489,-1.03333333333333,-0.41612518928824
-0.310489550827165,-0.031223754076187,-0.923641696519146,0.531827961389206,0.343845952548973,0.569275042553311,NA,0.840874965182522,-0.736123978807606,0.0372290395524972,-1.03333333333333,-0.41612518928824
-1.23690771945447,-0.031223754076187,-0.923641696519146,0.531827961389206,0.343845952548973,0.569275042553311,0.467516233484388,-0.420437482591261,-0.736123978807606,0.0372290395524972,-1.03333333333333,-0.41612518928824
-1.18272269508485,1.12405514674273,1.14755483506924,1.84367026614925,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,0.0372290395524972,1.36666666666667,NA
-1.16301395502964,1.12405514674273,1.14755483506924,1.84367026614925,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,0.0372290395524972,0.166666666666667,-0.41612518928824
0.645228309766492,-1.1865026548951,-0.923641696519146,-0.780014343370836,-0.781468073974938,-0.569275042553311,-0.623354977979184,-0.420437482591261,-0.736123978807606,0.0372290395524972,NA,-0.41612518928824
-0.109913812237989,1.12405514674273,1.14755483506924,1.84367026614925,1.46915997907288,0.569275042553311,0.467516233484388,0.840874965182522,1.07964850225116,1.41470350299489,0.166666666666667,-0.41612518928824
1.14709545383577,1.12405514674273,0.111956569275048,0.531827961389206,-0.781468073974938,-1.70782512765993,-0.623354977979184,0.840874965182522,-0.736123978807606,0.0372290395524972,1.36666666666667,-0.41612518928824
-0.95421248747816,1.12405514674273,1.14755483506924,-0.780014343370836,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,1.41470350299489,1.36666666666667,-0.41612518928824
-0.680571302936884,-0.031223754076187,0.111956569275048,0.531827961389206,-0.781468073974938,-0.569275042553311,-0.623354977979184,0.840874965182522,-0.736123978807606,0.0372290395524972,0.166666666666667,-0.41612518928824
-0.181115888364397,1.12405514674273,0.111956569275048,0.531827961389206,0.343845952548973,-0.569275042553311,-0.623354977979184,0.840874965182522,-0.736123978807606,0.0372290395524972,0.166666666666667,-0.41612518928824
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.13745821119147,-0.031223754076187,1.14755483506924,-0.780014343370836,-0.781468073974938,-0.569275042553311,-0.623354977979184,0.840874965182522,1.07964850225116,0.0372290395524972,0.166666666666667,-0.41612518928824
0.34543273186883,-0.031223754076187,1.14755483506924,0.531827961389206,1.46915997907288,1.70782512765993,1.55838744494796,0.840874965182522,1.07964850225116,0.0372290395524972,0.166666666666667,-0.41612518928824
0.528249219665353,-1.1865026548951,0.111956569275048,-0.780014343370836,-0.781468073974938,-0.569275042553311,-0.623354977979184,-0.420437482591261,-0.736123978807606,-1.34024542388989,0.166666666666667,-0.41612518928824
0.975990207766236,1.12405514674273,1.14755483506924,0.531827961389206,-0.781468073974938,-0.569275042553311,0.467516233484388,0.840874965182522,1.07964850225116,-2.71771988733228,-1.03333333333333,-0.41612518928824
1.31165885892412,-0.031223754076187,-0.923641696519146,-0.780014343370836,-1.90678210049885,-1.70782512765993,-0.623354977979184,-0.420437482591261,-0.736123978807606,0.0372290395524972,0.166666666666667,NA
0.300499857891773,-0.031223754076187,-0.923641696519146,-0.780014343370836,0.343845952548973,0.569275042553311,0.467516233484388,-1.68174993036504,1.07964850225116,0.0372290395524972,0.166666666666667,-0.41612518928824
2.89599187207057,-2.34178155571401,-1.95923996231334,-0.780014343370836,-0.781468073974938,-0.569275042553311,-0.623354977979184,-2.94306237813883,-2.55189645986637,0.0372290395524972,0.166666666666667,-0.41612518928824
