"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23h_num"
-0.811635046885325,0.541736338885961,1.17260393995586,1.35400640077266,-0.671159448309872
NA,NA,NA,NA,NA
-1.01237492598529,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0153630858773925,0.541736338885961,0,0,-0.671159448309872
-0.32872114718655,-2.22713828208673,0,-1.35400640077266,-0.671159448309872
0.43606863222812,0.541736338885961,0,0,1.04402580848202
-1.59287413220956,0.541736338885961,-1.17260393995586,-1.35400640077266,-0.671159448309872
NA,NA,NA,NA,NA
1.43701421059026,0.541736338885961,0,0,1.04402580848202
-0.885927296199545,-0.842700971600384,1.17260393995586,1.35400640077266,1.04402580848202
-1.70969885228636,0.541736338885961,1.17260393995586,-1.35400640077266,-0.671159448309872
-1.1122456876765,0.541736338885961,0,0,-2.38634470510177
1.24217800070657,0.541736338885961,0,-1.35400640077266,-0.671159448309872
NA,NA,NA,NA,NA
1.1024450833675,0.541736338885961,1.17260393995586,1.35400640077266,1.04402580848202
-0.644386759668169,-2.22713828208673,1.17260393995586,-1.35400640077266,1.04402580848202
NA,NA,NA,NA,NA
0.532904734560471,0.541736338885961,0,1.35400640077266,1.04402580848202
-0.531539885200086,-2.22713828208673,-1.17260393995586,0,-0.671159448309872
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.607201724780355,0.541736338885961,0,1.35400640077266,-0.671159448309872
-0.960916712623324,-0.842700971600384,0,-1.35400640077266,1.04402580848202
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.456954235908611,0.541736338885961,1.17260393995586,0,-0.671159448309872
NA,NA,NA,NA,NA
0.60301883500171,0.541736338885961,-1.17260393995586,0,1.04402580848202
0.232035432213898,0.541736338885961,0,0,1.04402580848202
NA,NA,NA,NA,NA
0.236443881867331,-0.842700971600384,-1.17260393995586,0,-0.671159448309872
1.28981137554616,0.541736338885961,-1.17260393995586,0,-0.671159448309872
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.99229924868169,0.541736338885961,-2.34520787991171,0,1.04402580848202
0.35121660816265,0.541736338885961,1.17260393995586,1.35400640077266,-0.671159448309872
NA,NA,NA,NA,NA
