"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
-0.11876388140805,0.0759879329486378,0.450290603840427,1.33630620956212
1.03086085637358,1.13981899422957,1.6510655474149,-0.534522483824849
0.704901694508768,NA,0.450290603840427,NA
1.01371678157805,-0.987843128332291,-0.750484339734046,-0.534522483824849
0.347867512415539,NA,-1.95125928330852,NA
-0.0345445184039376,-0.987843128332291,-0.750484339734046,-0.534522483824849
-0.887907047440807,-0.987843128332291,-0.750484339734046,-0.534522483824849
NA,NA,NA,NA
-0.474498739372281,-0.987843128332291,0.450290603840427,1.33630620956212
1.71055041692287,0.0759879329486378,0.450290603840427,-0.534522483824849
-1.03321461178698,-0.987843128332291,-0.750484339734046,-0.534522483824849
-0.782044344948857,0.0759879329486378,0.450290603840427,-0.534522483824849
0.552699073507051,1.13981899422957,0.450290603840427,-0.534522483824849
0.83673524359853,-0.987843128332291,-0.750484339734046,-0.534522483824849
1.3591275167124,2.2036500555105,0.450290603840427,-0.534522483824849
-0.9594327216551,NA,-0.750484339734046,NA
1.21412779930014,0.0759879329486378,0.450290603840427,-0.534522483824849
0.117776260379798,-0.987843128332291,-1.95125928330852,-0.534522483824849
-0.786994627597233,NA,-0.750484339734046,NA
-1.41021460038546,0.0759879329486378,-1.95125928330852,1.33630620956212
NA,NA,NA,NA
NA,NA,NA,NA
-1.31103101773738,-0.987843128332291,0.450290603840427,3.20713490294909
-0.101072157420486,0.0759879329486378,-1.95125928330852,1.33630620956212
NA,NA,NA,NA
0.921017865195251,0.0759879329486378,0.450290603840427,-0.534522483824849
1.94807010318259,2.2036500555105,1.6510655474149,-0.534522483824849
-1.52581444833855,1.13981899422957,0.450290603840427,-0.534522483824849
0.155186798661481,0.0759879329486378,0.450290603840427,-0.534522483824849
0.108240780106741,-0.987843128332291,1.6510655474149,1.33630620956212
0.519794968214199,NA,0.450290603840427,NA
-0.440347826926493,1.13981899422957,0.450290603840427,-0.534522483824849
-1.79530759576232,-0.987843128332291,NA,-0.534522483824849
0.805530176177844,0.0759879329486378,0.450290603840427,-0.534522483824849
0.463343268709724,0.0759879329486378,0.450290603840427,-0.534522483824849
-0.762893428660216,-0.987843128332291,0.450290603840427,1.33630620956212
-1.38546554770044,1.13981899422957,0.450290603840427,-0.534522483824849
NA,NA,NA,NA
NA,NA,NA,NA
