"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.846017603403037,1.28173988892331,1.30983803413845,1.90112004506359,1.57899886322693,1.82019098945557,1.00360007709949,0.705329624035819,0.847795067621851,-0.611010092660779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.953466754635796,-1.28173988892331,-1.53763595311905,-0.536213346043576,-0.498631219966399,-1.15830335692627,1.00360007709949,-0.396747913520148,0.847795067621851,-0.611010092660779
0.775444891726955,0,-0.1138989594903,-0.536213346043576,-1.53744626156307,-0.165471908132324,-0.564525043368462,0.705329624035819,-0.398962384763224,-0.611010092660779
0.382351037763952,-1.28173988892331,-1.53763595311905,-0.536213346043576,-0.498631219966399,-0.165471908132324,-0.564525043368462,-1.49882545107612,-0.398962384763224,-1.70209954384074
1.76721833493424,-1.28173988892331,-0.1138989594903,0.682453349510006,0.540183821630266,0.827359540661622,-0.564525043368462,-0.396747913520148,-0.398962384763224,0.480079358519183
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.03836376060216,0,-0.1138989594903,-0.536213346043576,-0.498631219966399,-0.165471908132324,-2.13265016383641,-1.49882545107612,-0.398962384763224,0.480079358519183
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.177101116288789,0,1.30983803413845,1.90112004506359,0.540183821630266,-0.165471908132324,1.00360007709949,0.705329624035819,-1.6457198371483,-1.70209954384074
0.403240264260822,1.28173988892331,-0.1138989594903,-0.536213346043576,-0.498631219966399,-1.15830335692627,-0.564525043368462,0.705329624035819,-1.6457198371483,-0.611010092660779
-0.86620885932884,1.28173988892331,-0.1138989594903,-0.536213346043576,-1.53744626156307,-1.15830335692627,-0.564525043368462,0.705329624035819,0.847795067621851,0.480079358519183
0.120021974686925,-1.28173988892331,-0.1138989594903,-0.536213346043576,-0.498631219966399,-1.15830335692627,1.00360007709949,0.705329624035819,-0.398962384763224,0.480079358519183
0.302323293293173,0,-0.1138989594903,-0.536213346043576,-0.498631219966399,NA,-0.564525043368462,-2.60090298863208,-0.398962384763224,-1.70209954384074
0.375061933902129,0,-1.53763595311905,-0.536213346043576,0.540183821630266,0.827359540661622,-0.564525043368462,0.705329624035819,0.847795067621851,1.57116880969915
-0.404298642200184,-1.28173988892331,1.30983803413845,0.682453349510006,0.540183821630266,-0.165471908132324,1.00360007709949,0.705329624035819,-0.398962384763224,0.480079358519183
0.333173762549336,-1.28173988892331,-0.1138989594903,-0.536213346043576,0.540183821630266,-0.165471908132324,-0.564525043368462,0.705329624035819,-1.6457198371483,0.480079358519183
0.551389743002101,0,-1.53763595311905,-0.536213346043576,-1.53744626156307,-1.15830335692627,1.00360007709949,0.705329624035819,0.847795067621851,-0.611010092660779
1.32942326338675,0,-1.53763595311905,-1.75488004159716,-1.53744626156307,-1.15830335692627,-2.13265016383641,-1.49882545107612,0.847795067621851,-1.70209954384074
0.202508928811206,0,-0.1138989594903,0.682453349510006,0.540183821630266,0.827359540661622,-0.564525043368462,-0.396747913520148,-0.398962384763224,1.57116880969915
-2.02463393728231,NA,-0.1138989594903,0.682453349510006,1.57899886322693,-1.15830335692627,-0.564525043368462,0.705329624035819,0.847795067621851,0.480079358519183
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.864891618758211,0,1.30983803413845,0.682453349510006,-0.498631219966399,-0.165471908132324,1.00360007709949,0.705329624035819,-0.398962384763224,-0.611010092660779
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.203549308601368,1.28173988892331,-0.1138989594903,-1.75488004159716,-0.498631219966399,-0.165471908132324,-0.564525043368462,-0.396747913520148,0.847795067621851,0.480079358519183
-0.149456926442716,-1.28173988892331,1.30983803413845,0.682453349510006,0.540183821630266,0.827359540661622,1.00360007709949,-1.49882545107612,-1.6457198371483,0.480079358519183
-1.7640530104006,0,-0.1138989594903,-0.536213346043576,1.57899886322693,1.82019098945557,1.00360007709949,0.705329624035819,0.847795067621851,0.480079358519183
-1.66093079714863,1.28173988892331,1.30983803413845,0.682453349510006,0.540183821630266,0.827359540661622,1.00360007709949,0.705329624035819,0.847795067621851,0.480079358519183
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.401968873828718,1.28173988892331,-0.1138989594903,-0.536213346043576,-0.498631219966399,-0.165471908132324,-0.564525043368462,-0.396747913520148,-0.398962384763224,0.480079358519183
-1.70459823504601,1.28173988892331,1.30983803413845,1.90112004506359,1.57899886322693,1.82019098945557,1.00360007709949,0.705329624035819,2.09455252000692,1.57116880969915
