"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.48201236835082,0.565194165260439,0.69669085774144,1.45367490578441,1.00360007709949,-0.232560759893525,0.847795067621851,-0.611010092660779,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.229693609545736,-1.69558249578132,0.69669085774144,-0.459055233405604,1.00360007709949,-0.232560759893525,0.847795067621851,-0.611010092660779,1.1457431093955,-1.68606550922805
0.0320880737280984,0.565194165260439,0.69669085774144,-0.459055233405604,-0.564525043368462,-0.232560759893525,-0.398962384763224,-0.611010092660779,-0.361813613493317,-0.232560759893525
1.63024268299644,-1.69558249578132,0.69669085774144,-1.41542030300061,-0.564525043368462,-1.68606550922805,-0.398962384763224,-1.70209954384074,-0.361813613493317,-0.232560759893525
0.610761611191903,0.565194165260439,-1.13670613631498,0.497309836189404,-0.564525043368462,-0.232560759893525,-0.398962384763224,0.480079358519183,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.331627001526353,0.565194165260439,0.69669085774144,-0.459055233405604,-2.13265016383641,1.220943989441,-0.398962384763224,0.480079358519183,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.83529538705562,-1.69558249578132,-1.13670613631498,-1.41542030300061,1.00360007709949,-3.13957025856258,-1.6457198371483,-1.70209954384074,-3.37692705927095,-3.13957025856258
0.636408128035407,0.565194165260439,-2.05340463334319,-0.459055233405604,-0.564525043368462,1.220943989441,-1.6457198371483,-0.611010092660779,-0.361813613493317,-0.232560759893525
-0.782562042149631,0.565194165260439,-0.220007639286771,-0.459055233405604,-0.564525043368462,-0.232560759893525,0.847795067621851,0.480079358519183,1.1457431093955,1.220943989441
-0.54390383315136,0.565194165260439,0.69669085774144,-0.459055233405604,1.00360007709949,-0.232560759893525,-0.398962384763224,0.480079358519183,-0.361813613493317,-0.232560759893525
1.26558324964137,-1.69558249578132,0.69669085774144,-0.459055233405604,-0.564525043368462,-0.232560759893525,-0.398962384763224,-1.70209954384074,-0.361813613493317,-0.232560759893525
-0.0302683180005695,-1.69558249578132,0.69669085774144,0.497309836189404,-0.564525043368462,-0.232560759893525,0.847795067621851,1.57116880969915,1.1457431093955,1.220943989441
-1.26236041014593,0.565194165260439,0.69669085774144,1.45367490578441,1.00360007709949,1.220943989441,-0.398962384763224,0.480079358519183,-0.361813613493317,-0.232560759893525
0.280434877206583,-1.69558249578132,-1.13670613631498,-0.459055233405604,-0.564525043368462,1.220943989441,-1.6457198371483,0.480079358519183,-0.361813613493317,-0.232560759893525
-0.913736766872472,0.565194165260439,-2.05340463334319,1.45367490578441,1.00360007709949,-0.232560759893525,0.847795067621851,-0.611010092660779,1.1457431093955,1.220943989441
0.483456372391985,0.565194165260439,0.69669085774144,-1.41542030300061,-2.13265016383641,-0.232560759893525,0.847795067621851,-1.70209954384074,-0.361813613493317,-0.232560759893525
2.26352515970047,0.565194165260439,-0.220007639286771,0.497309836189404,-0.564525043368462,-0.232560759893525,-0.398962384763224,1.57116880969915,1.1457431093955,1.220943989441
0.0615035680303923,NA,0.69669085774144,-1.41542030300061,-0.564525043368462,-0.232560759893525,0.847795067621851,0.480079358519183,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.514124894486202,0.565194165260439,-0.220007639286771,-0.459055233405604,1.00360007709949,-0.232560759893525,-0.398962384763224,-0.611010092660779,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0489460852376915,0.565194165260439,0.69669085774144,-0.459055233405604,-0.564525043368462,1.220943989441,0.847795067621851,0.480079358519183,-0.361813613493317,-0.232560759893525
-1.39329585225319,0.565194165260439,0.69669085774144,1.45367490578441,1.00360007709949,-0.232560759893525,-1.6457198371483,0.480079358519183,1.1457431093955,1.220943989441
0.256229684119385,0.565194165260439,-2.05340463334319,1.45367490578441,1.00360007709949,-0.232560759893525,0.847795067621851,0.480079358519183,-0.361813613493317,-0.232560759893525
0.256018721710265,0.565194165260439,0.69669085774144,0.497309836189404,1.00360007709949,1.220943989441,0.847795067621851,0.480079358519183,-0.361813613493317,-0.232560759893525
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0794861538655012,0.565194165260439,-0.220007639286771,-0.459055233405604,-0.564525043368462,-0.232560759893525,-0.398962384763224,0.480079358519183,1.1457431093955,1.220943989441
-2.18675227692585,0.565194165260439,0.69669085774144,1.45367490578441,1.00360007709949,1.220943989441,2.09455252000692,1.57116880969915,1.1457431093955,1.220943989441
