"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
-0.437038275361985,-0.121182980180035,0.614135052352263,-0.552679423766206,-0.176108240129612,-0.0578729841692193,0.450482919115892,0.487339717240448,-0.625786218774744
-1.59680504891171,1.21182980180035,0.614135052352263,0.96718899159086,-0.176108240129612,-0.0578729841692193,0.450482919115892,0.487339717240448,-0.625786218774744
1.09733673341852,1.21182980180035,0.614135052352263,-0.552679423766206,1.11535218748754,1.21533266755361,1.55166338806585,1.70568901034157,1.0951258828558
-0.502000067483104,-0.121182980180035,0.614135052352263,0.96718899159086,-0.176108240129612,-1.33107863589205,-0.650697549834066,0.487339717240448,-0.625786218774744
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.118242658980943,-0.121182980180035,-2.38830298136991,-2.07254783912327,-0.176108240129612,-0.0578729841692193,-0.650697549834066,-0.731009575860672,-2.34669832040529
-1.08157125658116,1.21182980180035,0.614135052352263,0.96718899159086,-1.46756866774677,-0.0578729841692193,-0.650697549834066,0.487339717240448,1.0951258828558
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.807854968758292,-0.121182980180035,-0.887083964508823,-0.552679423766206,1.11535218748754,1.21533266755361,0.450482919115892,1.70568901034157,1.0951258828558
-0.138087791430998,-1.45419576216042,0.614135052352263,0.96718899159086,1.11535218748754,-0.0578729841692193,0.450482919115892,0.487339717240448,1.0951258828558
-0.0536299306643258,1.21182980180035,0.614135052352263,0.96718899159086,1.11535218748754,-0.0578729841692193,0.450482919115892,-0.731009575860672,1.0951258828558
0.995236857579985,-0.121182980180035,-0.887083964508823,-0.552679423766206,1.11535218748754,1.21533266755361,1.55166338806585,0.487339717240448,1.0951258828558
2.07423707773139,-0.121182980180035,0.614135052352263,0.96718899159086,-1.46756866774677,-0.0578729841692193,0.450482919115892,0.487339717240448,1.0951258828558
0.0389462039520571,-0.121182980180035,0.614135052352263,-0.552679423766206,-0.176108240129612,-1.33107863589205,-0.650697549834066,0.487339717240448,-0.625786218774744
1.45800624550153,-1.45419576216042,-2.38830298136991,-0.552679423766206,1.11535218748754,1.21533266755361,0.450482919115892,0.487339717240448,1.0951258828558
-0.941943306741088,1.21182980180035,0.614135052352263,0.96718899159086,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.731009575860672,-0.625786218774744
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.810966159426254,-1.45419576216042,0.614135052352263,-0.552679423766206,-0.176108240129612,-0.0578729841692193,-0.650697549834066,-1.94935886896179,-0.625786218774744
0.860547828760941,-1.45419576216042,-0.887083964508823,-2.07254783912327,-0.176108240129612,-0.0578729841692193,0.450482919115892,NA,-0.625786218774744
-1.18033985394612,-0.121182980180035,0.614135052352263,-0.552679423766206,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.731009575860672,-0.625786218774744
0.181292978665826,-0.121182980180035,0.614135052352263,0.96718899159086,-0.176108240129612,-1.33107863589205,-1.75187801878402,-0.731009575860672,-0.625786218774744
-1.09037491861277,1.21182980180035,0.614135052352263,0.96718899159086,-0.176108240129612,-0.0578729841692193,-0.650697549834066,-0.731009575860672,-0.625786218774744
0.372308777394316,-1.45419576216042,-0.887083964508823,-0.552679423766206,1.11535218748754,1.21533266755361,1.55166338806585,0.487339717240448,1.0951258828558
-0.234162645885325,-0.121182980180035,-0.887083964508823,-0.552679423766206,-0.176108240129612,1.21533266755361,-1.75187801878402,NA,-0.625786218774744
-1.5590233945515,1.21182980180035,0.614135052352263,0.96718899159086,-2.75902909536392,-2.60428428761487,-1.75187801878402,-1.94935886896179,-0.625786218774744
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
