"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.227292972818018,-0.121182980180035,-0.279716697214247,-1.84044198424,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.388223779989432
1.34966083120137,1.21182980180035,-0.279716697214247,0.951952750468967,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.388223779989432
-0.754108332696462,1.21182980180035,-0.279716697214247,0.951952750468967,1.11535218748754,1.21533266755361,1.55166338806585,-0.388223779989432
-1.20744400597049,-0.121182980180035,-0.279716697214247,-0.444244616885518,-0.176108240129612,-1.33107863589205,-0.650697549834066,2.45875060659973
NA,NA,NA,NA,NA,NA,NA,NA
-0.757935366098499,-0.121182980180035,-1.51047016495694,-1.84044198424,-0.176108240129612,-0.0578729841692193,-0.650697549834066,2.45875060659973
-1.01738775683617,1.21182980180035,-0.279716697214247,-0.444244616885518,-1.46756866774677,-0.0578729841692193,-0.650697549834066,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA,NA
1.37788379498607,-0.121182980180035,0.951036770528442,0.951952750468967,1.11535218748754,1.21533266755361,0.450482919115892,-0.388223779989432
0.961397481898955,-1.45419576216042,0.951036770528442,0.951952750468967,1.11535218748754,-0.0578729841692193,0.450482919115892,-0.388223779989432
-0.788052413239833,1.21182980180035,-0.279716697214247,0.951952750468967,1.11535218748754,-0.0578729841692193,0.450482919115892,-0.388223779989432
0.544835849912496,-0.121182980180035,-0.279716697214247,0.951952750468967,1.11535218748754,1.21533266755361,1.55166338806585,-0.388223779989432
0.923580471500844,-0.121182980180035,0.951036770528442,-0.444244616885518,-1.46756866774677,-0.0578729841692193,0.450482919115892,-0.388223779989432
-1.6676261778782,-0.121182980180035,-1.51047016495694,-0.444244616885518,-0.176108240129612,-1.33107863589205,-0.650697549834066,-0.388223779989432
1.02597776512899,-1.45419576216042,-1.51047016495694,-0.444244616885518,1.11535218748754,1.21533266755361,0.450482919115892,-0.388223779989432
1.54708861045722,1.21182980180035,0.951036770528442,0.951952750468967,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA,NA
-0.328066839684699,-1.45419576216042,0.951036770528442,-0.444244616885518,-0.176108240129612,-0.0578729841692193,-0.650697549834066,-0.388223779989432
0.826354541450894,-1.45419576216042,-0.279716697214247,0.951952750468967,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.388223779989432
-0.68453326330217,-0.121182980180035,-0.279716697214247,0.951952750468967,-0.176108240129612,-0.0578729841692193,0.450482919115892,-0.388223779989432
0.108245587149623,-0.121182980180035,0.951036770528442,-1.84044198424,-0.176108240129612,-1.33107863589205,-1.75187801878402,-0.388223779989432
-0.607081653237154,1.21182980180035,-0.279716697214247,-0.444244616885518,-0.176108240129612,-0.0578729841692193,-0.650697549834066,2.45875060659973
0.825980190495869,-1.45419576216042,0.951036770528442,-0.444244616885518,1.11535218748754,1.21533266755361,1.55166338806585,-0.388223779989432
-0.437436590786709,-0.121182980180035,2.18179023827113,0.951952750468967,-0.176108240129612,1.21533266755361,-1.75187801878402,-0.388223779989432
-1.46862569726998,1.21182980180035,-1.51047016495694,-0.444244616885518,-2.75902909536392,-2.60428428761487,-1.75187801878402,-0.388223779989432
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
