"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
NA,NA,NA
0.460099798589532,-1.60082868749479,-0.948234102677417
-0.994872464456627,NA,NA
-0.377083041074605,-0.405404667612316,0.199628232142614
0.0256716619596866,-0.405404667612316,-0.948234102677417
0.850165719971192,0.790019352270156,0.199628232142614
-0.465665688152506,-0.405404667612316,0.199628232142614
1.0588967276035,0.790019352270156,0.199628232142614
-0.730202749411174,0.790019352270156,0.199628232142614
NA,NA,NA
NA,NA,NA
-0.0862267534031914,1.98544337215263,0.199628232142614
-1.81995356016932,1.98544337215263,-0.948234102677417
1.50343441766718,-0.405404667612316,0.199628232142614
1.19293948177356,-0.405404667612316,-0.948234102677417
0.343229357205304,-1.60082868749479,0.199628232142614
0.78069508677382,-0.405404667612316,0.199628232142614
-0.192677734456557,-0.405404667612316,0.199628232142614
-1.01342108709715,0.790019352270156,1.34749056696264
1.14017626526074,0.790019352270156,-0.948234102677417
1.0829111630027,-0.405404667612316,0.199628232142614
NA,NA,NA
1.1583965787179,0.790019352270156,-0.948234102677417
0.34433380426785,0.790019352270156,-2.09609643749745
-0.990701533819366,-0.405404667612316,0.199628232142614
1.13543536432773,-0.405404667612316,-2.09609643749745
NA,NA,NA
-0.236530406605677,-0.405404667612316,-0.948234102677417
NA,NA,NA
0.454434373465978,-0.405404667612316,0.199628232142614
-1.11432087069026,1.98544337215263,1.34749056696264
-1.5823069828257,0.790019352270156,1.34749056696264
-1.09505915945465,1.98544337215263,1.34749056696264
-0.940325823259912,-0.405404667612316,0.199628232142614
NA,NA,NA
-0.836618284609922,1.98544337215263,1.34749056696264
0.0379546636639945,1.98544337215263,1.34749056696264
NA,NA,NA
0.991665214048141,-0.405404667612316,0.199628232142614
-2.26658329460736,0.790019352270156,0.199628232142614
0.603470724139374,-0.405404667612316,-0.948234102677417
-0.0156648074175786,-0.405404667612316,0.199628232142614
-0.34062143746084,-0.405404667612316,1.34749056696264
NA,NA,NA
-0.466739933535295,0.790019352270156,0.199628232142614
-0.36021672589182,-0.405404667612316,0.199628232142614
0.45868410974908,-0.405404667612316,-2.09609643749745
-0.934404315543109,-0.405404667612316,0.199628232142614
-1.18038882103011,-0.405404667612316,1.34749056696264
NA,NA,NA
NA,NA,NA
-2.24189381471797,1.98544337215263,1.34749056696264
NA,NA,NA
-0.951550335943168,1.98544337215263,0.199628232142614
NA,NA,NA
-0.604270755264446,-1.60082868749479,0.199628232142614
0.776626584406426,1.98544337215263,0.199628232142614
-1.55062699401157,1.98544337215263,0.199628232142614
-0.00118206505702207,-0.405404667612316,0.199628232142614
-0.186103493829869,0.790019352270156,0.199628232142614
