"PROFICIENCIA_MT_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23h_num"
NA,NA,NA
0.85181952321787,0.851867261338871,1.32753152570987
0.969716621343042,0.851867261338871,-0.105359644897609
0.552590915160365,0.851867261338871,-0.105359644897609
1.41479342012142,0.851867261338871,-1.53825081550509
NA,NA,NA
NA,NA,NA
-0.221679234876477,-1.1561055689599,-1.53825081550509
-2.05132190798824,-2.16009198410928,-0.105359644897609
-1.01473487944838,0.851867261338871,-1.53825081550509
0.0198002408476262,0.851867261338871,-0.105359644897609
-0.984515851065348,-2.16009198410928,-1.53825081550509
-0.50900024128045,-2.16009198410928,-0.105359644897609
-0.757990959349732,-2.16009198410928,-0.105359644897609
NA,NA,NA
-1.07113463482839,-1.1561055689599,-0.105359644897609
0.315069514642578,-0.152119153810513,-1.53825081550509
-0.225906460963919,-0.152119153810513,-0.105359644897609
-0.18988980994903,-0.152119153810513,1.32753152570987
-0.872144772844549,-2.16009198410928,-1.53825081550509
-1.06034308712806,0.851867261338871,-0.105359644897609
0.785415903389152,0.851867261338871,NA
NA,NA,NA
1.50516412519881,0.851867261338871,-0.105359644897609
-0.49984453896005,-1.1561055689599,1.32753152570987
-1.23576586823797,-0.152119153810513,-0.105359644897609
-0.145496436915242,-0.152119153810513,-0.105359644897609
-2.02611652988803,-1.1561055689599,-1.53825081550509
NA,NA,NA
-0.280991364037819,-0.152119153810513,-0.105359644897609
-1.11263041142507,0.851867261338871,-0.105359644897609
-0.915297379091747,0.851867261338871,-0.105359644897609
-0.233804145218438,NA,-1.53825081550509
-0.209724716811661,0.851867261338871,1.32753152570987
2.38281752530073,0.851867261338871,1.32753152570987
1.08048518604108,-0.152119153810513,1.32753152570987
NA,NA,NA
-1.19849236985861,-0.152119153810513,-0.105359644897609
1.79328514035228,0.851867261338871,-0.105359644897609
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.554477356908483,0.851867261338871,-0.105359644897609
-1.14120619471171,-1.1561055689599,-0.105359644897609
0.41631201568876,0.851867261338871,1.32753152570987
-0.384261056065972,0.851867261338871,-0.105359644897609
1.38474105102423,-2.16009198410928,1.32753152570987
0.926731933437932,NA,-1.53825081550509
2.18828825658193,-0.152119153810513,1.32753152570987
1.52574596165072,0.851867261338871,1.32753152570987
0.58231981724867,-0.152119153810513,-0.105359644897609
1.40006354451783,0.851867261338871,1.32753152570987
1.02452249988429,0.851867261338871,1.32753152570987
1.98698354239947,0.851867261338871,1.32753152570987
1.14062449306015,-0.152119153810513,-0.105359644897609
-0.0672518791473339,-0.152119153810513,-0.105359644897609
-0.248010562670125,0.851867261338871,-0.105359644897609
0.372327305802424,-0.152119153810513,-1.53825081550509
1.07494065580118,-0.152119153810513,-0.105359644897609
-0.612488456875856,-1.1561055689599,-0.105359644897609
0.318551070196984,0.851867261338871,-0.105359644897609
-0.407304656699296,-0.152119153810513,-0.105359644897609
NA,NA,NA
-0.420791313669942,NA,-0.105359644897609
-1.19130583148984,NA,NA
-0.598067204670797,0.851867261338871,-2.97114198611256
-0.834845364413195,0.851867261338871,-1.53825081550509
-1.23712637789913,-2.16009198410928,1.32753152570987
1.38338670411201,0.851867261338871,-0.105359644897609
-0.482062733131386,0.851867261338871,1.32753152570987
-0.556839341987709,0.851867261338871,1.32753152570987
NA,NA,NA
NA,NA,NA
NA,NA,NA
-0.61120693642692,-0.152119153810513,-0.105359644897609
-0.425817333628057,-0.152119153810513,-0.105359644897609
-0.836377481230319,-1.1561055689599,1.32753152570987
-0.406515758568855,-0.152119153810513,-0.105359644897609
-0.15786578087645,0.851867261338871,-0.105359644897609
NA,NA,NA
-0.529833933156776,-0.152119153810513,-0.105359644897609
-0.226791665851988,-0.152119153810513,-0.105359644897609
1.0191557395493,-0.152119153810513,1.32753152570987
-0.422734545480871,0.851867261338871,-0.105359644897609
-0.354600054659537,0.851867261338871,-0.105359644897609
NA,NA,NA
NA,NA,NA
